doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2011.87,The dose makes the poison,剂量使毒 ,,
10.1038/nnano.2011.89,Our choice from the recent literature,我们从最近的文献中选择 ,,
10.1038/nnano.2011.84,Putting a damper on nanoresonators,在纳米谐振器上放置阻尼器 ,,
10.1038/nnano.2011.81,Ups and downs of cellular uptake,细胞吸收的起伏 ,,
10.1038/nnano.2011.86,Growing honeycombs on graphene,在石墨烯上生长蜂窝 ,,
10.1038/nnano.2011.85,Random resolution,随机分辨率 ,,
10.1038/nnano.2011.71,Nonlinear damping in mechanical resonators made from carbon nanotubes and graphene,由碳纳米管和石墨烯制成的机械谐振器中的非线性阻尼 ,"<p>The theory of damping is discussed in Newton's Principia and has been tested in objects as diverse as the Foucault pendulum, the mirrors in gravitational-wave detectors and submicrometre mechanical resonators. In general, the damping observed in these systems can be described by a linear damping force. Advances in nanofabrication mean that it is now possible to explore damping in systems with one or more atomic-scale dimensions. Here we study the damping of mechanical resonators based on carbon nanotubes and graphene sheets. The damping is found to strongly depend on the amplitude of motion, and can be described by a nonlinear rather than a linear damping force. We exploit the nonlinear nature of damping in these systems to improve the figures of merit for both nanotube and graphene resonators. For instance, we achieve a quality factor of 100,000 for a graphene resonator.</p>","<p>在牛顿原理中讨论了阻尼理论，并已在诸如福柯摆，重力波探测器中的反射镜和亚微米机械谐振器等各种物体上进行了测试。 通常，在这些系统中观察到的阻尼可以用线性阻尼力来描述。 纳米制造技术的进步意味着，现在有可能探索具有一个或多个原子尺度尺寸的系统中的阻尼。 在这里，我们研究基于碳纳米管和石墨烯片的机械谐振器的阻尼。 发现阻尼在很大程度上取决于运动的幅度，并且可以用非线性而不是线性阻尼力来描述。 我们利用这些系统中阻尼的非线性特性来改善纳米管和石墨烯谐振器的品质因数。 例如，我们获得了石墨烯谐振器的100,000品质因数。</ p> "
10.1038/nnano.2011.56,Sketched oxide single-electron transistor,草绘氧化物单电子晶体管 ,"<p>Devices that confine and process single electrons represent an important scaling limit of electronics. Such devices have been realized in a variety of materials and exhibit remarkable electronic, optical and spintronic properties. Here, we use an atomic force microscope tip to reversibly &#8216;sketch&#8217; single-electron transistors by controlling a metal&#8211;insulator transition at the interface of two oxides. In these devices, single electrons tunnel resonantly between source and drain electrodes through a conducting oxide island with a diameter of &#8764;1.5 nm. We demonstrate control over the number of electrons on the island using bottom- and side-gate electrodes, and observe hysteresis in electron occupation that is attributed to ferroelectricity within the oxide heterostructure. These single-electron devices may find use as ultradense non-volatile memories, nanoscale hybrid piezoelectric and charge sensors, as well as building blocks in quantum information processing and simulation platforms.</p>",<p>限制和处理单电子的设备代表了电子设备的一个重要缩放比例极限。这样的设备已经以多种材料实现并且展现出显着的电子，光学和自旋电子特性。在这里，我们使用原子力显微镜尖端可逆地＆quot; sketch＆＃8217;＆quot;通过控制两种氧化物的界面处的金属绝缘体跃迁来实现单电子晶体管。在这些装置中，单电子通过直径为1.5纳米的导电氧化物岛在源电极和漏电极之间共振隧穿。我们展示了使用底栅电极和侧栅电极对岛上电子数量的控制，并观察了归因于氧化物异质结构内铁电的电子占据的滞后现象。这些单电子器件可以用作超高密度非易失性存储器，纳米级混合压电和电荷传感器，以及量子信息处理和仿真平台中的构件。</ p> 
10.1038/nnano.2011.46,"Band-like transport, high electron mobility and high photoconductivity in all-inorganic nanocrystal arrays",全无机纳米晶体阵列中的带状传输，高电子迁移率和高光电导性 ,"<p>Flexible, thin-film electronic and optoelectronic devices typically involve a trade-off between performance and fabrication cost. For example, solution-based deposition allows semiconductors to be patterned onto large-area substrates to make solar cells and displays, but the electron mobility in solution-deposited semiconductor layers is much lower than in semiconductors grown at high temperatures from the gas phase. Here, we report band-like electron transport in arrays of colloidal cadmium selenide nanocrystals capped with the molecular metal chalcogenide complex In<sub>2</sub>Se<sub>4</sub><sup>2&#8722;</sup>, and measure electron mobilities as high as 16&#160;cm<sup>2</sup>&#160;V<sup>&#8722;1</sup>&#160;s<sup>&#8722;1</sup>, which is about an order of magnitude higher than in the best solution-processed organic and nanocrystal devices so far. We also use CdSe/CdS core&#8211;shell nanoparticles with In<sub>2</sub>Se<sub>4</sub><sup>2&#8722;</sup> ligands to build photodetectors with normalized detectivity D*&#160;&gt;&#160;1&#160;&#215;&#160;10<sup>13</sup> Jones (I Jones&#160;=&#160;1&#160;cm&#160;Hz<sup>1/2</sup>&#160;W<sup>&#8722;1</sup>), which is a record for II&#8211;VI nanocrystals. Our approach does not require high processing temperatures, and can be extended to different nanocrystals and inorganic surface ligands.</p>",柔性薄膜电子和光电设备通常需要在性能和制造成本之间进行权衡。例如，基于溶液的沉积允许将半导体图案化到大面积基板上以制造太阳能电池和显示器，但是溶液沉积的半导体层中的电子迁移率远低于在高温下从气相生长的半导体中的电子迁移率。在这里，我们报道了由分子金属硫属元素化物配合物In <sub> 2 </ sub> Se <sub> 4 </ sub> <sup> 2＆＃8722;覆盖的胶体硒化镉镉纳米晶体阵列中的带状电子传输。</ </ sup>，并测量高达16＆＃160; cm <sup> 2 </ sup>＆＃160; V <sup>＆＃8722; 1 </ sup>＆＃160; s <sup>＆＃ 8722; 1 </ sup>，比目前最好的溶液处理有机和纳米晶体器件高约一个数量级。我们还使用具有In <sub> 2 </ sub> Se <sub> 4 </ sub> <sup> 2＆＃8722; </ sup>配体的CdSe / CdS核壳纳米粒子构建具有归一化检测度D的光电探测器*＆＃160;＆＃160; 1＆＃160;＆＃215;＆＃160; 10 <sup> 13 </ sup> Jones（I Jones＆＃160; =＆＃160; 1＆＃160; cm＆＃ 160; Hz <sup> 1/2 </ sup>＆＃160; W <sup>＆＃8722; 1 </ sup>），这是II＆＃8211; VI纳米晶体的记录。我们的方法不需要很高的处理温度，并且可以扩展到不同的纳米晶体和无机表面配体。</ p> 
10.1038/nnano.2011.66,In situ formation of highly conducting covalent Au–C contacts for single-molecule junctions,原位形成高导电共价Au-C触点用于单分子连接 ,"<p>Charge transport across metal&#8211;molecule interfaces has an important role in organic electronics. Typically, chemical link groups such as thiols or amines are used to bind organic molecules to metal electrodes in single-molecule circuits, with these groups controlling both the physical structure and the electronic coupling at the interface. Direct metal&#8211;carbon coupling has been shown through C60, benzene and &#960;-stacked benzene, but ideally the carbon backbone of the molecule should be covalently bonded to the electrode without intervening link groups. Here, we demonstrate a method to create junctions with such contacts. Trimethyl tin (SnMe<sub>3</sub>)-terminated polymethylene chains are used to form single-molecule junctions with a break-junction technique. Gold atoms at the electrode displace the SnMe<sub>3</sub> linkers, leading to the formation of direct Au&#8211;C bonded single-molecule junctions with a conductance that is &#8764;100 times larger than analogous alkanes with most other terminations. The conductance of these Au&#8211;C bonded alkanes decreases exponentially with molecular length, with a decay constant of 0.97 per methylene, consistent with a non-resonant transport mechanism. Control experiments and ab initio calculations show that high conductances are achieved because a covalent Au&#8211;C sigma (&#963;) bond is formed. This offers a new method for making reproducible and highly conducting metal&#8211;organic contacts.</p>",<p>跨金属分子界面的电荷传输在有机电子学中具有重要作用。通常，化学连接基团（例如硫醇或胺）用于将有机分子与单分子电路中的金属电极结合，这些基团控制界面的物理结构和电子耦合。通过C60，苯和堆积的苯已经显示出直接的金属碳偶合，但是理想情况下，分子的碳主链应共价键合到电极上，而无需插入连接基团。在这里，我们演示了一种创建带有此类接触的结点的方法。三甲基锡（SnMe <sub> 3 </ sub>）末端的聚亚甲基链通过断裂连接技术用于形成单分子连接。电极上的金原子取代了SnMe <sub> 3 </ sub>接头，导致形成直接的Au＆＃8211; C键合单分子结，电导率是类似烷烃的电导率的100倍以上。其他大多数终端。这些Au＆＃8211;键合烷烃的电导率随分子长度呈指数下降，衰减常数为0.97 /亚甲基，与非共振传输机理一致。对照实验和从头算计算表明，由于形成了共价的Au＆＃8211; C sigma（＆＃963;）键，因此可以实现高电导。这提供了一种用于制造可复制且导电性高的金属有机接触的新方法。</ p> 
