doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2007.258,Healthy challenges,健康挑战 ,,
10.1038/nnano.2007.241,"New materials, old challenges",新材料，旧挑战 ,,
10.1038/nnano.2007.240,South Korea plays to its strengths,韩国发挥优势 ,,
10.1038/nnano.2007.242,"Ice nanocrystals, graphene spin valves, nanotube reactors, DNA templates and more",冰纳米晶体，石墨烯旋转阀，纳米管反应器，DNA模板等 ,,
10.1038/nnano.2007.243,Meeting of minds,见面 ,,
10.1038/nnano.2007.233,Getting a feeling for the nanoworld,感受纳米世界 ,,
10.1038/nnano.2007.232,Diamondoids display their potential,类金刚石显示其潜力 ,,
10.1038/nnano.2007.244,Nanowire arrays build themselves,纳米线阵列自行构建 ,,
10.1038/nnano.2007.245,On the brain,在大脑上 ,,
10.1038/nnano.2007.239,"Wood, trees and nanotechnology",木材，树木和纳米技术 ,,
10.1038/nnano.2007.234,Magnetic nanoparticles hit the target,磁性纳米粒子命中目标 ,,
10.1038/nnano.2007.223,Immunological properties of engineered nanomaterials,工程纳米材料的免疫学特性 ,"<p>Most research on the toxicology of nanomaterials has focused on the effects of nanoparticles that enter the body accidentally. There has been much less research on the toxicology of nanoparticles that are used for biomedical applications, such as drug delivery or imaging, in which the nanoparticles are deliberately placed in the body. Moreover, there are no harmonized standards for assessing the toxicity of nanoparticles to the immune system (immunotoxicity). Here we review recent research on immunotoxicity, along with data on a range of nanotechnology-based drugs that are at different stages in the approval process. Research shows that nanoparticles can stimulate and/or suppress the immune responses, and that their compatibility with the immune system is largely determined by their surface chemistry. Modifying these factors can significantly reduce the immunotoxicity of nanoparticles and make them useful platforms for drug delivery.</p>",<p>关于纳米材料毒理学的大多数研究都集中在纳米颗粒意外进入人体的影响上。 对用于生物医学应用（例如药物递送或成像）的纳米颗粒的毒理学研究很少，其中纳米颗粒被故意放置在体内。 此外，还没有用于评估纳米颗粒对免疫系统的毒性（免疫毒性）的统一标准。 在这里，我们回顾了有关免疫毒性的最新研究，以及在批准过程中处于不同阶段的一系列基于纳米技术的药物的数据。 研究表明，纳米颗粒可以刺激和/或抑制免疫反应，并且它们与免疫系统的相容性在很大程度上取决于其表面化学性质。 修改这些因子可以显着降低纳米颗粒的免疫毒性，使其成为药物递送的有用平台。</ p> 
10.1038/nnano.2007.218,Alternating current Josephson effect and resonant superconducting transport through vibrating Nb nanowires,通过振动Nb纳米线的交流约瑟夫森效应和共振超导传输 ,"<p>In 1962, Josephson made a celebrated prediction: when a constant voltage is applied across a thin insulator separating two superconductors, it will generate an oscillating current. These oscillations are ubiquitous in superconducting weak links of various geometries, and analogues have been found in other macroscopic quantum systems, such as superfluids and gaseous Bose-Einstein condensates. The interplay between the oscillating current and external microwave radiation of matching frequency (Shapiro steps) or with internal electrodynamic resonances (Fiske effect) appear as changes in the current&#8211;voltage characteristics of superconducting tunnel junctions and provide further insight into the phenomenon. Here, we report measurements and theoretical studies suggesting that Josephson current oscillations interact with atomic-scale mechanical motion as well. We formed a niobium dimer nanowire that acts as a weak link between two superconducting (bulk) niobium electrodes. We find features in the differential conductance through the dimer which we believe correspond to excitations of the dimer vibrational modes by Josephson oscillations and support our results with theoretical simulations.</p>",<p> 1962年，约瑟夫森做出了一个著名的预测：将恒定电压施加到将两个超导体隔开的薄绝缘体上时，它将产生振荡电流。这些振荡在各种几何形状的超导薄弱环节中无处不在，并且在其他宏观量子系统中也发现了类似物，例如超流体和气态的玻色-爱因斯坦凝聚物。振荡电流与匹配频率的外部微波辐射（Shapiro步长）或内部电动力学共振（Fiske效应）之间的相互作用表现为超导隧道结电流电压特性的变化，并提供了对该现象的进一步了解。在这里，我们报告的测量和理论研究表明约瑟夫森电流振荡也与原子尺度的机械运动相互作用。我们形成了一个铌二聚体纳米线，该纳米线充当两个超导（本体）铌电极之间的弱连接。我们发现通过二聚物产生的微分电导中的特征，我们认为这与约瑟夫森振动激发二聚物振动模式相对应，并通过理论模拟来支持我们的结果。</ p> 
