doi,title,title_cn,abstract,abstract_cn
10.1038/s41565-018-0077-3,Plastic affinity,塑性亲和力 ,,
10.1038/s41565-018-0078-2,A cool paper,很酷的纸 ,,
10.1038/s41565-018-0072-8,I will message you,我会发消息给你 ,,
10.1038/s41565-018-0073-7,Going soft,变软 ,,
10.1038/s41565-018-0074-6,Atomic recall,原子召回 ,,
10.1038/s41565-018-0075-5,A multiplexing approach,多路复用方法 ,,
10.1038/s41565-017-0045-3,Fast and pure,快速纯净 ,,
10.1038/s41565-017-0037-3,Bridging the gap with hot electrons,用热电子弥合差距 ,,
10.1038/s41565-017-0036-4,Peltier cooling at molecular scale,珀耳帖分子冷却 ,,
10.1038/s41565-017-0047-1,Tunable confinement of charges and excitations,电荷和激励的可调节范围 ,,
10.1038/s41565-017-0014-x,A quantum-dot spin qubit with coherence limited by charge noise and fidelity higher than 99.9%,量子点自旋量子比特，其相干性受到电荷噪声和保真度的限制，高于99.9％ ,"<p>The isolation of qubits from noise sources, such as surrounding nuclear spins and spin&#8211;electric susceptibility, has enabled extensions of quantum coherence times in recent pivotal advances towards the concrete implementation of spin-based quantum computation. In fact, the possibility of achieving enhanced quantum coherence has been substantially doubted for nanostructures due to the characteristic high degree of background charge fluctuations. Still, a sizeable spin&#8211;electric coupling will be needed in realistic multiple-qubit systems to address single-spin and spin&#8211;spin manipulations. Here, we realize a single-electron spin qubit with an isotopically enriched phase coherence time (20 &#956;s) and fast electrical control speed (up to 30 MHz) mediated by extrinsic spin&#8211;electric coupling. Using rapid spin rotations, we reveal that the free-evolution dephasing is caused by charge noise&#8212;rather than conventional magnetic noise&#8212;as highlighted by a 1/f spectrum extended over seven decades of frequency. The qubit exhibits superior performance with single-qubit gate fidelities exceeding 99.9% on average, offering a promising route to large-scale spin-qubit systems with fault-tolerant controllability.</p>",<p>将量子位与噪声源（例如周围的核自旋和自旋电性）隔离开来，使得在实现基于自旋的量子计算的具体实现的最新关键进展中，可以扩展量子相干时间。实际上，由于特征性的高度背景电荷波动，对于纳米结构而言，实现增强的量子相干性的可能性已经受到了很大的质疑。尽管如此，在现实的多量子位系统中仍将需要较大的自旋电耦合，以解决单自旋和自旋自旋操纵问题。在这里，我们实现了一个单电子自旋量子位，该位具有同位素富集的相干时间（20 s）和由外在自旋电耦合介导的快速电控制速度（最高30 MHz）。使用快速自旋旋转，我们发现自由进化的相移是由电荷噪声而不是传统的磁噪声引起的，正如扩展到七十个频率的1 / f频谱所强调的那样。量子比特具有优越的性能，单量子比特的门保真度平均超过99.9％，这为具有容错可控性的大规模自旋量子比特系统提供了一条有希望的途径。</ p> 
10.1038/s41565-017-0015-9,Thermoelectric spin voltage in graphene,石墨烯中的热电自旋电压 ,"<p>In recent years, new spin-dependent thermal effects have been discovered in ferromagnets, stimulating a growing interest in spin caloritronics, a field that exploits the interaction between spin and heat currents. Amongst the most intriguing phenomena is the spin Seebeck effect, in which a thermal gradient gives rise to spin currents that are detected through the inverse spin Hall effect. Non-magnetic materials such as graphene are also relevant for spin caloritronics, thanks to efficient spin transport, energy-dependent carrier mobility and unique density of states. Here, we propose and demonstrate that a carrier thermal gradient in a graphene lateral spin valve can lead to a large increase of the spin voltage near to the graphene charge neutrality point. Such an increase results from a thermoelectric spin voltage, which is analogous to the voltage in a thermocouple and that can be enhanced by the presence of hot carriers generated by an applied current. These results could prove crucial to drive graphene spintronic devices and, in particular, to sustain pure spin signals with thermal gradients and to tune the remote spin accumulation by varying the spin-injection bias.</p>",近年来，在铁磁体中发现了新的自旋相关的热效应，激发了人们对自旋量热电子学的兴趣，自旋量​​热电子学利用了自旋和热流之间的相互作用。最引人入胜的现象是自旋塞贝克效应，其中热梯度会产生通过逆自旋霍尔效应检测到的自旋电流。由于高效的自旋传输，依赖于能量的载流子迁移率和独特的态密度，石墨烯等非磁性材料也与自旋量热电子学相关。在这里，我们提出并证明，石墨烯横向自旋阀中的载流子热梯度会导致靠近石墨烯电荷中性点的自旋电压大幅增加。这种增加是由热电自旋电压引起的，该热电自旋电压类似于热电偶中的电压，并且可以通过存在由施加的电流产生的热载流子来增强。这些结果可能证明对驱动石墨烯自旋电子器件至关重要，尤其对于维持具有热梯度的纯自旋信号以及通过改变自旋注入偏压来调节远程自旋积累至关重要。</ p> 
10.1038/s41565-017-0019-5,Direct-current triboelectricity generation by a sliding Schottky nanocontact on MoS2 multilayers,MoS2多层膜上通过滑动肖特基纳米接触产生的直流摩擦电 ,"<p>The direct conversion of mechanical energy into electricity by nanomaterial-based devices offers potential for green energy harvesting. A conventional triboelectric nanogenerator converts frictional energy into electricity by producing alternating current (a.c.) triboelectricity. However, this approach is limited by low current density and the need for rectification. Here, we show that continuous direct-current (d.c.) with a maximum density of 10<sup>6</sup>&#8201;A&#8201;m<sup>&#8722;2</sup> can be directly generated by a sliding Schottky nanocontact without the application of an external voltage. We demonstrate this by sliding a conductive-atomic force microscope tip on a thin film of molybdenum disulfide (MoS<sub>2</sub>). Finite element simulation reveals that the anomalously high current density can be attributed to the non-equilibrium carrier transport phenomenon enhanced by the strong local electrical field (10<sup>5</sup>&#8722;10<sup>6</sup>&#8201;V&#8201;m<sup>&#8722;2</sup>) at the conductive nanoscale tip. We hypothesize that the charge transport may be induced by electronic excitation under friction, and the nanoscale current&#8722;voltage spectra analysis indicates that the rectifying Schottky barrier at the tip&#8211;sample interface plays a critical role in efficient d.c. energy harvesting. This concept is scalable when combined with microfabricated or contact surface modified electrodes, which makes it promising for efficient d.c. triboelectricity generation.</p>",<p>通过基于纳米材料的设备将机械能直接转换为电能，为绿色能源的收集提供了潜力。常规的摩擦电纳米发电机通过产生交流电（交流）摩擦电将摩擦能转化为电能。但是，这种方法受到低电流密度和整流需求的限制。在这里，我们显示最大密度为10 <sup> 6 </ sup>＆＃8201; A＆＃8201; m <sup>＆＃8722; 2 </ sup>的连续直流（dc）可以直接在不施加外部电压的情况下，由滑动的肖特基纳米触点产生。我们通过在二硫化钼（MoS <sub> 2 </ sub>）薄膜上滑动导电原子力显微镜尖端来证明这一点。有限元模拟表明，异常高的电流密度可以归因于强电场（10 <sup> 5 </ sup>＆＃8722; 10 <sup> 6 </ sup）增强的非平衡载流子传输现象。 >＆＃8201; V＆＃8201; m <sup>＆＃8722; 2 </ sup>）。我们假设电荷传输可能是由摩擦力下的电子激发引起的，而纳米级电流电压谱分析表明，尖端样品界面上的整流肖特基势垒在有效的直流电中起着至关重要的作用。能量收集。当与微加工或接触表面改性的电极结合使用时，该概念是可扩展的，这使其有望实现有效的直流电。摩擦发电。</ p> 
10.1038/s41565-017-0016-8,Humidity-controlled rectification switching in ruthenium-complex molecular junctions,钌-复杂分子结中的湿度控制整流开关 ,"<p>Although molecular rectifiers were proposed over four decades ago, until recently reported rectification ratios (RR) were rather moderate (RR ~ 10<sup>1</sup>). This ceiling was convincingly broken using a eutectic GaIn top contact to probe molecular monolayers of coupled ferrocene groups (RR ~ 10<sup>5</sup>), as well as using scanning tunnelling microscopy-break junctions and mechanically controlled break junctions to probe single molecules (RR ~ 10<sup>2</sup>&#8211;10<sup>3</sup>). Here, we demonstrate a device based on a molecular monolayer in which the RR can be switched by more than three orders of magnitude (between RR ~ 10<sup>0</sup> and RR &#8805; 10<sup>3</sup>) in response to humidity. As the relative humidity is toggled between 5% and 60%, the current&#8211;voltage (I&#8211;V) characteristics of a monolayer of di-nuclear Ru-complex molecules reversibly change from symmetric to strongly asymmetric (diode-like). Key to this behaviour is the presence of two localized molecular orbitals in series, which are nearly degenerate in dry circumstances but become misaligned under high humidity conditions, due to the displacement of counter ions (PF<sub>6</sub>
                <sup>&#8211;</sup>). This asymmetric gating of the two relevant localized molecular orbital levels results in humidity-controlled diode-like behaviour.</p>","<p>尽管分子整流器是在40年前提出的，但是直到最近报道的整流比（RR）还是相当适中（RR〜10 <sup> 1 </ sup>）。使用共晶GaIn顶部触点令人信服地打破了天花板，以探测偶联的二茂铁基团的分子单分子层（RR〜10 <sup> 5 </ sup>），以及使用扫描隧道显微镜-断裂连接和机械控制的断裂连接来探测单分子（RR〜10 <sup> 2 </ sup>＆＃8211; 10 <sup> 3 </ sup>）。在这里，我们演示了一种基于分子单层的设备，其中RR可以切换三个以上的数量级（在RR〜10 <sup> 0 </ sup>和RR＆＃8805; 10 <sup> 3 < / sup>）。当相对湿度在5％和60％之间切换时，双核Ru络合物分子单层的电流电压（I＆V）特性可逆地从对称变为强烈不对称（类似于二极管） 。此行为的关键是存在两个串联的局部分子轨道，这些分子轨道在干燥环境下几乎退化，但由于抗衡离子（PF <sub> 6 </ sub>
                <sup>＆＃8211; </ sup>）。两个相关的局部分子轨道水平的不对称门控导致湿度控制的二极管状行为。</ p> "
