doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2015.179,An atomically thin matter-wave beamsplitter,原子薄物质波分束器 ,,
10.1038/nnano.2015.177,Strain engineering Dirac surface states in heteroepitaxial topological crystalline insulator thin films,异质外延拓扑晶体绝缘体薄膜中的应变工程Dirac表面态 ,,
10.1038/nnano.2015.176,Three-terminal energy harvester with coupled quantum dots,具有耦合量子点的三端能量采集器 ,,
10.1038/nnano.2015.171,Fourier magnetic imaging with nanoscale resolution and compressed sensing speed-up using electronic spins in diamond,使用金刚石中的电子自旋以纳米级分辨率进行傅里叶磁性成像并压缩感应速度 ,,
10.1038/nnano.2015.170,Distinguishing adjacent molecules on a surface using plasmon-enhanced Raman scattering,使用等离激元增强拉曼散射区分表面上的相邻分子 ,,
10.1038/nnano.2015.168,Opto-nanomechanical spectroscopic material characterization,光纳米机械光谱材料表征 ,"<p>The non-destructive, simultaneous chemical and physical characterization of materials at the nanoscale is an essential and highly sought-after capability. However, a combination of limitations imposed by Abbe diffraction, diffuse scattering, unknown subsurface, electromagnetic fluctuations and Brownian noise, for example, have made achieving this goal challenging. Here, we report a hybrid approach for nanoscale material characterization based on generalized nanomechanical force microscopy in conjunction with infrared photoacoustic spectroscopy. As an application, we tackle the outstanding problem of spatially and spectrally resolving plant cell walls. Nanoscale characterization of plant cell walls and the effect of complex phenotype treatments on biomass are challenging but necessary in the search for sustainable and renewable bioenergy. We present results that reveal both the morphological and compositional substructures of the cell walls. The measured biomolecular traits are in agreement with the lower-resolution chemical maps obtained with infrared and confocal Raman micro-spectroscopies of the same samples. These results should prove relevant in other fields such as cancer research, nanotoxicity, and energy storage and production, where morphological, chemical and subsurface studies of nanocomposites, nanoparticle uptake by cells and nanoscale quality control are in demand.</p>",<p>在纳米级对材料进行无损，同时的化学和物理表征是必不可少的且备受追捧的功能。然而，例如，由阿贝衍射，漫散射，未知的地下，电磁涨落和布朗噪声所施加的限制条件的组合，使实现该目标具有挑战性。在这里，我们报告了基于广义纳米机械力显微镜结合红外光声光谱技术的纳米级材料表征的混合方法。作为一种应用，我们解决了空间和光谱解析植物细胞壁的突出问题。植物细胞壁的纳米级表征以及复杂表型处理对生物质的影响是具有挑战性的，但在寻找可持续和可再生生物能源中是必需的。我们目前的结果揭示了细胞壁的形态和组成亚结构。测得的生物分子特征与相同样品的红外和共焦拉曼显微光谱法获得的低分辨率化学图谱一致。这些结果应证明在其他领域具有相关性，例如癌症研究，纳米毒性以及能量存储和生产，这些领域都需要对纳米复合材料进行形态学，化学和表面研究，细胞对纳米颗粒的吸收以及纳米级质量控制。</ p> 
10.1038/nnano.2015.178,Highly efficient large-area colourless luminescent solar concentrators using heavy-metal-free colloidal quantum dots,使用不含重金属的胶体量子点的高效大面积无色发光太阳能聚光器 ,"<p>Luminescent solar concentrators serving as semitransparent photovoltaic windows could become an important element in net zero energy consumption buildings of the future. Colloidal quantum dots are promising materials for luminescent solar concentrators as they can be engineered to provide the large Stokes shift necessary for suppressing reabsorption losses in large-area devices. Existing Stokes-shift-engineered quantum dots allow for only partial coverage of the solar spectrum, which limits their light-harvesting ability and leads to colouring of the luminescent solar concentrators, complicating their use in architecture. Here, we use quantum dots of ternary I&#8211;III&#8211;VI<sub>2</sub> semiconductors to realize the first large-area quantum dot&#8211;luminescent solar concentrators free of toxic elements, with reduced reabsorption and extended coverage of the solar spectrum. By incorporating CuInSe<sub>x</sub>S<sub>2&#8211;x</sub> quantum dots into photo-polymerized poly(lauryl methacrylate), we obtain freestanding, colourless slabs that introduce no distortion to perceived colours and are thus well suited for the realization of photovoltaic windows. Thanks to the suppressed reabsorption and high emission efficiencies of the quantum dots, we achieve an optical power efficiency of 3.2%. Ultrafast spectroscopy studies suggest that the Stokes-shifted emission involves a conduction-band electron and a hole residing in an intragap state associated with a native defect.</p>",<p>用作半透明光伏窗口的发光太阳能集中器可能会成为未来净零能耗建筑中的重要元素。胶体量子点是用于发光太阳能聚光器的有前途的材料，因为它们可以进行工程设计以提供抑制大面积设备中的重吸收损耗所需的大斯托克斯位移。现有的斯托克斯频移工程量子点仅能部分覆盖太阳光谱，这限制了它们的光收集能力，并导致发光的太阳能聚光器着色，这使它们在建筑中的使用变得复杂。在这里，我们使用三元I＆＃8211; III＆＃8211; VI <sub> 2 </ sub>半导体的量子点来实现第一个没有毒性元素的大面积量子点＆＃8211;发光太阳能集中器，减少了重吸收和扩展了太阳光谱范围。通过将CuInSe <sub> x </ sub> S <sub> 2＆＃8211; x </ sub>量子点合并到光聚合的聚甲基丙烯酸月桂酯中，我们获得了独立的，无色的平板，该平板不会对感知的颜色产生扭曲，并且因此非常适合实现光伏窗户。由于量子点的抑制重吸收和高发射效率，我们实现了3.2％的光功率效率。超快光谱研究表明，斯托克斯位移发射涉及一个导带电子和一个空穴，该空穴处于与天然缺陷相关的间隙内状态。</ p> 
10.1038/nnano.2015.173,Information storage and retrieval in a single levitating colloidal particle,单个悬浮胶体颗粒中的信息存储和检索 ,"<p>The binary switch is a basic component of digital information. From phase-change alloys to nanomechanical beams, molecules and atoms, new strategies for controlled bistability hold great interest for emerging technologies. We present a generic methodology for precise and parallel spatiotemporal control of nanometre-scale matter in a fluid, and demonstrate the ability to attain digital functionalities such as switching, gating and data storage in a single colloid, with further implications for signal amplification and logic operations. This fluid-phase bit can be arrayed at high densities, manipulated by either electrical or optical fields, supports low-energy, high-speed operation and marks a first step toward &#8216;colloidal information&#8217;. The principle generalizes to any system where spatial perturbation of a particle elicits a differential response amenable to readout.</p>",<p>二进制开关是数字信息的基本组成部分。 从相变合金到纳米机械束，分子和原子，控制双稳态的新策略引起了新兴技术的极大兴趣。 我们提出了一种精确且平行的时空控制流体中纳米级物质的通用方法，并展示了获得数字功能（如在单个胶体中进行开关，门控和数据存储）的能力，并对信号放大和逻辑运算产生了进一步的影响 。 该液相钻头可以以高密度排列，可以通过电场或光场进行操作，支持低能耗，高速运行，并标志着迈向“胶体信息”的第一步。 该原理适用于任何系统，在这种系统中，粒子的空间扰动会引起易于读出的微分响应。</ p> 
10.1038/nnano.2015.190,Routing of individual polymers in designed patterns,按设计模式排列单个聚合物 ,"<p>Synthetic polymers are ubiquitous in the modern world, but our ability to exert control over the molecular conformation of individual polymers is very limited. In particular, although the programmable self-assembly of oligonucleotides and proteins into artificial nanostructures has been demonstrated, we currently lack the tools to handle other types of synthetic polymers individually and thus the ability to utilize and study their single-molecule properties. Here we show that synthetic polymer wires containing short oligonucleotides that extend from each repeat can be made to assemble into arbitrary routings. The wires, which can be more than 200&#8197;nm in length, are soft and bendable, and the DNA strands allow individual polymers to self-assemble into predesigned routings on both two- and three-dimensional DNA origami templates. The polymers are conjugated and potentially conducting, and could therefore be used to create molecular-scale electronic or optical wires in arbitrary geometries.</p>",在现代世界中，合成聚合物无处不在，但是我们控制单个聚合物分子构象的能力非常有限。特别是，尽管已经证明了将寡核苷酸和蛋白质可编程自组装为人工纳米结构的方法，但是我们目前缺乏单独处理其他类型的合成聚合物的工具，因此缺乏利用和研究其单分子性质的能力。在这里，我们表明，可以将包含从每个重复序列延伸的短寡核苷酸的合成聚合物线组装成任意路线。这些线的长度可以超过200纳米，并且柔软且可弯曲，并且DNA链允许单个聚合物在二维和三维DNA折纸模板上自组装成预先设计的路线。这些聚合物是共轭的并且具有潜在的导电性，因此可用于制造任意几何形状的分子级电子或光学导线。</ p> 
10.1038/nnano.2015.174,Decoupling competing surface binding kinetics and reconfiguration of receptor footprint for ultrasensitive stress assays,解耦竞争的表面结合动力学和受体足迹的重构，用于超灵敏应力测定 ,"<p>Cantilever arrays have been used to monitor biochemical interactions and their associated stress. However, it is often necessary to passivate the underside of the cantilever to prevent unwanted ligand adsorption, and this process requires tedious optimization. Here, we show a way to immobilize membrane receptors on nanomechanical cantilevers so that they can function without passivating the underlying surface. Using equilibrium theory, we quantitatively describe the mechanical responses of vancomycin, human immunodeficiency virus type 1 antigens and coagulation factor VIII captured on the cantilever in the presence of competing stresses from the top and bottom cantilever surfaces. We show that the area per receptor molecule on the cantilever surface influences ligand&#8211;receptor binding and plays an important role on stress. Our results offer a new way to sense biomolecules and will aid in the creation of ultrasensitive biosensors.</p>",<p>悬臂阵列已用于监测生化相互作用及其相关的压力。 然而，通常需要钝化悬臂的底面以防止不希望的配体吸附，并且该过程需要乏味的优化。 在这里，我们展示了一种将膜受体固定在纳米机械悬臂上的方法，以便它们可以在不钝化下面表面的情况下起作用。 使用平衡理论，我们定量描述了万古霉素，人类免疫缺陷病毒1型抗原和凝血因子VIII在悬臂顶部和底部表面存在竞争性应力时捕获的机械反应。 我们表明，悬臂表面上每个受体分子的面积会影响配体与受体的结合并在应力中起重要作用。 我们的结果为传感生物分子提供了一种新方法，并将有助于创建超灵敏的生物传感器。</ p> 
