doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1162,No man is an island,没有人是与世隔绝的 ,,
10.1038/nphys1181,2009 and all that,2009年及所有 ,,
10.1038/nphys1163,Economics crisis,经济危机 ,,
10.1038/nphys1164,Know the unknown,认识未知 ,,
10.1038/nphys1166,The autist aesthete,自闭症患者 ,,
10.1038/nphys1167,Lucky for some,幸运的是 ,,
10.1038/nphys1165,Our choice from the recent literature,我们从最近的文献中选择 ,,
10.1038/nphys1170,Measured measurement,实测 ,,
10.1038/nphys1173,Electric spin orchestra,电动旋转乐团 ,,
10.1038/nphys1172,How do your crystals grow?,您的晶体如何生长？ ,,
10.1038/nphys1169,Vortices wiggled and dragged,漩涡扭动并拖动 ,,
10.1038/nphys1168,Cloaking matters,伪装很重要 ,,
10.1038/nphys1171,Caught in a spin,陷入困境 ,,
10.1038/nphys1179,Erratum: On our bookshelf,勘误表：在我们的书架上 ,,
10.1038/nphys1157,Measurement-based quantum computation,基于测量的量子计算 ,"<p>Quantum computation offers a promising new kind of information processing, where the non-classical features of quantum mechanics are harnessed and exploited. A number of models of quantum computation exist. These models have been shown to be formally equivalent, but their underlying elementary concepts and the requirements for their practical realization can differ significantly. A particularly exciting paradigm is that of measurement-based quantum computation, where the processing of quantum information takes place by rounds of simple measurements on qubits prepared in a highly entangled state. We review recent developments in measurement-based quantum computation with a view to both fundamental and practical issues, in particular the power of quantum computation, the protection against noise (fault tolerance) and steps towards experimental realization. Finally, we highlight a number of connections between this field and other branches of physics and mathematics.</p>",<p>量子计算提供了一种有希望的新型信息处理方法，其中利用并利用了量子力学的非经典特征。 存在许多量子计算模型。 这些模型在形式上被证明是等效的，但是它们的基本概念和实际实现的要求可能有很大的不同。 一个特别令人兴奋的范例是基于测量的量子计算，其中通过对以高度纠缠态制备的量子位进行几轮简单测量来进行量子信息的处理。 我们回顾了基于测量的量子计算的最新进展，以解决基本问题和实际问题，尤其是量子计算的功能，抗噪声（容错）和实现实验的步骤。 最后，我们重点介绍了该领域与物理学和数学的其他分支之间的许多联系。</ p> 
10.1038/nphys1133,Tomography of quantum detectors,量子探测器的层析成像 ,,
10.1038/nphys1109,Linear temperature dependence of resistivity and change in the Fermi surface at the pseudogap critical point of a high-Tc superconductor,电阻率和费米表面在高Tc超导体的拟间隙临界点处的线性温度依赖性 ,,
10.1038/nphys1127,Mechanics of individual isolated vortices in a cuprate superconductor,铜酸盐超导体中单个孤立涡的力学 ,,
10.1038/nphys1128,Fermi-surface-dependent superconducting gap in C6Ca,C6Ca中费米表面依赖的超导间隙 ,,
10.1038/nphys1134,Thermal-transport measurements in a quantum spin-liquid state of the frustrated triangular magnet κ-(BEDT-TTF)2Cu2(CN)3,沮丧的三角形磁体κ-（BEDT-TTF）2Cu2（CN）3在量子自旋液体状态下的热输运测量 ,,
10.1038/nphys1151,Superconducting nanocircuits for topologically protected qubits,用于拓扑保护量子位的超导纳米电路 ,"<p>For successful realization of a quantum computer, its building blocks&#8212;the individual qubits&#8212;should be simultaneously scalable and sufficiently protected from environmental noise. Recently, a novel approach to the protection of superconducting qubits has been proposed. The idea is to prevent errors at the hardware level, by building a fault-free logical qubit from &#8216;faulty&#8217; physical qubits with properly engineered interactions between them. The decoupling of such a topologically protected logical qubit from local noises is expected to grow exponentially with the number of physical qubits. Here, we report on proof-of-concept experiments with a prototype device that consists of twelve physical qubits made of nanoscale Josephson junctions. We observed that owing to properly tuned quantum fluctuations, this qubit is protected against magnetic flux variations well beyond linear order, in agreement with theoretical predictions. These results suggest that topologically protected superconducting qubits are feasible.</p>",<p>为成功实现量子计算机，应同时扩展其构建基块和各个量子位，并充分保护其免受环境噪声的影响。最近，已经提出了一种保护超导量子位的新颖方法。这个想法是通过从＆faulty＆＃8217;构建一个无故障的逻辑量子位来防止硬件级别的错误。物理量子位之间经过适当设计的交互作用。这种拓扑保护的逻辑量子位与本地噪声的解耦，预计将随着物理量子位的数量呈指数增长。在这里，我们报告了一个原型设备的概念验证实验，该设备由十二个由纳米级约瑟夫森结制成的物理量子位组成。我们观察到，由于适当调整了量子涨落，与理论预测相符，该量子位受到保护，可防止磁通量变化超出线性范围。这些结果表明，拓扑保护的超导量子位是可行的。</ p> 
