doi,title,title_cn,abstract,abstract_cn
10.1038/nphys4321,Ripples in spacetime,时空的涟漪 ,,
10.1038/nphys4322,A matter of quantum,量子问题 ,,
10.1038/nphys4273,Photoemission of quantum materials,量子材料的光发射 ,,
10.1038/nphys4300,Celebrate the scientific hierarchy,庆祝科学等级制度 ,,
10.1038/nphys4311,Colonizing mars,火星殖民 ,,
10.1038/nphys4307,A scientist walks into a bar,一位科学家走进酒吧 ,,
10.1038/nphys4316,Sensor extraordinaire,传感器非凡 ,,
10.1038/nphys4317,Going long,走了很久 ,,
10.1038/nphys4318,Agreement in disagreement,协议不一致 ,,
10.1038/nphys4319,Honeycomb recipe,蜂窝配方 ,,
10.1038/nphys4320,Split sites,分割地点 ,,
10.1038/nphys4216,Topological order gets active,拓扑顺序活跃 ,,
10.1038/nphys4313,Sticky fingers,粘手指 ,,
10.1038/nphys4256,That quantum feeling,那量子的感觉 ,,
10.1038/nphys4298,Kitaev physics crystalized,基塔耶夫物理学结晶 ,,
10.1038/nphys4302,The physics of quantum materials,量子材料的物理学 ,"<p>The physical description of all materials is rooted in quantum mechanics, which describes how atoms bond and electrons interact at a fundamental level. Although these quantum effects can in many cases be approximated by a classical description at the macroscopic level, in recent years there has been growing interest in material systems where quantum effects remain manifest over a wider range of energy and length scales. Such quantum materials include superconductors, graphene, topological insulators, Weyl semimetals, quantum spin liquids, and spin ices. Many of them derive their properties from reduced dimensionality, in particular from confinement of electrons to two-dimensional sheets. Moreover, they tend to be materials in which electrons cannot be considered as independent particles but interact strongly and give rise to collective excitations known as quasiparticles. In all cases, however, quantum-mechanical effects fundamentally alter properties of the material. This Review surveys the electronic properties of quantum materials through the prism of the electron wavefunction, and examines how its entanglement and topology give rise to a rich variety of quantum states and phases; these are less classically describable than conventional ordered states also driven by quantum mechanics, such as ferromagnetism.</p>",<p>所有材料的物理描述都源于量子力学，量子力学描述了原子如何键合和电子在基本水平上相互作用。尽管在许多情况下，这些量子效应可以通过宏观上的经典描述来近似，但近年来，人们对材料系统的兴趣日益增长，在这些系统中，量子效应仍在更广泛的能量和长度范围内显现。此类量子材料包括超导体，石墨烯，拓扑绝缘体，Weyl半金属，量子自旋液体和自旋冰。他们中的许多人都从减小的尺寸中获得了它们的特性，特别是由于将电子限制在二维片中。而且，它们倾向于是其中电子不能被认为是独立粒子而是强烈相互作用并产生称为准粒子的集体激发的材料。但是，在所有情况下，量子力学效应都会从根本上改变材料的性能。本文通过电子波函数的棱镜来研究量子材料的电子性质，并研究其纠缠和拓扑如何产生多种多样的量子态和相态。与传统的有序状态（由铁磁性等量子力学驱动）相比，它们在传统上不那么可描述。</ p> 
10.1038/nphys4274,Emergent functions of quantum materials,量子材料的新兴功能 ,"<p>Materials can harbour quantum many-body systems, most typically in the form of strongly correlated electrons in solids, that lead to novel and remarkable functions thanks to emergence&#8212;collective behaviours that arise from strong interactions among the elements. These include the Mott transition, high-temperature superconductivity, topological superconductivity, colossal magnetoresistance, giant magnetoelectric effect, and topological insulators. These phenomena will probably be crucial for developing the next-generation quantum technologies that will meet the urgent technological demands for achieving a sustainable and safe society. Dissipationless electronics using topological currents and quantum spins, energy harvesting such as photovoltaics and thermoelectrics, and secure quantum computing and communication are the three major fields of applications working towards this goal. Here, we review the basic principles and the current status of the emergent phenomena and functions in materials from the viewpoint of strong correlation and topology.</p>",<p>材料可以包含量子多体系统，通常以固体中强相关电子的形式存在，由于元素之间的强相互作用而产生的集体行为会导致新颖而引人注目的功能。这些包括莫特跃迁，高温超导，拓扑超导，巨磁电阻，巨磁电效应和拓扑绝缘体。这些现象对于开发下一代量子技术可能至关重要，该技术将满足实现可持续和安全社会的紧急技术需求。使用拓扑电流和量子自旋的无耗散电子学，诸如光伏和热电学的能量收集以及安全的量子计算和通信是朝着这一目标努力的三个主要应用领域。在这里，我们从强相关性和拓扑学的角度回顾了材料中出现的现象和功能的基本原理和现状。</ p> 
10.1038/nphys4221,Magnetic pseudo-fields in a rotating electron–nuclear spin system,旋转电子-核自旋系统中的伪磁场 ,,
10.1038/nphys4205,Thermodynamic evidence for a nematic phase transition at the onset of the pseudogap in YBa2Cu3Oy,YBa2Cu3Oy假间隙开始时向列相变的热力学证据 ,,
10.1038/nphys4264,Majorana fermions in the Kitaev quantum spin system α-RuCl3,Kitaev量子自旋系统α-RuCl3中的马约拉纳费米子 ,,
10.1038/nphys4181,Large anomalous Nernst effect at room temperature in a chiral antiferromagnet,手性反铁磁体在室温下的大能斯特能斯特效应 ,,
10.1038/nphys4193,Topological sound in active-liquid metamaterials,活性液体超材料中的拓扑声音 ,,
10.1038/nphys4194,Coupling the Leidenfrost effect and elastic deformations to power sustained bouncing,耦合莱顿弗罗斯特效应和弹性变形来增强持续弹跳 ,,
10.1038/nphys4184,Geometrical frustration yields fibre formation in self-assembly,几何挫折会在自组装中产生纤维形成 ,,
10.1038/nphys4214,Solutal Marangoni flows of miscible liquids drive transport without surface contamination,互溶性液体的Solutal Marangoni流动驱动运输而没有表面污染 ,,
10.1038/nphys4257,Coherent control of an opsin in living brain tissue,活脑组织中视蛋白的相干控制 ,,
