doi,title,title_cn,abstract,abstract_cn
10.1038/nphys3322,Direct evidence for dominant bond-directional interactions in a honeycomb lattice iridate Na2IrO3,蜂窝状晶状铱酸盐Na2IrO3中主要的键-方向相互作用的直接证据 ,,
10.1038/nphys3326,Rotational state-changing cold collisions of hydroxyl ions with helium,氢氧根离子与氦的旋转改变状态冷碰撞 ,,
10.1038/nphys3321,Enhanced electron coherence in atomically thin Nb3SiTe6,原子薄Nb3SiTe6中增强的电子相干性 ,,
10.1038/nphys3324,Observation of biexcitons in monolayer WSe2,单层WSe2中双激子的观察 ,,
10.1038/nphys3314,Bandgap opening in few-layered monoclinic MoTe2,多层单斜MoTe2中的带隙开口 ,,
10.1038/nphys3325,Optically reconfigurable magnetic materials,光学可重构磁性材料 ,,
10.1038/nphys3315,Magnetic jam in the corona of the Sun,太阳日冕中的电磁干扰 ,,
10.1038/nphys3304,Role of transparency of platinum–ferromagnet interfaces in determining the intrinsic magnitude of the spin Hall effect,铂-铁磁体界面的透明度在确定自旋霍尔效应的固有幅度中的作用 ,"<p>The spin Hall effect converts charge current to pure spin currents in orthogonal directions in materials that have significant spin&#8211;orbit coupling. The efficiency of the conversion is described by the spin Hall angle (SHA). The SHA can most readily be inferred by using the generated spin currents to excite or rotate the magnetization of ferromagnetic films or nano-elements via spin-transfer torques. Some of the largest spin-torque-derived spin Hall angles (ST-SHA) have been reported in platinum. Here we show, using spin-torque ferromagnetic resonance measurements, that the transparency of the Pt&#8211;ferromagnet interface to the spin current plays a central role in determining the magnitude of the ST-SHA. We measure a much larger ST-SHA in Pt/cobalt (&#8764;0.11) compared to Pt/permalloy (&#8764;0.05) bilayers when the interfaces are assumed to be completely transparent. Taking into account the transparency of these interfaces, as derived from spin-mixing conductances, we find that the intrinsic SHA in platinum has a much higher value of 0.19 &#177; 0.04 as compared to the ST-SHA. The importance of the interface transparency is further exemplified by the insertion of atomically thin magnetic layers at the Pt/permalloy interface that we show strongly modulates the magnitude of the ST-SHA.</p>",<p>在具有明显自旋轨道耦合的材料中，自旋霍尔效应将电荷电流在正交方向上转换为纯自旋电流。转换效率由自旋霍尔角（SHA）描述。通过使用产生的自旋电流通过自旋传递转矩来激发或旋转铁磁膜或纳米元素的磁化强度，可以最容易地推断出SHA。铂中已经报道了一些最大的自旋转扭矩衍生的自旋霍尔角（ST-SHA）。在此，我们使用自旋扭矩铁磁共振测量结果显示，Pt铁磁体界面对自旋电流的透明性在确定ST-SHA的大小中起着核心作用。当假定界面完全透明时，与Pt /坡莫合金（＆＃8764; 0.05）双层相比，我们在Pt /钴（＆＃8764; 0.11）中测得的ST-SHA更大。考虑到从自旋混合电导得出的这些界面的透明度，我们发现铂中的本征SHA值要高得多，为0.19＆＃177;。与ST-SHA相比为0.04。在Pt /坡莫合金界面上插入原子薄的磁性层，进一步证明了界面透明性的重要性，这表明我们可以强烈调节ST-SHA的幅度。</ p> 
10.1038/nphys3340,Interpreting attoclock measurements of tunnelling times,解释隧道时间的准时测量 ,"<p>Resolving in time the dynamics of light absorption by atoms and molecules, and the electronic rearrangement this induces, is among the most challenging goals of attosecond spectroscopy. The attoclock is an elegant approach to this problem, which encodes ionization times in the strong-field regime. However, the accurate reconstruction of these times from experimental data presents a formidable theoretical task. Here, we solve this problem by combining analytical theory with ab initio numerical simulations. We apply our theory to numerical attoclock experiments on the hydrogen atom to extract ionization time delays and analyse their nature. Strong-field ionization is often viewed as optical tunnelling through the barrier created by the field and the core potential. We show that, in the hydrogen atom, optical tunnelling is instantaneous. We also show how calibrating the attoclock using the hydrogen atom opens the way to identifying possible delays associated with multielectron dynamics during strong-field&#160;ionization.</p>",<p>及时解决原子和分子吸收光的动力学以及由此引发的电子重排是阿秒光谱学最具挑战性的目标之一。原子钟是解决此问题的一种优雅方法，它在强场状态下编码电离时间。然而，根据实验数据对这些时间进行准确的重建是一项艰巨的理论任务。在这里，我们通过将分析理论与从头算数值模拟相结合来解决此问题。我们将理论应用于氢原子的数值钟实验，以提取电离时间延迟并分析其性质。强场电离通常被视为通过电场和核心电势形成的势垒的光隧道效应。我们表明，在氢原子中，光隧穿是瞬时的。我们还展示了如何使用氢原子校准原子钟为确定强场电离过程中与多电子动力学相关的可能延迟开辟了道路。</ p> 
10.1038/nphys3320,Energy flow in quantum critical systems far from equilibrium,量子临界系统中的能量流远非平衡状态 ,"<p>Characterizing the behaviour of strongly coupled quantum systems out of equilibrium is a cardinal challenge for both theory and experiment. With diverse applications ranging from the dynamics of the quark&#8211;gluon plasma to transport in novel states of quantum matter, establishing universal results and organizing principles out of equilibrium is crucial. We present a universal description of energy transport between quantum critical heat baths in arbitrary dimension. The current-carrying non-equilibrium steady state (NESS) is a Lorentz-boosted thermal state. In the context of gauge/gravity duality this reveals an intimate correspondence between far-from-equilibrium transport and black hole uniqueness theorems. We provide analytical expressions for the energy current and the generating function of energy current fluctuations, together with predictions for&#160;experiment.</p>",<p>表征强耦合量子系统的行为不平衡是理论和实验的主要挑战。 从夸克胶子等离子体的动力学到以量子态的新颖态传输，各种各样的应用对建立通用结果和组织不平衡的原理至关重要。 我们对任意尺寸的量子临界热浴之间的能量传输进行了通用描述。 载流非平衡稳态（NESS）是洛伦兹增强的热态。 在规范/重力对偶的情况下，这揭示了远离平衡输运和黑洞唯一性定理之间的密切对应关系。 我们提供了能流和能流波动的生成函数的解析表达式，以及对实验的预测。</ p> 
