doi,title,title_cn,abstract,abstract_cn
10.1038/nphys4238,The thing about data,关于数据的事情 ,,
10.1038/nphys4202,The physics of data,数据物理学 ,,
10.1038/nphys4228,Simple yet successful,简单而成功 ,,
10.1038/nphys4226,Last night a DJ went to space,昨晚一位DJ进入太空 ,,
10.1038/nphys4232,In the demon's mind,在恶魔的心中 ,,
10.1038/nphys4233,Satellite to ground control,卫星对地面控制 ,,
10.1038/nphys4234,Turbulent tabletops,湍流的桌面 ,,
10.1038/nphys4235,A test of scaling,缩放测试 ,,
10.1038/nphys4236,The new black,新黑 ,,
10.1038/nphys4152,Entanglement at work,工作纠缠 ,,
10.1038/nphys4165,Probing information scrambling,探测信息加扰 ,,
10.1038/nphys4163,Exciting double bilayers,令人兴奋的双层 ,,
10.1038/nphys4128,The benefits of getting high,变高的好处 ,,
10.1038/nphys4130,Testing universality of Efimov physics across broad and narrow Feshbach resonances,测试Efimov物理学在广泛和狭窄的Feshbach共振中的普遍性 ,,
10.1038/nphys4117,Topological triplon modes and bound states in a Shastry–Sutherland magnet,Shastry-Sutherland磁铁中的拓扑三重态模式和束缚态 ,,
10.1038/nphys4113,Multidimensional entropy landscape of quantum criticality,量子临界的多维熵观 ,,
10.1038/nphys4116,Quantum Hall drag of exciton condensate in graphene,石墨烯中激子凝聚物的量子霍尔拖曳 ,,
10.1038/nphys4140,Excitonic superfluid phase in double bilayer graphene,双层石墨烯中的激子超流体相 ,,
10.1038/nphys4110,Tunnelling spectroscopy of Andreev states in graphene,石墨烯中安德列夫态的隧道光谱 ,,
10.1038/nphys4120,Hotspot-mediated non-dissipative and ultrafast plasmon passage,热点介导的非耗散和超快等离激元通过 ,,
10.1038/nphys4129,Attosecond chronoscopy of electron scattering in dielectric nanoparticles,介电纳米粒子中电子散射的秒秒计时 ,,
10.1038/nphys4104,High-frequency microrheology reveals cytoskeleton dynamics in living cells,高频微流变学揭示活细胞中的细胞骨架动力学 ,,
10.1038/nphys4118,Proposal for gravitational-wave detection beyond the standard quantum limit through EPR entanglement,通过EPR缠结检测引力波超出标准量子极限的建议 ,"<p>In continuously monitored systems the standard quantum limit is given by the trade-off between shot noise and back-action noise. In gravitational-wave detectors, such as Advanced LIGO, both contributions can be simultaneously squeezed in a broad frequency band by injecting a spectrum of squeezed vacuum states with a frequency-dependent squeeze angle. This approach requires setting up an additional long baseline, low-loss filter cavity in a vacuum system at the detector&#8217;s site. Here, we show that the need for such a filter cavity can be eliminated, by exploiting Einstein&#8211;Podolsky&#8211;Rosen (EPR)-entangled signals and idler beams. By harnessing their mutual quantum correlations and the difference in the way each beam propagates in the interferometer, we can engineer the input signal beam to have the appropriate frequency-dependent conditional squeezing once the out-going idler beam is detected. Our proposal is appropriate for all future gravitational-wave detectors for achieving sensitivities beyond the standard quantum limit.</p>",<p>在连续监控的系统中，标准量子极限由散粒噪声和后作用噪声之间的折衷给出。在诸如Advanced LIGO之类的重力波检测器中，可以通过注入随频率变化的挤压角度的挤压真空状态频谱，在宽频带上同时挤压两种贡献。这种方法需要在检测器现场的真空系统中设置一个额外的长基线，低损耗过滤腔。在这里，我们表明，通过利用爱因斯坦（Einstein＆＃8211; Podolsky＆＃8211; Rosen（EPR）纠缠信号和闲散光束），可以消除对这种滤波器腔的需要。通过利用它们相互之间的量子相关性以及每个光束在干涉仪中传播方式的差异，我们可以对输入信号光束进行工程设计，使其在检测到向外的空转光束时具有适当的频率相关条件性压缩。我们的建议适用于所有未来的重力波探测器，以实现超出标准量子极限的灵敏度。</ p> 
10.1038/nphys4119,Measuring out-of-time-order correlations and multiple quantum spectra in a trapped-ion quantum magnet,测量捕获离子量子磁体中的无序相关性和多个量子光谱 ,"<p>Controllable arrays of ions and ultracold atoms can simulate complex many-body phenomena and may provide insights into unsolved problems in modern science. To this end, experimentally feasible protocols for quantifying the buildup of quantum correlations and coherence are needed, as performing full state tomography does not scale favourably with the number of particles. Here we develop and experimentally demonstrate such a protocol, which uses time reversal of the many-body dynamics to measure out-of-time-order correlation functions (OTOCs) in a long-range Ising spin quantum simulator with more than 100 ions in a Penning trap. By measuring a family of OTOCs as a function of a tunable parameter we obtain fine-grained information about the state of the system encoded in the multiple quantum coherence spectrum, extract the quantum state purity, and demonstrate the buildup of up to 8-body correlations. Future applications of this protocol could enable studies of many-body localization, quantum phase transitions, and tests of the holographic duality between quantum and gravitational&#160;systems.</p>",<p>离子和超冷原子的可控阵列可以模拟复杂的多体现象，并且可以提供对现代科学中尚未解决的问题的见解。为此，需要进行实验上可行的用于量化量子相关性和相干性的协议，因为执行全态层析成像不能随粒子数量的增加而缩放。在这里，我们开发并实验证明了这样一种协议，该协议使用多体动力学的时间反转来测量远程Ising自旋量子模拟器中的时间失序相关函数（OTOC），该模拟器中的100多个离子潘宁陷阱。通过测量作为可调参数函数的OTOC系列，我们获得了有关在多量子相干谱中编码的系统状态的细粒度信息，提取了量子态纯度，并演示了多达8个体相关性的建立。该协议的未来应用可以使多体定位，量子相变以及量子和引力系统之间的全息对偶性研究成为可能。</ p> 
