doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1464,A word of advice,忠告 ,,
10.1038/nphys1467,When the times were changing,时代在变 ,,
10.1038/nphys1466,Assume nothing,什么都不做 ,,
10.1038/nphys1468,Mirror mirror on the wall,镜子，墙上的镜子 ,,
10.1038/nphys1469,Dance yourself dizzy,跳舞自己晕 ,,
10.1038/nphys1470,Research highlights,研究重点 ,,
10.1038/nphys1472,The importance of contacts,联络的重要性 ,,
10.1038/nphys1475,The legacy lives on,遗产继续存在 ,,
10.1038/nphys1473,Equation solving by simulation,通过仿真求解方程 ,,
10.1038/nphys1471,Cracking bilayers,双层破裂 ,,
10.1038/nphys1474,Shaken foundations,摇动的粉底 ,,
10.1038/nphys1452,The problem with spins,自旋的问题 ,,
10.1038/nphys1461,Correction,更正 ,,
10.1038/nphys1405,Effect of covalent bonding on magnetism and the missing neutron intensity in copper oxide compounds,共价键对氧化铜化合物的磁性和中子强度缺失的影响 ,,
10.1038/nphys1426,A universal relationship between magnetic resonance and superconducting gap in unconventional superconductors,非常规超导体中磁共振与超导间隙的普适关系 ,,
10.1038/nphys1433,Superconductivity in a single-C60 transistor,单C60晶体管中的超导性 ,,
10.1038/nphys1428,Magnetic Mott criticality in a κ-type organic salt probed by NMR,NMR探测κ型有机盐中的磁莫特临界 ,,
10.1038/nphys1419,Elastically driven anisotropic percolation in electronic phase-separated manganites,电子相分离锰矿中的弹性驱动各向异性渗透 ,,
10.1038/nphys1406,Broken-symmetry states and divergent resistance in suspended bilayer graphene,悬浮双层石墨烯的断裂对称态和发散电阻 ,,
10.1038/nphys1421,Spin-resolved quantum interference in graphene,石墨烯中自旋分辨的量子干涉 ,,
10.1038/nphys1427,Bias-voltage dependence of perpendicular spin-transfer torque in asymmetric MgO-based magnetic tunnel junctions,非对称基于MgO的磁性隧道结中垂直自旋传递扭矩的偏置电压依赖性 ,,
