doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1536,Quantum register based on coupled electron spins in a room-temperature solid,基于耦合电子在室温固体中自旋的量子寄存器 ,,
10.1038/nphys1537,Superconducting quantum interference proximity transistor,超导量子干扰接近晶体管 ,,
10.1038/nphys1531,Integer and half-integer flux-quantum transitions in a niobium–iron pnictide loop,铌铁磷化物环中的整数和半整数通量-量子跃迁 ,,
10.1038/nphys1533,An ultracold high-density sample of rovibronic ground-state molecules in an optical lattice,光学晶格中超低温高密度电子基态分子的样品 ,,
10.1038/nphys1604,Rotational laser cooling of vibrationally and translationally cold molecular ions,旋转和平移冷分子离子的旋转激光冷却 ,,
10.1038/nphys1605,All-optical preparation of molecular ions in the rovibrational ground state,振动基态下分子离子的全光学制备 ,,
10.1038/nphys1518,Laser oscillation in a strongly coupled single-quantum-dot–nanocavity system,强耦合单量子点-纳米腔系统中的激光振荡 ,,
10.1038/nphys1534,Dynamical axion field in topological magnetic insulators,拓扑磁绝缘子中的动态轴场。 ,"<p>Axions are weakly interacting particles of low mass, and were postulated more than 30&#8201;years ago in the framework of the Standard Model of particle physics. Their existence could explain the missing dark matter of the Universe. However, despite intensive searches, axions have yet to be observed. Here we show that magnetic fluctuations of topological insulators couple to the electromagnetic fields exactly like the axions, and propose several experiments to detect this dynamical axion field. In particular, we show that the axion coupling enables a nonlinear modulation of the electromagnetic field, leading to attenuated total reflection. We propose a new optical-modulator device based on this principle.</p>",<p>轴是弱相互作用的低质量粒子，并且在30多年前被假定为粒子物理学的标准模型。 它们的存在可以解释宇宙遗失的暗物质。 然而，尽管进行了深入的搜索，但尚未观察到轴突。 在这里，我们表明拓扑绝缘子的磁波动与轴一样完全耦合到电磁场，并提出了一些实验来检测该动态轴场。 特别是，我们表明轴交耦合使电磁场能够进行非线性调制，从而导致全反射衰减。 我们基于此原理提出了一种新型的光调制器器件。</ p> 
10.1038/nphys1535,Two-orbital S U(N) magnetism with ultracold alkaline-earth atoms,具有超冷碱土原子的两轨道S U（N）磁性 ,"<p>Fermionic alkaline-earth atoms have unique properties that make them attractive candidates for the realization of atomic clocks and degenerate quantum gases. At the same time, they are attracting considerable theoretical attention in the context of quantum information processing. Here we demonstrate that when such atoms are loaded in optical lattices, they can be used as quantum simulators of unique many-body phenomena. In particular, we show that the decoupling of the nuclear spin from the electronic angular momentum can be used to implement many-body systems with an unprecedented degree of symmetry, characterized by the S U(N) group with N as large as 10. Moreover, the interplay of the nuclear spin with the electronic degree of freedom provided by a stable optically excited state should enable the study of physics governed by the spin&#8211;orbital interaction. Such systems may provide valuable insights into the physics of strongly correlated transition-metal oxides, heavy-fermion materials and spin-liquid phases.</p>",<p>铁离子碱土原子具有独特的性质，使其成为实现原子钟和简并量子气体的诱人候选物。同时，它们在量子信息处理方面引起了相当大的理论关注。在这里，我们证明了当这些原子装载在光学晶格中时，它们可以用作独特的多体现象的量子模拟器。特别是，我们证明了核自旋与电子角动量的解耦可用于实现具有前所未有的对称度的多体系统，其特征在于SU（N）基团的N高达10。此外，核自旋与稳定的光学激发态所提供的电子自由度之间的相互作用，应该能够研究受自旋-轨道相互作用控制的物理学。这样的系统可以为深入研究强相关的过渡金属氧化物，重金属元素和自旋液相的物理过程提供有价值的见识。</ p> 
10.1038/nphys1516,Analog information processing at the quantum limit with a Josephson ring modulator,使用约瑟夫森环调制器在量子极限处进行模拟信息处理 ,"<p>Amplifiers are crucial in every experiment carrying out a very sensitive measurement. However, they always degrade the information by adding noise. Quantum mechanics puts a limit on how small this degradation can be. Theoretically, the minimum noise energy added by a phase-preserving amplifier to the signal it processes amounts at least to half a photon at the signal frequency. Here we propose a practical microwave device that can fulfil the minimal requirements to reach the quantum limit. The availability of such a device is of importance for the readout of solid-state qubits, and more generally for the measurement of very weak signals in various areas of science. We discuss how this device can be the basic building block for a variety of practical applications, such as amplification, noiseless frequency conversion, dynamic cooling and production of entangled signal pairs.</p>",<p>在进行非常灵敏的测量的每个实验中，放大器都是至关重要的。 但是，它们总是通过增加噪声来降低信息质量。 量子力学限制了这种退化的程度。 从理论上讲，在信号频率下，保相放大器向其处理的信号添加的最小噪声能量至少为光子的一半。 在这里，我们提出了一种实用的微波设备，该设备可以满足达到量子极限的最低要求。 这种设备的可用性对于固态量子位的读取非常重要，并且更普遍地对于科学各个领域中非常弱的信号的测量非常重要。 我们将讨论该设备如何成为各种实际应用的基本构件，例如放大，无噪声频率转换，动态冷却和纠缠信号对的产生。</ p> 
10.1038/nphys1509,Naturally occurring resonators in random lasing of π-conjugated polymer films,π共轭聚合物薄膜随机激射中的自然谐振器 ,"<p>Random lasing consists of a sequence of narrow, coherent spectral lines formed when stimulated emission in a disordered gain medium is excited above threshold excitation intensity, I<sub>th</sub>. We studied the I<sub>th</sub> distribution function in &#960;-conjugated polymer films, and its dependence on the excitation area size and polymer mixture with TiO<sub>2</sub> nanoparticles; optical pictures of the excited film area support the statistical measurements. At I<sub>th</sub> we found that a single dominant random lasing resonator appears in the picture, with good agreement between its diameter and the cavity size extracted from the power Fourier transform analysis of the emission spectrum. This was directly confirmed by a new technique of space/spectrum cross-correlation of the laser emission lines from the excited area with 10&#215;10&#8201;&#956;m<sup>2</sup> spatial resolution. The statistical results coupled with the imaging data provide strong evidence for the model of random resonators in the gain medium for explaining random lasing in &#960;-conjugated polymer&#160;films.</p>",<p>随机激射由一系列狭窄的，相干的光谱线组成，当无序增益介质中的受激发射被激发到阈值激发强度Ith </ sub>以上时，就会形成该序列。我们研究了共轭高分子薄膜中的第i <sub> </ sub>分布函数，及其对激发区大小和与TiO <sub> 2 </ sub>纳米粒子的聚合物混合物的依赖性。激发膜区域的光学图像支持统计测量。在第I个子中，我们发现图片中出现了一个主要的随机激射谐振器，其直径与从发射光谱的功率傅里叶变换分析中提取的腔体尺寸之间具有很好的一致性。这是通过一种新的空间/光谱互相关技术来确定的，该新技术来自激发区的激光发射线具有10＆＃215; 10＆＃8201;＆＃956; m <sup> 2 </ sup>空间分辨率。统计结果与成像数据相结合，为增益介质中的随机谐振器模型提供了有力的证据，以解释＆＃960;-共轭聚合物薄膜中的随机激射。</ p> 
10.1038/nphys1538,Exploring laser-wakefield-accelerator regimes for near-term lasers using particle-in-cell simulation in Lorentz-boosted frames,在Lorentz增强帧中使用单元内粒子模拟探索近期激光的激光尾场加速器机制 ,"<p>Plasma-based acceleration offers compact accelerators with potential applications for high-energy physics and photon sources. The past five years have seen an explosion of experimental results with monoenergetic electron beams up to 1&#8201;GeV on a centimetre-scale, using plasma waves driven by intense lasers. The next decade will see tremendous increases in laser power and energy, permitting beam energies beyond 10&#8201;GeV. Leveraging on the Lorentz transformations to bring the laser and plasma spatial scales together, we have reduced the computational time for modelling laser&#8211;plasma accelerators by several orders of magnitude, including all the relevant physics. This scheme enables the first one-to-one particle-in-cell simulations of the next generation of accelerators at the energy frontier. Our results demonstrate that, for a given laser energy, choices in laser and plasma parameters strongly affect the output electron beam energy, charge and quality, and that all of these parameters can be&#160;optimized.</p>",<p>基于等离子的加速器为紧凑型加速器提供了潜在的应用，可用于高能物理和光子源。在过去的五年中，使用了由强激光驱动的等离子波，以厘米为单位的最大1 GeV的单能电子束的实验结果有了爆炸式增长。在接下来的十年中，激光功率和能量将大大增加，允许光束能量超过10 GeV。利用Lorentz变换将激光和等离子体的空间尺度放在一起，我们将模拟激光等离子加速器的计算时间减少了几个数量级，包括所有相关的物理学。该方案可以在能源前沿对下一代加速器进行首次一对一的单元内粒子模拟。我们的结果表明，对于给定的激光能量，激光和等离子体参数的选择会强烈影响输出电子束的能量，电荷和质量，并且所有这些参数都可以进行优化。</ p> 
