doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1373,Interference of dissimilar photon sources,不同光子源的干扰 ,,
10.1038/nphys1375,A momentum-dependent perspective on quasiparticle interference in Bi2Sr2CaCu2O8+δ,Bi2Sr2CaCu2O8 +δ中准粒子干扰的动量依赖视角 ,,
10.1038/nphys1365,Origin of spatial charge inhomogeneity in graphene,石墨烯中空间电荷不均匀性的起源 ,,
10.1038/nphys1369,Inertia-driven spin switching in antiferromagnets,反铁磁体中的惯性驱动自旋开关 ,,
10.1038/nphys1370,Computational complexity of interacting electrons and fundamental limitations of density functional theory,相互作用电子的计算复杂度和密度泛函理论的基本局限性 ,,
10.1038/nphys1345,Enhanced paraconductivity-like fluctuations in the radiofrequency spectra of ultracold Fermi atoms,超冷费米原子的射频光谱中增强的类似准导电性的涨落 ,,
10.1038/nphys1395,Non-local observables and lightcone-averaging in relativistic thermodynamics,相对论热力学中的非局部可观测量和光锥平均 ,"<p>The unification of relativity and thermodynamics has been a subject of considerable debate over the past 100&#8201;years. The reasons for this are twofold. First, thermodynamic variables are non-local quantities and therefore single out a preferred class of hyperplanes in spacetime. Second, there exist different ways of defining heat and work in relativistic systems and all of them seem equally plausible. These ambiguities have led, for example, to various proposals for the Lorentz-transformation law of temperature. However, traditional &#8216;isochronous&#8217; formulations of relativistic thermodynamics are neither theoretically satisfactory nor experimentally feasible. Here, we demonstrate how these deficiencies can be resolved by defining thermodynamic quantities with respect to the backward-lightcone of an observation event. This approach yields new predictions that are, in principle, testable and allows for a straightforward extension of thermodynamics to general relativity. Our theoretical considerations are illustrated through three-dimensional relativistic many-body simulations.</p>",在过去的100多年中，相对论和热力学的统一一直是一个颇有争议的话题。原因有两个。首先，热力学变量是非局部量，因此在时空中会选择出一类优选的超平面。其次，在相对论系统中存在定义热量和功的不同方法，所有这些方法似乎都是合理的。这些歧义导致例如关于温度的洛伦兹变换定律的各种提议。但是，传统的“等时同步”相对论热力学的公式在理论上既不令人满意，在实验上也不可行。在这里，我们演示了如何通过相对于观察事件的后向圆锥定义热力学量来解决这些不足。这种方法产生了原则上可检验的新预测，并且可以将热力学直接推广到广义相对论。通过三维相对论多体仿真，说明了我们的理论考虑。</ p> 
10.1038/nphys1372,Experimental four-qubit bound entanglement,实验四量子位纠缠 ,"<p>Entanglement is one of the most puzzling features of quantum theory and of great importance for the new field of quantum information. Being a peculiar form of entanglement, bound entanglement emerges in certain mixed quantum states. This form of entanglement is not distillable by local operators and classical communication. Bound-entangled states are different from both the free entangled (distillable) and separable states. Here we report on the first experimental demonstration of a four-qubit polarization bound-entangled state, the so-called Smolin state. We have fully characterized its entanglement properties. Moreover, we have realized unlocking of the entanglement protocol for this state. The special properties of the Smolin state constitute a useful quantum resource for new multiparty communication schemes.</p>",<p>纠缠是量子理论中最令人困惑的特征之一，对于量子信息的新领域非常重要。 作为纠缠的一种特殊形式，束缚纠缠以某些混合量子态出现。 这种纠缠是本地运营商和传统传播无法提炼的。 纠缠态不同于自由纠缠态（可蒸馏态）和可分离态。 在这里，我们报告关于四量子位极化束缚态（所谓的Smolin态）的第一个实验演示。 我们已经充分说明了其纠缠特性。 此外，我们已经实现了此状态的纠缠协议的解锁。 斯莫林状态的特殊性质为新的多方通信方案提供了有用的量子资源。</ p> 
10.1038/nphys1374,Antiferromagnetic criticality at a heavy-fermion quantum phase transition,重铁离子量子相变的反铁磁临界 ,"<p>The interpretation of the magnetic phase diagrams of strongly correlated electron systems remains controversial. In particular, the physics of quantum phase transitions, which occur at zero temperature, is still enigmatic. Heavy-fermion compounds are textbook examples of quantum criticality, as doping, or the application of pressure or a magnetic field can lead to a quantum phase transition between a magnetically ordered state and a paramagnetic regime. A central question concerns the microscopic nature of the critical quantum fluctuations. Are they antiferromagnetic or of local origin? Here we demonstrate, using inelastic neutron scattering experiments, that the quantum phase transition in the heavy-fermion system Ce<sub>1&#8722;x</sub>La<sub>x</sub>Ru<sub>2</sub>Si<sub>2</sub> is controlled by fluctuations of the antiferromagnetic order parameter. At least for this heavy-fermion family, the Hertz&#8211;Millis&#8211;Moriya spin fluctuation approach seems to be a sound basis for describing the quantum antiferromagnetic&#8211;paramagnetic instability.</p>",<p>关于高度相关的电子系统的磁相图的解释仍存在争议。尤其是，在零温度下发生的量子相变的物理学仍然是个谜。重金属离子化合物是量子临界的教科书示例，例如掺杂或施加压力或磁场会导致磁有序状态和顺磁态之间发生量子相变。一个中心问题是临界量子涨落的微观性质。它们是反铁磁的还是本地起源的？在这里，我们使用非弹性中子散射实验证明了重费米子系Ce <sub> 1＆＃8722; x </ sub> La <sub> x </ sub> Ru <sub> 2 </ e>中的量子相变sub> Si <sub> 2 </ sub>由反铁磁有序参数的波动控制。至少对于这个重费米子族来说，赫兹（Hertz）和米利斯（Moriya）自旋涨落方法似乎是描述量子反铁磁顺磁不稳定性的可靠基础。</ p> 
10.1038/nphys1363,Confluence of resonant laser excitation and bidirectional quantum-dot nuclear-spin polarization,共振激光激发与双向量子点核自旋极化的融合 ,"<p>Resonant laser scattering along with photon correlation measurements established the atom-like character of quantum dots. Here, we show that for a wide range of experimental parameters it is impossible to isolate elementary quantum-dot excitations from a strong influence of nuclear spins; the absorption lineshapes at magnetic fields exceeding 1&#8201;T indicate that the nuclear spins get polarized by an amount that ensures locking of the quantum-dot resonance to the incident laser frequency. In stark contrast to earlier experiments, this nuclear-spin polarization is bidirectional, allowing the combined electron&#8211;nuclear-spin system to track the changes in laser frequency dynamically on both sides of the resonance. This unexpected feature stems from a competition between two spin-pumping processes that attempt to polarize nuclear spins in opposite directions. We find that the confluence of laser excitation and nuclear-spin polarization suppresses the fluctuations in resonant absorption. A master-equation analysis suggests narrowing of the nuclear-spin distribution, pointing to applications in quantum information&#160;processing.</p>",共振激光散射与光子相关性测量一起建立了量子点的原子状特征。在这里，我们表明，对于广泛的实验参数，不可能将基本量子点激发与核自旋的强烈影响区分开；在超过1℃的磁场中的吸收线形表明，核自旋极化了一定数量，该数量确保了量子点共振对入射激光频率的锁定。与以前的实验形成鲜明对比的是，这种核自旋极化是双向的，从而使组合的电子核自旋系统可以动态跟踪共振两侧的激光频率变化。这种意外的特性源于两个自旋泵过程之间的竞争，这两个过程试图使核自旋朝相反的方向极化。我们发现，激光激发和核自旋偏振的交汇抑制了共振吸收的波动。一项主方程分析表明，核自旋分布变窄，指出了在量子信息处理中的应用。</ p> 
10.1038/nphys1366,Locking electron spins into magnetic resonance by electron–nuclear feedback,锁定电子通过电子-核反馈旋转成磁共振 ,"<p>Quantum information processing requires accurate coherent control of quantum-mechanical two-level systems, but is hampered in practice by their coupling to an uncontrolled environment. For electron spins in III&#8211;V quantum dots, the random environment is mostly given by the nuclear spins in the quantum-dot host material; they collectively act on the electron spin through the hyperfine interaction, much like a random magnetic field. Here we show that the same hyperfine interaction can be harnessed such that partial control of the normally uncontrolled environment becomes possible. In particular, we observe that the electron-spin-resonance frequency remains locked to the frequency of an applied microwave magnetic field, even when the external magnetic field or the excitation frequency are changed. The nuclear field thereby adjusts itself such that the electron-spin-resonance condition remains satisfied. General theoretical arguments indicate that this spin-resonance locking might be accompanied by a significant reduction of the randomness in the nuclear field.</p>",<p>量子信息处理需要对量子力学两级系统进行精确的相干控制，但实际上由于耦合到不受控制的环境而受到阻碍。对于III＆＃8211; V量子点中的电子自旋，随机环境主要由量子点主体材料中的核自旋给出。它们通过超精细相互作用共同作用于电子自旋，非常类似于随机磁场。在这里，我们表明可以利用相同的超精细相互作用，从而使对通常不受控制的环境的部分控制成为可能。特别地，我们观察到，即使当外部磁场或激励频率改变时，电子自旋共振频率也保持锁定于所施加的微波磁场的频率。核场由此调节自身，使得保持电子自旋共振条件。一般的理论论据表明，这种自旋共振锁定可能会伴随着核场中随机性的显着降低。</ p> 
10.1038/nphys1371,Probing the microscopic flexibility of DNA from melting temperatures,从解链温度探究DNA的微观柔韧性 ,"<p>The microscopic flexibility of DNA is a key ingredient for understanding its interaction with proteins and drugs but is still poorly understood and technically challenging to measure. Several experimental methods probe very long DNA samples, but these miss local flexibility details. Others mechanically disturb or modify short molecules and therefore do not obtain flexibility properties of unperturbed and pristine DNA. Here, we show that it is possible to extract very detailed flexibility information about unmodified DNA from melting temperatures with statistical physics models. We were able to retrieve, from published melting temperatures, several established flexibility properties such as the presence of highly flexible TATA regions of genomic DNA and support recent findings that DNA is very flexible at short length scales. New information about the nanoscale Na<sup>+</sup> concentration dependence of DNA flexibility was determined and we show the key role of ApT and TpA steps when it comes to ion-dependent flexibility and melting temperatures.</p>",<p> DNA的微观柔韧性是了解其与蛋白质和药物相互作用的关键成分，但仍知之甚少，并且在技术上难以测量。几种实验方法可以探测非常长的DNA样品，但是这些方法缺少局部灵活性的细节。其他的机械地干扰或修饰了短分子，因此没有获得未受干扰的原始DNA的柔韧性。在这里，我们表明可以使用统计物理模型从融解温度中提取有关未修饰DNA的非常详细的灵活性信息。我们能够从公开的解链温度中检索到几个已建立的柔韧性，例如基因组DNA的高度柔韧性TATA区的存在，并支持最近发现DNA在短长度范围内非常柔韧性。确定了有关纳米级Na <sup> + </ sup>浓度对DNA柔性的依赖性的新信息，当涉及离子依赖性柔性和熔融温度时，我们展示了ApT和TpA步骤的关键作用。</ p> 
