doi,title,title_cn,abstract,abstract_cn
10.1038/nphys2536,A life among the stars,星空中的生活 ,,
10.1038/nphys2538,Work in progress,工作正在进行中 ,,
10.1038/nphys2520,Gamble with time,随着时间赌博 ,,
10.1038/nphys2530,Bottoms down,自下而上 ,,
10.1038/nphys2531,On the spot and on the move,随时随地 ,,
10.1038/nphys2532,Come together,一起来 ,,
10.1038/nphys2533,Quantized attraction,量化吸引力 ,,
10.1038/nphys2534,Dust to dust to dust,尘归尘 ,,
10.1038/nphys2517,A quantum delivery note,量子交货单 ,,
10.1038/nphys2521,Three for two,三对二 ,,
10.1038/nphys2496,Stretched to the limit,伸展到极限 ,,
10.1038/nphys2495,Flaws curb the flow,缺陷遏制潮流 ,,
10.1038/nphys2522,Attosecond beacons,阿秒信标 ,,
10.1038/nphys2474,Quantum biology,量子生物学 ,"<p>Recent evidence suggests that a variety of organisms may harness some of the unique features of quantum mechanics to gain a biological advantage. These features go beyond trivial quantum effects and may include harnessing quantum coherence on physiologically important timescales. In this brief review we summarize the latest results for non-trivial quantum effects in photosynthetic light harvesting, avian magnetoreception and several other candidates for functional quantum biology. We present both the evidence for and arguments against there being a functional role for quantum coherence in these systems.</p>",<p>最新证据表明，各种生物体都可以利用量子力学的某些独特特征来获得生物学优势。 这些特征超出了简单的量子效应，可能包括在生理学重要的时标上利用量子相干性。 在这篇简短的综述中，我们总结了光合光收集，禽磁感受和功能量子生物学的其他几种候选物的非平凡量子效应的最新结果。 我们同时提供了证据和论据，证明在这些系统中量子相干性具有功能性作用。</ p> 
10.1038/nphys2492,Three-photon energy–time entanglement,三光子能量-时间纠缠 ,,
10.1038/nphys2469,Heralded noiseless amplification of a photon polarization qubit,光子极化量子位的预示性无噪声放大 ,,
10.1038/nphys2444,Demonstration of entanglement-by-measurement of solid-state qubits,固态量子位的纠缠演示 ,,
10.1038/nphys2466,Evidence of impurity and boundary effects on magnetic monopole dynamics in spin ice,杂质和边界对旋转冰中磁单极子动力学的影响的证据 ,,
10.1038/nphys2475,A coherent picture of water at extreme negative pressure,极端负压下水的连贯图像 ,,
10.1038/nphys2478,Close relationship between superconductivity and the bosonic mode in Ba0.6K0.4Fe2As2 and Na(Fe0.975Co0.025)As,Ba0.6K0.4Fe2As2和Na（Fe0.975Co0.025）As中的超导性与硼模式之间的密切关系 ,"<p>Since the discovery in 2008 of high-temperature superconductivity in the iron pnictides and chalcogenides, a central issue has been the microscopic origin of the superconducting pairing. In particular, it remains unclear whether there is a bosonic mode from the tunnelling spectrum, which has a close and universal relationship with superconductivity as well as with the observed spin excitation. Here, on the basis of measurements of scanning tunnelling spectroscopy, we show clear evidence of a bosonic mode with energy identical to that of the neutron spin resonance in two completely different systems, Ba<sub>0.6</sub>K<sub>0.4</sub>Fe<sub>2</sub>As<sub>2</sub> and Na(Fe<sub>0.975</sub>Co<sub>0.025</sub>)As, with different superconducting transition temperatures. In both samples, the superconducting coherence peaks and the mode feature vanish simultaneously inside the vortex core or above the transition temperature T<sub>c</sub>, indicating a close relationship between superconductivity and the bosonic mode. Our data also demonstrate a universal ratio between the mode energy and superconducting transition temperature, that is &#937;/k<sub>B</sub>T<sub>c</sub>&#8776;4.3, which underlines the unconventional nature of superconductivity in the iron pnictide superconductors.</p>",<p>自从2008年在铁素化物和硫属化物中发现高温超导性以来，一个中心问题就是超导对的微观起源。特别是，尚不清楚隧道光谱中是否存在波峰模式，该波峰模式与超导性以及所观测到的自旋激发具有密切且普遍的关系。在此，根据扫描隧道光谱的测量，我们清楚地证明了在两个完全不同的系统Ba <sub> 0.6 </ sub> K <sub> 0.4中，具有与中子自旋共振相同能量的玻色子模式</ sub> Fe <sub> 2 </ sub> As <sub> 2 </ sub>和Na（Fe <sub> 0.975 </ sub> Co <sub> 0.025 </ sub>）As，具有不同的超导转变温度。在这两个样品中，超导相干峰和模态特征同时在涡旋核内部或高于转变温度T <sub> c </ sub>消失，表明超导性和玻色子模态之间存在密切关系。我们的数据还证明了模态能量与超导转变温度之间的通用比率为＆＃937; / k <sub> B </ sub> T <sub> c </ sub>＆＃8776; 4.3，强调了锡铁超导体中超导电性的非常规性质。</ p> 
