doi,title,title_cn,abstract,abstract_cn
10.1038/nphys3783,Many-body localization in a quantum simulator with programmable random disorder,具有可编程随机障碍的量子模拟器中的多体定位 ,,
10.1038/nphys3809,Fermionic response from fractionalization in an insulating two-dimensional magnet,绝缘二维磁体中分馏的费米离子响应 ,,
10.1038/nphys3773,Scaling between magnetic field and temperature in the high-temperature superconductor BaFe2(As1−xPx)2,高温超导体BaFe2（As1-xPx）2中的磁场和温度之间的标度 ,,
10.1038/nphys3774,Probing variations of the Rashba spin–orbit coupling at the nanometre scale,在纳米尺度上探测Rashba自旋轨道耦合的变化 ,,
10.1038/nphys3808,Elastic instability-mediated actuation by a supra-molecular polymer,高分子聚合物介导的弹性不稳定性驱动 ,,
10.1038/nphys3795,Dynamics of prey prehension by chameleons through viscous adhesion,变色龙通过黏附力捕获猎物的动力学 ,"<p>Among predators using an adhesive tongue to feed, chameleons are able to capture large prey by projecting the tongue at high acceleration. Once in contact with a prey, the tongue retracts with a comparable acceleration to bring it to the mouth. A strong adhesion between the tongue tip and the prey is therefore required during the retraction phase to ensure a successful capture. To investigate the mechanism responsible for this strong bond, the viscosity of the mucus produced at the chameleon&#8217;s tongue pad is measured, using the viscous drag exerted on rolling beads by a thin layer of mucus. Here we show that the viscosity of this secretion is about 400 times larger than that of human saliva. We incorporate this viscosity into a dynamical model for viscous adhesion, which describes the motion of the compliant tongue and the prey during the retraction phase. The variation of the maximum prey size with respect to the chameleon body length is derived, and compared with in vivo observations for various chameleon species. Our study shows that the size of the captured prey is not limited by viscous adhesion, owing to the high mucus viscosity and large contact area between the prey and the tongue.</p>",<p>在使用粘性舌头进食的食肉动物中，变色龙可以通过以高加速度伸出舌头来捕获大型猎物。一旦与猎物接触，舌头就会以相当的加速度缩回以将其带到嘴里。因此，在缩回阶段，舌尖与猎物之间需要牢固的附着力，以确保成功捕获。为了研究造成这种强力结合的机理，利用变薄的粘液层施加在滚动珠子上的粘性阻力，测量了变色龙舌垫上产生的粘液的粘度。在这里，我们证明了这种分泌物的粘度是人类唾液粘度的约400倍。我们将此粘度纳入粘性粘附的动力学模型中，该模型描述了缩回阶段顺应性舌头和猎物的运动。得出最大的猎物大小相对于变色龙体长的变化，并与各种变色龙物种的体内观察结果进行比较。我们的研究表明，由于粘液粘度高且猎物与舌头之间的接触面积大，因此捕获的猎物的大小不受粘性粘附的限制。</ p> 
10.1038/nphys3782,Topological semimetals with helicoid surface states,具有螺旋表面态的拓扑半金属 ,"<p>We show that the surface dispersions of topological semimetals map to helicoidal structures, where the bulk nodal points project to the branch points of the helicoids whose equal-energy contours are Fermi arcs. This mapping is demonstrated in the recently discovered Weyl semimetals and leads us to predict new types of topological semimetals, whose surface states are represented by double- and quad-helicoid surfaces. Each helicoid or multi-helicoid is shown to be the non-compact Riemann surface representing a multi-valued holomorphic function (generating function). The intersection of multiple helicoids, or the branch cut of the generating function, appears on high-symmetry lines in the surface Brillouin zone, where surface states are guaranteed to be doubly degenerate by a glide reflection symmetry. We predict the heterostructure superlattice [(SrIrO<sub>3</sub>)<sub>2</sub>(CaIrO<sub>3</sub>)<sub>2</sub>] to be a topological semimetal with double-helicoid surface states.</p>",<p>我们表明，拓扑半金属的表面弥散度映射为螺旋结构，其中本体结点投影到等能量轮廓为费米弧的螺旋体的分支点。 这种映射在最近发现的Weyl半金属中得到了证明，它使我们能够预测新型的拓扑半金属，其表面状态由双螺旋和四螺旋表面表示。 每个螺旋或多螺旋都显示为非紧致的黎曼曲面，代表了多值全纯函数（生成函数）。 多个螺旋线的交点或生成函数的分支切口出现在布里渊区表面的高对称线上，其中滑移反射对称性确保表面状态被双重退化。 我们预测异质结构超晶格[（SrIrO <sub> 3 </ sub>）<sub> 2 </ sub>（CaIrO <sub> 3 </ sub>）<sub> 2 </ sub>]是拓扑半金属 具有双螺旋状表面状态。</ p> 
10.1038/nphys3826,Physical realization of a quantum spin liquid based on a complex frustration mechanism,基于复杂挫折机理的量子自旋液体的物理实现 ,"<p>Unlike conventional magnets where the magnetic moments are partially or completely static in the ground state, in a quantum spin liquid they remain in collective motion down to the lowest temperatures. The importance of this state is that it is coherent and highly entangled without breaking local symmetries. In the case of magnets with isotropic interactions, spin-liquid behaviour is sought in simple lattices with antiferromagnetic interactions that favour antiparallel alignments of the magnetic moments and are incompatible with the lattice geometries. Despite an extensive search, experimental realizations remain very few. Here we investigate the novel, unexplored magnet Ca<sub>10</sub>Cr<sub>7</sub>O<sub>28</sub>, which has a complex Hamiltonian consisting of several different isotropic interactions and where the ferromagnetic couplings are stronger than the antiferromagnetic ones. We show both experimentally and theoretically that it displays all the features expected of a quantum spin liquid. Thus spin-liquid behaviour in isotropic magnets is not restricted to the simple idealized models currently investigated, but can be compatible with complex structures and ferromagnetic interactions.</p>",<p>与常规磁体不同，常规磁体的磁矩在基态中部分或完全静止，而在量子自旋液体中，它们保持集体运动直至最低温度。此状态的重要性在于它是连贯的且高度纠缠的，并且不会破坏局部对称性。在具有各向同性相互作用的磁体的情况下，在具有反铁磁相互作用的简单晶格中寻找自旋-液体行为，这有利于磁矩的反平行排列并且与晶格几何形状不兼容。尽管进行了广泛的搜索，但实验实现仍然很少。在这里，我们研究了一种新颖的，未经探索的磁体Ca <sub> 10 </ sub> Cr <sub> 7 </ sub> O <sub> 28 </ sub>，该磁体具有复杂的哈密顿量，由多个不同的各向同性相互作用组成，并且铁磁耦合器比反铁磁耦合器强。我们在实验和理论上都表明它显示出了量子自旋液体的所有预期特征。因此，各向同性磁体中的自旋液体行为不仅限于当前研究的简单理想化模型，而且可以与复杂的结构和铁磁相互作用兼容。</ p> 
10.1038/nphys3776,Imaging chiral symmetry breaking from Kekulé bond order in graphene,成像手性对称性打破石墨烯中的Kekulé键顺序 ,"<p>Chirality&#8212;or &#8216;handedness&#8217;&#8212;is a symmetry property crucial to fields as diverse as biology, chemistry and high-energy physics. In graphene, chiral symmetry emerges naturally as a consequence of the carbon honeycomb lattice. This symmetry can be broken by interactions that couple electrons with opposite momenta in graphene. Here we directly visualize the formation of Kekul&#233; bond order, one such phase of broken chiral symmetry, in an ultraflat graphene sheet grown epitaxially on a copper substrate. We show that its origin lies in the interactions between individual vacancies in the copper substrate that are mediated electronically by the graphene. We show that this interaction causes the bonds in graphene to distort, creating a phase with broken chiral symmetry. The Kekul&#233; ordering is robust at ambient temperature and atmospheric conditions, indicating that intercalated atoms may be harnessed to drive graphene and other two-dimensional materials towards electronically desirable and exotic collective phases.</p>",<p>对称性或对称性是对生物学，化学和高能物理等领域至关重要的对称属性。在石墨烯中，由于碳蜂窝晶格，自然会出现手性对称性。这种对称性可以通过将电子与石墨烯中相反动量耦合的相互作用来破坏。在这里，我们直接可视化Kekul＆＃233;的形成。在铜基板上外延生长的超平石墨烯片中，键合顺序（一种破坏手征对称性的相）。我们表明，其起源在于通过石墨烯电子介导的铜基质中各个空位之间的相互作用。我们表明，这种相互作用会导致石墨烯中的键变形，从而形成具有破坏的手性对称性的相。 Kekul＆＃233;在环境温度和大气条件下，这种有序的鲁棒性很强，表明可以利用嵌入的原子来驱动石墨烯和其他二维材料向电子上理想的奇异集体相发展。</ p> 
10.1038/nphys3863,Observation of quantum Hawking radiation and its entanglement in an analogue black hole,模拟黑洞中的量子霍金辐射及其纠缠的观察 ,"<p>We observe spontaneous Hawking radiation, stimulated by quantum vacuum fluctuations, emanating from an analogue black hole in an atomic Bose&#8211;Einstein condensate. Correlations are observed between the Hawking particles outside the black hole and the partner particles inside. These correlations indicate an approximately thermal distribution of Hawking radiation. We find that the high-energy pairs are entangled, while the low-energy pairs are not, within the reasonable assumption that excitations with different frequencies are not correlated. The entanglement verifies the quantum nature of the Hawking radiation. The results are consistent with a driven oscillation experiment and a numerical simulation.</p>",<p>我们观察到由原子Bose爱因斯坦凝聚物中的模拟黑洞发出的，受量子真空波动激发的自发霍金辐射。 在黑洞外的霍金粒子与内在的伙伴粒子之间观察到相关性。 这些相互关系表明霍金辐射的近似热分布。 我们发现，在合理假设不同频率的激发不相关的情况下，高能对是纠缠的，而低能对却没有。 纠缠验证了霍金辐射的量子性质。 计算结果与驱动振动实验和数值模拟结果吻合。</ p> 
