doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1040,Here we go...,开始了... ,,
10.1038/nphys1042,Let there be light?,让光亮吗？ ,,
10.1038/nphys1037,How to tip the scale,如何打小秤 ,,
10.1038/nphys1043,Relatively interesting news,相对有趣的新闻 ,,
10.1038/nphys1047,A one-way street for spin current,旋转电流的单向街 ,,
10.1038/nphys1048,Words of advice to young people,给年轻人的忠告 ,,
10.1038/nphys1044,Atomic physics with a circuit,电路的原子物理学 ,,
10.1038/nphys1045,Hybrid electron control,混合电子控制 ,,
10.1038/nphys1046,Peak on a peak,顶峰 ,,
10.1038/nphys1038,Boldly gone,大胆地走了 ,,
10.1038/nphys1031,Taming molecular beams,驯服分子束 ,"<p>The motion of neutral molecules in a beam can be manipulated with inhomogeneous electric and magnetic fields. Static fields can be used to deflect or focus molecules, whereas time-varying fields can be used to decelerate or accelerate beams of molecules to any desired velocity. We review the possibilities that this molecular-beam technology offers, ranging from ultrahigh-resolution spectroscopy using molecular fountains to novel crossed-beam scattering experiments.</p>",<p>光束中的中性分子的运动可以通过不均匀的电场和磁场来控制。 静态场可用于偏转或聚焦分子，而时变场可用于将分子束减速或加速到任何所需的速度。 我们回顾了这种分子束技术提供的可能性，从使用分子喷泉的超高分辨率光谱学到新颖的交叉束散射实验。</ p> 
10.1038/nphys1002,Superconductivity and quantum criticality in the heavy-fermion system β-YbAlB4,重费米系统β-YbAlB4的超导性和量子临界性 ,,
10.1038/nphys1017,Pairing fluctuations in the pseudogap state of copper-oxide superconductors probed by the Josephson effect,约瑟夫森效应探测的氧化铜超导体假间隙态的成对涨落 ,,
10.1038/nphys1019,Sisyphus cooling and amplification by a superconducting qubit,西西弗斯冷却和超导量子位放大 ,,
10.1038/nphys983,Sharp peaks in the momentum distribution of bosons in optical lattices in the normal state,正常状态下光学晶格中玻色子动量分布的尖峰 ,,
10.1038/nphys997,Efficient state transfer in an ultracold dense gas of heteronuclear molecules,异核分子超冷致密气体中的有效状态转移 ,,
10.1038/nphys1022,Giant phonon-induced conductance in scanning tunnelling spectroscopy of gate-tunable graphene,栅极可调石墨烯的扫描隧道光谱中的巨声子诱导电导 ,,
