doi,title,title_cn,abstract,abstract_cn
10.1038/nphys996,Talking the talk,说话 ,,
10.1038/nphys967,The final frontier?,最后的边界？ ,,
10.1038/nphys975,Beyond the hype,超越炒作 ,,
10.1038/nphys984,Entangled stage,纠结的舞台 ,,
10.1038/nphys995,High-speed science,高速科学 ,,
10.1038/nphys980,Quantum canaries learn to fly,量子金丝雀学会飞行 ,,
10.1038/nphys981,A win–win situation,双赢局面 ,,
10.1038/nphys990,Squeezing up the sensitivity,压缩灵敏度 ,,
10.1038/nphys978,A flood or a trickle?,洪水还是a流？ ,,
10.1038/nphys991,Electron wrangling in quantum corrals,量子围栏中的电子争吵 ,,
10.1038/nphys979,Limited adiabaticity,绝热性 ,,
10.1038/nphys976,Has lightning struck twice?,雷击过两次吗？ ,,
10.1038/nphys966,Principles and applications of compact laser–plasma accelerators,紧凑型激光等离子加速器的原理和应用 ,"<p>Rapid progress in the development of high-intensity laser systems has extended our ability to study light&#8211;matter interactions far into the relativistic domain, in which electrons are driven to velocities close to the speed of light. As well as being of fundamental interest in their own right, these interactions enable the generation of high-energy particle beams that are short, bright and have good spatial quality. Along with steady improvements in the size, cost and repetition rate of high-intensity lasers, the unique characteristics of laser-driven particle beams are expected to be useful for a wide range of contexts, including proton therapy for the treatment of cancers, materials characterization, radiation-driven chemistry, border security through the detection of explosives, narcotics and other dangerous substances, and of course high-energy particle physics. Here, we review progress that has been made towards realizing such possibilities and the principles that underlie them.</p>",<p>高强度激光系统发展迅速，使我们研究光与物质相互作用的能力扩展到了相对论领域，在这一领域中，电子被驱动到接近光速的速度。这些相互作用不仅本身具有根本的意义，而且还可以生成短，明亮且具有良好空间质量的高能粒子束。随着高强度激光的尺寸，成本和重复率的不断提高，激光驱动粒子束的独特特性有望在广泛的领域中应用，包括用于治疗癌症的质子治疗，材料表征，辐射驱动化学，检测爆炸物，麻醉品和其他危险物质的边界安全，当然还有高能粒子物理。在这里，我们回顾了在实现这种可能性及其基础上取得的进展。</ p> 
10.1038/nphys930,Single-atom gating of quantum-state superpositions,量子态叠加的单原子门控 ,,
10.1038/nphys942,Thermodynamic properties of a spin-1/2 spin-liquid state in a κ-type organic salt,κ型有机盐中自旋1/2自旋液体状态的热力学性质 ,,
10.1038/nphys961,Towards fault-tolerant quantum computing with trapped ions,借助捕获离子实现容错量子计算 ,,
10.1038/nphys944,A molecular state of correlated electrons in a quantum dot,量子点中相关电子的分子状态 ,,
10.1038/nphys920,A quantum-enhanced prototype gravitational-wave detector,量子增强原型引力波探测器 ,,
10.1038/nphys963,Breakdown of the adiabatic limit in low-dimensional gapless systems,低维无间隙系统的绝热极限的分解 ,"<p>It is generally believed that a generic system can be reversibly transformed from one state to another by a sufficiently slow change of parameters. Microscopically, this belief is often justified using connections to the quantum adiabatic theorem stating that there are no transitions between different energy levels if the hamiltonian changes slowly in time. Here, we show that in fact the response to such a slow change can be non-trivial in low-dimensional gapless systems. We identify three generic regimes of the response: analytic, non-analytic and non-adiabatic, which are characterized by a different behaviour of the heating induced in the system with the ramp rate. In the last regime, the limits of the ramp rate going to zero and the system size going to infinity do not commute and the adiabatic process does not exist in the thermodynamic limit. We support our results with numerical and analytical calculations.</p>",通常认为，通过足够缓慢地改变参数，通用系统可以从一种状态可逆地转换为另一种状态。 在微观上，这种信念通常是通过与量子绝热定理的联系来证明的，该联系表明，如果哈密顿量随时间缓慢变化，则不同能级之间就不会发生过渡。 在这里，我们表明，实际上，对这种缓慢变化的响应在低维无间隙系统中可能是不平凡的。 我们确定了三种通用的响应方式：解析，非解析和非绝热，它们的特征是系统在升温速率下的升温行为不同。 在最后一种情况下，斜坡速率的极限变为零，系统尺寸变为无穷大，热力学极限中不存在绝热过程。 我们通过数值和分析计算来支持我们的结果。</ p> 
