doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1787,Light on dark,黑暗亮 ,,
10.1038/nphys1791,Nicola Cabibbo 1935–2010,尼古拉·卡比博1935–2010 ,,
10.1038/nphys1772,The benefit of being good,做人的好处 ,,
10.1038/nphys1786,Research highlights,研究重点 ,,
10.1038/nphys1764,Solar flares add up,太阳耀斑加起来 ,,
10.1038/nphys1785,Lasing at the limit,极限行驶 ,,
10.1038/nphys1768,Dynamics of broken symmetry,对称破坏动力学 ,,
10.1038/nphys1771,Coping with uncertainty,应对不确定性 ,,
10.1038/nphys1769,Physicists get social,物理学家社交 ,,
10.1038/nphys1770,The cold reality of exclusion,排斥的冷现实 ,,
10.1038/nphys1783,Top of the class,一流的 ,,
10.1038/nphys1759,High-temperature superconductivity in iron-based materials,铁基材料中的高温超导性 ,"<p>The surprising discovery of superconductivity in layered iron-based materials, with transition temperatures climbing as high as 55&#8201;K, has led to thousands of publications on this subject over the past two years. Although there is general consensus on the unconventional nature of the Cooper pairing state of these systems, several central questions remain &#8212; including the role of magnetism, the nature of chemical and structural tuning, and the resultant pairing symmetry &#8212; and the search for universal properties and principles continues. Here we review the progress of research on iron-based superconducting materials, highlighting the main experimental benchmarks that have been reached so far and the important questions that remain to be conclusively answered.</p>",<p>在层状铁基材料中超导性的令人惊讶的发现，其转变温度高达55℃，在过去的两年中，已经有数千本关于该主题的出版物。 尽管对于这些系统的Cooper配对状态的非常规性质已经达成了普遍共识，但仍存在一些核心问题。 包括磁性的作用，化学和结构调整的性质，以及由此产生的配对对称性＆＃8212; 并继续寻求通用的特性和原理。 在这里，我们回顾了铁基超导材料的研究进展，重点介绍了迄今为止已达到的主要实验基准以及仍有待最终回答的重要问题。</ p> 
10.1038/nphys1734,The uncertainty principle in the presence of quantum memory,存在量子记忆的不确定性原理 ,,
10.1038/nphys1710,Quantum non-demolition detection of single microwave photons in a circuit,电路中单个微波光子的量子非爆破检测 ,,
10.1038/nphys1716,Excited-state spin coherence of a single nitrogen–vacancy centre in diamond,金刚石中单个氮空位中心的激发态自旋相干 ,,
10.1038/nphys1715,Instability of a quantum spin liquid in an organic triangular-lattice antiferromagnet,有机三角晶格反铁磁体中量子自旋液体的不稳定性 ,,
10.1038/nphys1726,A disordered insulator in an optical lattice,光学晶格中的无序绝缘体 ,,
10.1038/nphys1738,Coherent dynamics of macroscopic electronic order through a symmetry breaking transition,通过对称破坏跃迁的宏观电子秩序的相干动力学 ,,
10.1038/nphys1708,Phase transitions in confined water nanofilms,承压水纳米膜中的相变 ,,
10.1038/nphys1741,The effect of flares on total solar irradiance,耀斑对太阳总辐照度的影响 ,,
10.1038/nphys1725,Scaling of tropical-cyclone dissipation,缩放热带气旋的耗散 ,,
