doi,title,title_cn,abstract,abstract_cn
10.1038/s41567-020-0922-9,Generalized bulk–boundary correspondence in non-Hermitian topolectrical circuits,非Hermitian极电回路中的广义体边界对应 ,"<p>The study of the laws of nature has traditionally been pursued in the limit of isolated systems, where energy is conserved. This is not always a valid approximation, however, as the inclusion of features such as gain and loss, or periodic driving, qualitatively amends these laws. A contemporary frontier of metamaterial research is the challenge open systems pose to the characterization of topological matter. Here, one of the most relied upon principles is the bulk&#8211;boundary correspondence (BBC), which intimately relates the surface states to the topological classification of the bulk. The presence of gain and loss, in combination with the violation of reciprocity, has been predicted to affect this principle dramatically. Here, we report the experimental observation of BBC violation in a non-reciprocal topolectric circuit, which is also referred to as the non-Hermitian skin effect. The circuit admittance spectrum exhibits an unprecedented sensitivity to the presence of a boundary, displaying an extensive admittance mode localization despite a translationally invariant bulk. Intriguingly, we measure a non-local voltage response due to broken BBC. Depending on the a.c. current feed frequency, the voltage signal accumulates at the left or right boundary, and increases as a function of nodal distance to the current feed.</p>",<p>传统上，对自然法则的研究是在孤立的系统中进行的。但是，这并不总是有效的近似值，因为包含诸如增益和损耗或周期性驱动之类的特征会定性地修改这些定律。超材料研究的当代前沿是开放系统对拓扑物质表征的挑战。此处，最依赖的原理之一是块体边界对应（BBC），该函数将表面状态与块体的拓扑分类紧密相关。据预测，收益和损失的存在以及对等性的侵犯会极大地影响这一原则。在这里，我们报告了在非互惠的极电回路中BBC侵犯的实验观察，这也称为非赫密特皮肤效应。电路的导纳谱对边界的存在表现出空前的敏感性，尽管存在平移不变的体积，但仍显示出广泛的导纳模式定位。有趣的是，我们测量由于BBC损坏而引起的非局部电压响应。取决于交流在当前馈电频率下，电压信号累积在左边界或右边界，并随着到当前馈电的节点距离而增加。</ p> 
10.1038/s41567-020-0872-2,Radiative cooling of a spin ensemble,旋转合奏的辐射冷却 ,"<p>Physical systems reach thermal equilibrium through energy exchange with their environment, and for spins in solids the relevant environment is almost always their host lattice. However, recent studies motivated by observations by Purcell have shown how radiative emission into a microwave cavity can become the dominant relaxation path for spins if the spin&#8211;cavity coupling is sufficiently large (such as for small-mode-volume cavities). In this regime, the cavity electromagnetic field overrides the lattice as the dominant environment, inviting the prospect of controlling the spin temperature independently from that of the lattice, by engineering a suitable cavity field. Here, we report on precisely such control over spin temperature, illustrating a novel and universal method to increase the electron spin polarization above its thermal equilibrium value (termed hyperpolarization). By switching the cavity input between resistive loads at different temperatures we can control the electron spin polarization, cooling it below the lattice temperature. Our demonstration uses donor spins in silicon coupled to a superconducting microresonator and we observe more than a twofold increase in spin polarization. This approach provides a general route to signal enhancement in electron spin resonance, or nuclear magnetic resonance through dynamical nuclear spin polarization.</p>",<p>物理系统通过与周围环境进行能量交换达到热平衡，对于固体中的自旋，相关环境几乎总是其主体晶格。但是，最近由赛尔（Purcell）观察推动的研究表明，如果自旋腔耦合足够大（例如对于小模量腔），进入微波腔的辐射发射如何成为自旋的主要弛豫路径。在这种情况下，腔电磁场优先于晶格，而不是晶格作为主要环境，从而通过设计合适的腔场，可以独立于晶格的温度来控制自旋温度。在这里，我们报告了对自旋温度的精确控制，说明了一种新颖且通用的方法，可将电子自旋极化提高到其热平衡值以上（称为超极化）。通过在不同温度下在电阻性负载之间切换腔体输入，我们可以控制电子自旋极化，将其冷却至晶格温度以下。我们的演示使用了与超导微谐振器耦合的硅中的施主自旋，并且我们观察到自旋极化增加了两倍以上。这种方法为通过电子自旋极化或通过动态核自旋极化的核磁共振增强信号提供了一条通用途径。</ p> 
10.1038/s41567-020-0880-2,Kinematically complete experimental study of Compton scattering at helium atoms near the threshold,运动学上完整的实验研究，研究了在阈值附近氦原子处康普顿散射 ,"<p>Compton scattering is one of the fundamental interaction processes of light with matter. When discovered, it was described as a billiard-type collision of a photon &#8216;kicking&#8217; a quasi-free electron. With decreasing photon energy, the maximum possible momentum transfer becomes so small that the corresponding energy falls below the binding energy of the electron. In this regime, ionization by Compton scattering becomes an intriguing quantum phenomenon. Here, we report on a kinematically complete experiment studying Compton scattering off helium atoms in that regime. We determine the momentum correlations of the electron, the recoiling ion and the scattered photon in a coincidence experiment based on cold target recoil ion momentum spectroscopy, finding that electrons are not only emitted in the direction of the momentum transfer, but that there is a second peak of ejection to the backward direction. This finding links Compton scattering to processes such as ionization by ultrashort optical pulses, electron impact ionization, ion impact ionization and neutron scattering, where similar momentum patterns occur.</p>",康普顿散射是光与物质相互作用的基本过程之一。当被发现时，它被描述为光子“撞”的台球型碰撞。准自由电子随着光子能量的减少，最大可能的动量传递变得如此之小，以至于相应的能量降到了电子的结合能以下。在这种情况下，通过康普顿散射进行电离成为一种有趣的量子现象。在这里，我们报告了一个运动学上完整的实验，研究了该状态下康普顿散射氦原子的过程。我们在基于冷目标反冲离子动量谱的重合实验中确定了电子，反冲离子和散射光子的动量相关性，发现电子不仅沿动量转移的方向发射，而且还有第二个向后喷射的峰值。这一发现将康普顿散射与超短光脉冲电离，电子碰撞电离，离子碰撞电离和中子散射等过程联系在一起，这些过程中发生类似的动量模式。</ p> 
10.1038/s41567-020-0836-6,Non-Hermitian bulk–boundary correspondence in quantum dynamics,量子动力学中的非埃尔米特体边界关系 ,"<p>Bulk&#8211;boundary correspondence, a guiding principle in topological matter, relates robust edge states to bulk topological invariants. Its validity, however, has so far been established only in closed systems. Recent theoretical studies indicate that this principle requires fundamental revisions for a wide range of open systems with effective non-Hermitian Hamiltonians. Therein, the intriguing localization of nominal bulk states at boundaries, known as the non-Hermitian skin effect, suggests a non-Bloch band theory in which non-Bloch topological invariants are defined in generalized Brillouin zones, leading to a general bulk&#8211;boundary correspondence beyond the conventional framework. Here, we experimentally observe this fundamental non-Hermitian bulk&#8211;boundary correspondence in discrete-time non-unitary quantum-walk dynamics of single photons. We demonstrate pronounced photon localizations near boundaries even in the absence of topological edge states, thus confirming the non-Hermitian skin effect. Facilitated by our experimental scheme of edge-state reconstruction, we directly measure topological edge states, which are in excellent agreement with the non-Bloch topological invariants. Our work unequivocally establishes the non-Hermitian bulk&#8211;boundary correspondence as a general principle underlying non-Hermitian topological systems and paves the way for a complete understanding of topological matter in open systems.</p>",<p>本体的边界对应关系是拓扑问题的指导原则，它将鲁棒边沿状态与本体的拓扑不变量相关联。但是，到目前为止，仅在封闭系统中才确定其有效性。最近的理论研究表明，此原理需要对具有有效非埃尔米特哈密顿量的广泛开放系统进行基本修订。其中，标称体态在边界处的有趣定位，即非赫密特集肤效应，表明了一种非布洛赫能带理论，其中在广义布里渊区中定义了非布洛奇拓扑不变量，从而导致了整体体积。边界对应超出了常规框架。在这里，我们通过实验观察到单光子的离散时间非单位量子游动动力学中的基本非Hermitian体边界边界。即使在没有拓扑边缘状态的情况下，我们也证明了边界附近有明显的光子定位，从而证实了非赫密特人的皮肤效应。在我们的边缘状态重建实验方案的帮助下，我们直接测量拓扑边缘状态，这与非Bloch拓扑不变量非常吻合。我们的工作毫不含糊地将非Hermitian体边界定为非Hermitian拓扑系统的基本原理，并为完全理解开放系统中的拓扑物质铺平了道路。</ p> 
10.1038/s41567-020-0889-6,Non-Hermitian linear response theory,非赫米特线性响应理论 ,"<p>Linear response theory lies at the heart of studying quantum matters, because it connects the dynamical response of a quantum system to an external probe to correlation functions of the unprobed equilibrium state. Thanks to linear response theory, various experimental probes can be used for determining equilibrium properties. However, so far, both the unprobed system and the probe operator are limited to Hermitian ones. Here, we develop a non-Hermitian linear response theory that considers the dynamical response of a Hermitian system to a non-Hermitian probe, and we can also relate such a dynamical response to the properties of an unprobed Hermitian system at equilibrium. As an application of our theory, we consider the real-time dynamics of momentum distribution induced by one-body and two-body dissipations. Remarkably, for a critical state with no well-defined quasi-particles, we find that the dynamics are slower than the normal state with well-defined quasi-particles, and our theory provides a model-independent way to extract the critical exponent in the real-time correlation function. We find surprisingly good agreement between our theory and a recent cold atom experiment on the dissipative Bose&#8211;Hubbard model. We also propose to further quantitatively verify our theory by performing experiments on dissipative one-dimensional Luttinger liquid.</p>",线性响应理论是研究量子问题的核心，因为它将量子系统的动态响应与外部探针连接到未探测平衡态的相关函数。借助线性响应理论，可以使用各种实验探针来确定平衡特性。但是，到目前为止，未探测的系统和探测算子都限于厄米系统。在这里，我们开发了一种非埃尔米特线性响应理论，该理论考虑了埃尔米特系统对非埃尔米特探测器的动力响应，并且还可以将这种动力响应与处于平衡状态的未经探测的埃尔米特系统的特性联系起来。作为我们理论的应用，我们考虑了由一体和两体耗散引起的动量分布的实时动力学。值得注意的是，对于没有明确定义的准粒子的临界状态，我们发现动力学要比具有明确定义的准粒子的正常状态慢，并且我们的理论提供了一种独立于模型的方式来提取临界粒子。实时相关功能。我们发现我们的理论与最近对耗散Bose＆＃8211; Hubbard模型进行的冷原子实验之间达成了令人惊讶的良好一致性。我们还建议通过在耗散的一维Luttinger液体上进行实验来进一步定量验证我们的理论。</ p> 
10.1038/s41567-020-0891-z,A quantum memory at telecom wavelengths,电信波长的量子存储器 ,"<p>Nanofabricated mechanical resonators are gaining significant momentum among potential quantum technologies due to their unique design freedom and independence from naturally occurring resonances. As their functionality is widely detached from material choice, they constitute ideal tools for transducers&#8212;intermediaries between different quantum systems&#8212;and as memory elements in conjunction with quantum communication and computing devices. Their capability to host ultra-long-lived phonon modes is particularity attractive for non-classical information storage, both for future quantum technologies and for fundamental tests of physics. Here, we demonstrate a Duan&#8211;Lukin&#8211;Cirac&#8211;Zoller-type mechanical quantum memory with an energy decay time of T<sub>1</sub>&#8201;&#8776;&#8201;2&#8201;ms, which is controlled through an optical interface engineered to natively operate at telecom wavelengths. We further investigate the coherence of the memory, equivalent to the dephasing \({T}_{2}^{* }\) for qubits, which has a power-dependent value between 15 and 112&#8201;&#956;s. This demonstration is enabled by an optical scheme to create a superposition state of \(\left|0\right\rangle +\left|1\right\rangle\) mechanical excitations, with an arbitrary ratio between the vacuum and single-phonon components.</p>",<p>由于其独特的设计自由度和与自然发生的共振的独立性，纳米制造的机械共振器在潜在的量子技术中获得了巨大的发展势头。由于它们的功能与材料选择大相径庭，因此它们构成了换能器，不同量子系统之间的中介的理想工具，以及与量子通信和计算设备结合使用的存储元件。它们具有超长寿命声子模式的能力，对于未来的量子技术和物理基础测试而言，对于非经典信息存储来说都具有特殊的吸引力。在这里，我们演示了Duan Lukin＆＃8211; Cirac＆＃8211; Zoller型机械量子存储器，其能量衰减时间为T <sub> 1 </ sub>＆＃8201;＆＃8776;＆＃8201;。 2＆＃8201; ms，它是通过光学接口控制的，该接口设计为可在电信波长上本地运行。我们进一步研究了内存的一致性，等效于对qubit移相\（{T} _ {2} ^ {*} \），其功耗相关值在15到112之间。 。通过光学方案使此演示能够创建\（\ left | 0 \ right \ rangle + \ left | 1 \ right \ rangle \）机械激发的叠加状态，并且真空和单声子分量之间具有任意比率</ p> 
10.1038/s41567-020-0887-8,Probing molecular environment through photoemission delays,通过光发射延迟探测分子环境 ,"<p>Attosecond chronoscopy has revealed small but measurable delays in photoionization, characterized by the ejection of an electron on absorption of a single photon. Ionization-delay measurements in atomic targets provide a wealth of information about the timing of the photoelectric effect, resonances, electron correlations and transport. However, extending this approach to molecules presents challenges, such as identifying the correct ionization channels and the effect of the anisotropic molecular landscape on the measured delays. Here, we measure ionization delays from ethyl iodide around a giant dipole resonance. By using the theoretical value for the iodine atom as a reference, we disentangle the contribution from the functional ethyl group, which is responsible for the characteristic chemical reactivity of a molecule. We find a substantial additional delay caused by the presence of a functional group, which encodes the effect of the molecular potential on the departing electron. Such information is inaccessible to the conventional approach of measuring photoionization cross-sections. The results establish ionization-delay measurements as a valuable tool in investigating the electronic properties of molecules.</p>",阿秒秒表已经显示出光电离中的微小但可测量的延迟，其特征在于吸收单个光子时会弹出电子。原子靶中的电离延迟测量可提供有关光电效应，共振，电子相关性和传输时间的大量信息。但是，将这种方法扩展到分子会带来挑战，例如，确定正确的电离通道以及各向异性分子景观对所测延迟的影响。在这里，我们测量围绕巨大偶极子共振的乙基碘的电离延迟。通过使用碘原子的理论值作为参考，我们可以将功能性乙基的贡献分解开来，后者负责分子的特征化学反应性。我们发现由于官能团的存在而引起的大量额外延迟，该官能团编码分子电势对离去电子的影响。这种信息是常规的测量光电离截面的方法所无法获得的。结果建立了电离延迟测量值，这是研究分子电子性质的有价值的工具。</ p> 
10.1038/s41567-020-0877-x,Room-temperature optomechanical squeezing,室温光机械挤压 ,"<p>Squeezed light&#8212;light with quantum noise lower than shot noise in some quadratures and higher in others&#8212;can be used to improve the sensitivity of precision measurements. In particular, squeezed light sources based on nonlinear optical crystals are being used to improve the sensitivity of gravitational wave detectors. In optomechanical squeezers, the radiation-pressure-driven interaction of a coherent light field with a mechanical oscillator induces correlations between the amplitude and phase quadratures of the light, which induce the squeezing. However, thermally driven fluctuations of the mechanical oscillator&#8217;s position make it difficult to observe the quantum correlations at room temperature and at low frequencies. Here, we present a measurement of optomechanically squeezed light, performed at room temperature in a broad band near the audio-frequency regions relevant to gravitational wave detectors. We observe sub-Poissonian quantum noise in a frequency band of 30&#8211;70&#8201;kHz with a maximum reduction of 0.7&#8201;&#177;&#8201;0.1&#8201;dB below shot noise at 45&#8201;kHz. We present two independent methods of measuring this squeezing, one of which does not rely on the calibration of shot noise.</p>",<p>在某些正交图中，量子噪声低于散粒噪声而在其他正交子中具有更高量子噪声的压缩光可以用于提高精度测量的灵敏度。特别地，基于非线性光学晶体的挤压光源被用于提高重力波检测器的灵敏度。在光机械压缩器中，相干光场与机械振荡器的辐射压力驱动相互作用在光的振幅和相位正交之间引起相关性，从而引起压缩。但是，机械振荡器位置的热驱动波动使在室温和低频下难以观察到量子相关性。在这里，我们介绍了一种光机械压缩的光的测量，该光在室温下在与重力波检测器相关的音频区域附近的宽带中执行。我们在30＆＃8211; 70＆＃8201; kHz的频带中观察到了亚泊松量子噪声，并且在45＆ ＃8201; kHz。我们提供了两种独立的方法来测量这种压缩，其中一种不依赖于散粒噪声的校准。</ p> 
10.1038/s41567-020-0886-9,Superconductivity with broken time-reversal symmetry inside a superconducting s-wave state,在超导s波状态下具有打破时间反转对称性的超导 ,"<p>In general, magnetism and superconductivity are antagonistic to each other. However, there are several families of superconductors in which superconductivity coexists with magnetism, and a few examples are known where the superconductivity itself induces spontaneous magnetism. The best known of these compounds are Sr<sub>2</sub>RuO<sub>4</sub> and some non-centrosymmetric superconductors. Here, we report the finding of a narrow dome of an \(s+is^{\prime}\) superconducting phase with apparent broken time-reversal symmetry (BTRS) inside the broad s-wave superconducting region of the centrosymmetric multiband superconductor Ba<sub>1&#8201;&#8722;&#8201;x</sub>K<sub>x</sub>Fe<sub>2</sub>As<sub>2</sub> (0.7&#8201;&#8818;&#8201;x&#8201;&#8818;&#8201;0.85). We observe spontaneous magnetic fields inside this dome using the muon spin relaxation (&#956;SR) technique. Furthermore, our detailed specific heat study reveals that the BTRS dome appears very close to a change in the topology of the Fermi surface. With this, we experimentally demonstrate the likely emergence of a novel quantum state due to topological changes of the electronic system.</p>",<p>通常，磁性和超导性是相互对抗的。然而，存在超导与磁性共存的超导体的几个家族，并且已知一些超导本身会诱发自发磁性的例子。这些化合物中最著名的是Sr <sub> 2 </ sub> RuO <sub> 4 </ sub>和一些非中心对称的超导体。在这里，我们报告发现在中心对称多频带超导体Ba的宽s波超导区域内具有明显破碎的时间反转对称（BTRS）的\（s + is ^ {\ prime} \）超导相的狭窄圆顶的发现<sub> 1＆＃8201;＆＃8722;＆＃8201; x </ sub> K <sub> x </ sub> Fe <sub> 2 </ sub> As <sub> 2 </ sub>（0.7＆ ＃8201;＆＃8818;＆＃8201; x＆＃8201;＆＃8818;＆＃8201; 0.85）。我们使用muon自旋弛豫（＆＃956; SR）技术观察了该圆顶内部的自发磁场。此外，我们的详细比热研究表明，BTRS圆顶看起来非常接近费米表面拓扑的变化。以此为基础，我们通过实验证明了由于电子系统拓扑变化而可能产生的新型量子态。</ p> 
10.1038/s41567-020-0879-8,Universality of dissipative self-assembly from quantum dots to human cells,从量子点到人类细胞的耗散自组装的普遍性 ,"<p>An important goal of self-assembly research is to develop a general methodology applicable to almost any material, from the smallest to the largest scales, whereby qualitatively identical results are obtained independently of initial conditions, size, shape and function of the constituents. Here, we introduce a dissipative self-assembly methodology demonstrated on a diverse spectrum of materials, from simple, passive, identical quantum dots (a few hundred atoms) that experience extreme Brownian motion, to complex, active, non-identical human cells (~10<sup>17</sup> atoms) with sophisticated internal dynamics. Autocatalytic growth curves of the self-assembled aggregates are shown to scale identically, and interface fluctuations of growing aggregates obey the universal Tracy&#8211;Widom law. Example applications for nanoscience and biotechnology are further provided.</p>",<p>自组装研究的一个重要目标是开发一种适用于几乎任何材料的通用方法，从最小到最大，从定性，大小，形状和功能的初始状态独立获得定性相同的结果 。 在这里，我们介绍了一种耗散性自组装方法，该方法在多种材料上得到了证明，从经历了极端布朗运动的简单，被动，相同的量子点（数百个原子）到复杂，主动，不相同的人体细胞（〜 10 <sup> 17 </ sup>原子）和复杂的内部动力学。 自组装聚集体的自催化生长曲线显示为相同比例，并且生长聚集体的界面波动服从通用Tracy＆＃8211; Widom律。 进一步提供了纳米科学和生物技术的示例应用程序。</ p> 
