doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1237,Problem solved (probably),问题已解决（可能） ,,
10.1038/nphys1254,Science on hold,搁置的科学 ,,
10.1038/nphys1238,Information awakening,信息唤醒 ,,
10.1038/nphys1239,We need a plan,我们需要一个计划 ,,
10.1038/nphys1240,Grandfather of us all,我们所有人的祖父 ,,
10.1038/nphys1246,Research highlights,研究重点 ,,
10.1038/nphys1242,The bits don't add up,比特不累加 ,,
10.1038/nphys1245,Schrödinger's cat is still alive,薛定ding的猫还活着 ,,
10.1038/nphys1235,Can the Universe survive a cosmic crunch?,宇宙能否在宇宙紧缩中幸存？ ,,
10.1038/nphys1244,Monopoles on the move,单极子在移动 ,,
10.1038/nphys1236,Nothing without water,没有水就没有 ,,
10.1038/nphys1241,Photon bunching two by two,光子两两成束 ,,
10.1038/nphys1243,Molecules standing to attention,分子备受关注 ,,
10.1038/nphys1224,Superadditivity of communication capacity using entangled inputs,使用纠缠输入实现通信容量的超可加性 ,,
10.1038/nphys1227,Signature of magnetic monopole and Dirac string dynamics in spin ice,旋转冰中磁单极子和狄拉克弦动力学的签名 ,,
10.1038/nphys1226,Ultrafast optical rotations of electron spins in quantum dots,电子在量子点中自旋的超快速旋光 ,,
10.1038/nphys1218,Measuring photon bunching at ultrashort timescale by two-photon absorption in semiconductors,通过半导体中的双光子吸收在超短时间尺度上测量光子聚集 ,,
10.1038/nphys1221,Polychromatic dynamic localization in curved photonic lattices,弯曲光子晶格中的多色动态定位 ,,
10.1038/nphys1217,Tightly trapped acoustic phonons in photonic crystal fibres as highly nonlinear artificial Raman oscillators,在光子晶体光纤中紧密捕获的声子作为高度非线性的人工拉曼振荡器 ,,
10.1038/nphys1223,The quantum-optical Josephson interferometer,量子光学约瑟夫森干涉仪 ,,
10.1038/nphys1219,Observation of terahertz radiation coherently generated by acoustic waves,观察声波相干产生的太赫兹辐射 ,,
10.1038/nphys1225,Impulsive orientation and alignment of quantum-state-selected NO molecules,量子态选择的NO分子的脉冲取向和取向 ,,
10.1038/nphys1222,Effects of macromolecular crowding and DNA looping on gene regulation kinetics,大分子拥挤和DNA环化对基因调控动力学的影响 ,,
10.1038/nphys1220,One-dimensional topologically protected modes in topological insulators with lattice dislocations,具有晶格位错的拓扑绝缘体中的一维拓扑保护模式 ,"<p>Topological defects, such as domain walls and vortices, have long fascinated physicists. A novel twist is added in quantum systems such as the B-phase of superfluid helium He<sub>3</sub>, where vortices are associated with low-energy excitations in the cores. Similarly, cosmic strings may be tied to propagating fermion modes. Can analogous phenomena occur in crystalline solids that host a plethora of topological defects? Here, we show that indeed dislocation lines are associated with one-dimensional fermionic excitations in a &#8216;topological insulator&#8217;, a novel phase of matter believed to be realized in the material Bi<sub>0.9</sub>Sb<sub>0.1</sub>. In contrast to fermionic excitations in a regular quantum wire, these modes are topologically protected and not scattered by disorder. As dislocations are ubiquitous in real materials, these excitations could dominate spin and charge transport in topological insulators. Our results provide a novel route to creating a potentially ideal quantum wire in a bulk solid.</p>",<p>拓扑缺陷（例如畴壁和漩涡）使物理学家长期着迷。在量子系统中增加了一种新颖的扭曲，例如超流氦He <sub> 3 </ sub>的B相，其中涡旋与核中的低能激发有关。类似地，宇宙弦可以与传播的费米子模式联系在一起。在存在大量拓扑缺陷的结晶固体中是否会发生类似现象？在这里，我们证明了位错线确实与“拓扑绝缘体”中的一维费米离子激发有关，拓扑绝缘体是一种相信在材料Bi <sub> 0.9 </ sub> Sb中实现的新型物质<sub> 0.1 </ sub>。与常规量子线中的铁离子激发相反，这些模式在拓扑上受到保护，并且不会因无序而分散。由于位错在实际材料中无处不在，因此这些激发可以控制拓扑绝缘子中的自旋和电荷传输。我们的结果提供了一条在本体固体中创建潜在理想量子线的新颖途径。</ p> 
10.1038/nphys1185,Electric displacement as the fundamental variable in electronic-structure calculations,电位移是电子结构计算中的基本变量 ,"<p>Finite-field calculations in periodic insulators are technically and conceptually challenging, owing to fundamental problems in defining polarization in extended solids. Although significant progress has been made recently with the establishment of techniques to fix the electric field E or the macroscopic polarization P in first-principles calculations, both methods lack the ease of use and conceptual clarity of standard zero-field calculations. Here we develop a new formalism, in which the electric displacement D, rather than E or P, is the fundamental electrical variable. Fixing D has the intuitive interpretation of imposing open-circuit electrical boundary conditions, which is particularly useful in studying ferroelectric systems. Furthermore, the analogy to open-circuit capacitors suggests an appealing reformulation in terms of free charges and potentials, which dramatically simplifies the treatment of stresses and strains. Using PbTiO<sub>3</sub> as an example, we show that our technique enables full control over the electrical variables within the density functional formalism.</p>",<p>由于定义扩展固体中极化的基本问题，周期性绝缘子中的有限场计算在技术和概念上都具有挑战性。尽管最近随着第一原理计算中固定电场E或宏观极化P的技术的建立取得了重大进展，但是这两种方法都缺乏标准零场计算的易用性和概念清晰性。在这里，我们开发了一种新的形式主义，其中电位移D而不是E或P是基本电变量。固定点D具有施加开路电边界条件的直观解释，这在研究铁电系统中特别有用。此外，与开路电容器的类比表明，在自由电荷和电势方面有吸引力的重新设计形式，极大地简化了应力和应变的处理。以PbTiO <sub> 3 </ sub>为例，表明我们的技术可以完全控制密度泛函形式内的电变量。</ p> 
