doi,title,title_cn,abstract,abstract_cn
10.1038/nphys2350,Laws of science,科学定律 ,,
10.1038/nphys2339,Know your limits,知道你的极限 ,,
10.1038/nphys2338,Opera: Glass physics,歌剧：玻璃物理学 ,,
10.1038/nphys2349,Festival: The art of sound,节：声音的艺术 ,,
10.1038/nphys2343,Cyclones on Saturn,土星上的旋风 ,,
10.1038/nphys2344,Mass dependence,质量依赖 ,,
10.1038/nphys2345,Structurally sound,结构合理 ,,
10.1038/nphys2346,Catch the wave,赶上潮流 ,,
10.1038/nphys2347,Wiggle room,摆动室 ,,
10.1038/nphys2325,Get real,变得真实 ,,
10.1038/nphys2340,Toy model,玩具模型 ,,
10.1038/nphys2336,An enlightened daemon,开明的守护进程 ,,
10.1038/nphys2341,Two-tone deaf,两音聋 ,,
10.1038/nphys2310,Bad randomness comes good,随机性不好 ,,
10.1038/nphys2335,Left up right down,左上右下 ,,
10.1038/nphys2300,Free randomness can be amplified,自由随机性可以放大 ,,
10.1038/nphys2280,Interferometric measurement of local spin fluctuations in a quantum gas,量子气体中局部自旋涨落的干涉测量 ,,
10.1038/nphys2286,Surface conduction of topological Dirac electrons in bulk insulating Bi2Se3,Bi2Se3绝缘体中拓扑Dirac电子的表面传导 ,,
10.1038/nphys2287,Visualization of geometric influences on proximity effects in heterogeneous superconductor thin films,异质超导薄膜中几何效应对邻近效应的可视化 ,,
10.1038/nphys2278,Observation of the kinetic condensation of classical waves,观察经典波的动态凝聚 ,,
10.1038/nphys2309,On the reality of the quantum state,关于量子态的现实 ,"<p>Quantum states are the key mathematical objects in quantum theory. It is therefore surprising that physicists have been unable to agree on what a quantum state truly represents. One possibility is that a pure quantum state corresponds directly to reality. However, there is a long history of suggestions that a quantum state (even a pure state) represents only knowledge or information about some aspect of reality. Here we show that any model in which a quantum state represents mere information about an underlying physical state of the system, and in which systems that are prepared independently have independent physical states, must make predictions that contradict those of quantum theory.</p>",<p>量子态是量子理论中的关键数学对象。 因此，令人惊讶的是，物理学家未能就量子态真正代表什么达成一致。 一种可能性是纯量子态直接对应于现实。 但是，有很长的建议历史是，量子态（甚至是纯态）仅代表有关现实某些方面的知识或信息。 在这里，我们表明，任何模型，其中量子态仅表示有关系统底层物理状态的信息，并且其中独立准备的系统具有独立物理状态的模型，都必须做出与量子理论相矛盾的预测。</ p> 
10.1038/nphys2294,Experimental delayed-choice entanglement swapping,实验性延迟选择纠缠交换 ,"<p>Motivated by the question of which kind of physical interactions and processes are needed for the production of quantum entanglement, Peres has put forward the radical idea of delayed-choice entanglement swapping. There, entanglement can be &#8216;produced a posteriori, after the entangled particles have been measured and may no longer exist&#8217;. Here, we report the realization of Peres&#8217;s gedanken experiment. Using four photons, we can actively delay the choice of measurement&#8212;implemented through a high-speed tunable bipartite-state analyser and a quantum random-number generator&#8212;on two of the photons into the time-like future of the registration of the other two photons. This effectively projects the two already registered photons onto one of two mutually exclusive quantum states in which the photons are either entangled (quantum correlations) or separable (classical correlations). This can also be viewed as &#8216;quantum steering into the past&#8217;.</p>",<p>由于产生量子纠缠需要哪种物理相互作用和过程的问题，佩雷斯提出了延迟选择纠缠交换的激进思想。 在那里，在测量了纠缠的粒子之后可能会产生纠缠，并且可能不再存在。 在这里，我们报告了Peres的gedanken实验的实现。 使用四个光子，我们可以通过将两个光子上的高速可调谐二分态分析仪和量子随机数生成器积极地推迟测量的选择，将其推迟到类似注册的未来时代 另外两个光子。 这有效地将两个已经注册的光子投影到两个互斥的量子状态之一，在该状态中，光子要么纠缠（量子相关），要么可分离（经典相关）。 这也可以看作是＆＃8216;量子转向过去＆＃8217;。</ p> 
10.1038/nphys2322,Spin polarization of the quantum spin Hall edge states,量子自旋霍尔边缘态的自旋极化 ,"<p>The prediction and experimental verification of the quantum spin Hall state marked the discovery of a new state of matter now known as topological insulators. Two-dimensional topological insulators exhibit the quantum spin-Hall effect, characterized by gapless spin-polarized counter-propagating edge channels. Whereas the helical character of these edge channels is now well established, experimental confirmation that the transport in the edge channels is spin polarized is still outstanding. We report experiments on nanostructures fabricated from HgTe quantum wells with an inverted band structure, in which a split gate technique allows us to combine both quantum spin Hall and metallic spin Hall transport in a single device. In these devices, the quantum spin Hall effect can be used as a spin current injector and detector for the metallic spin Hall effect, and vice versa, allowing for an all-electrical detection of spin polarization.</p>",<p>量子自旋霍尔态的预测和实验验证标志着一种新物质状态的发现，该物质现在被称为拓扑绝缘体。 二维拓扑绝缘体具有量子自旋霍尔效应，其特征在于无间隙自旋极化的反向传播边缘通道。 尽管这些边缘通道的螺旋特性现已得到很好的确立，但仍非常出色的实验证实了边缘通道中的传输是自旋极化的。 我们报告了由具有倒带结构的HgTe量子阱制造的纳米结构的实验，其中分裂栅技术使我们能够在单个器件中结合量子自旋霍尔和金属自旋霍尔传输。 在这些设备中，量子自旋霍尔效应可用作金属自旋霍尔效应的自旋电流注入器和检测器，反之亦然，从而可以对自旋极化进行全电检测。</ p> 
10.1038/nphys2298,Electric-field-induced ferromagnetic resonance excitation in an ultrathin ferromagnetic metal layer,超薄铁磁金属层中的电场感应铁磁共振激发 ,"<p>Using resonant phenomena to exert coherent control over electron spin dynamics could enable more-energy-efficient spintronic devices and related technologies. Yet, achieving collective spin resonant control by ferromagnetic resonance excitation most often requires radiofrequency magnetic fields or the injection of spin-polarized currents that consume relatively large amounts of power. Inducing ferromagnetic resonances directly with an electric field offers a lower-power alternative to these, but doing so requires strong electric and magnetic coupling that is difficult to realize owing to screening effects, particularly in metallic materials. Here, we demonstrate electric-field-induced ferromagnetic resonance excitation by means of voltage control over the magnetic anisotropy in a few monolayers of FeCo at room temperature. The technique provides a low-power, highly localized and coherent means to manipulate electron spin dynamics.</p>",利用共振现象对电子自旋动力学进行相干控制可以使能效更高的自旋电子器件和相关技术成为可能。 然而，通过铁磁共振激发实现集体自旋共振控制通常最需要射频磁场或注入消耗相对大量功率的自旋极化电流。 直接通过电场感应铁磁谐振可提供较低功率的替代方案，但这样做需要强电和磁耦合，由于屏蔽效应，特别是在金属材料中，很难实现。 在这里，我们通过在室温下对FeCo的几个单层中的磁各向异性进行电压控制来证明电场诱导的铁磁共振激发。 该技术为控制电子自旋动力学提供了一种低功耗，高度局部化和相干的方法。</ p> 
10.1038/nphys2299,Atom-by-atom engineering and magnetometry of tailored nanomagnets,量身定制的纳米磁体的逐原子工程和磁力测定 ,"<p>Nanomagnets, namely arrays of a few exchange-coupled atomic magnetic moments, possess a rich variety of magnetic properties and are explored as constituents of nanospintronics technologies. They have been realized as magnetic clusters or molecular nanomagnets. Individual nanomagnets, built from magnetic atoms adsorbed onto a nonmagnetic surface (adatoms) coupled by Ruderman&#8211;Kittel&#8211;Kasuya&#8211;Yosida exchange, exhibit a high level of versatility resulting from distance-dependent interactions. Here, we combine spin-resolved scanning tunnelling microscopy, atom manipulation and simulations to tailor nanomagnets ranging from linear chains to complex two-dimensional arrays and perform magnetometry in an atom-by-atom fashion. Distinct ground states of each chain, depending on even or odd numbers of constituent atoms, and magnetic frustration within the arrays have been observed directly. Our work demonstrates real-space access to the magnetic states of tailored nanostructures providing an approach to tackling open fundamental questions in magnetism.</p>",<p>纳米磁体，即具有几个交换耦合原子磁矩的阵列，具有丰富的磁性能，并被研究为纳米自旋电子技术的组成部分。它们已被实现为磁簇或分子纳米磁铁。由吸附到非磁性表面（吸附原子）上的磁性原子构成的单个纳米磁铁，通过Ruderman Kittel Kasuya和Yosida交换而耦合，由于距离相关的相互作用而具有高度的多功能性。在这里，我们结合了自旋分辨扫描隧道显微镜，原子操纵和模拟，以定制从线性链到复杂二维阵列的纳米磁铁，并以逐个原子的方式进行磁力测定。直接观察到每个链的不同基态（取决于组成原子的偶数或奇数）以及阵列内的磁阻。我们的工作证明了对定制纳米结构的磁态的真实空间访问，为解决磁性领域中尚未解决的基本问题提供了一种方法。</ p> 
10.1038/nphys2329,Erratum: Phonon-cavity electromechanics,勘误表：声子腔机电 ,,
