doi,title,title_cn,abstract,abstract_cn
10.1038/nphys945,Media star,媒体明星 ,,
10.1038/nphys946,"Laws, power laws and statistics",法律，电力法律和统计 ,,
10.1038/nphys947,That extra dimension,那额外的维度 ,,
10.1038/nphys948,Good vibrations,良好的振动 ,,
10.1038/nphys973,Ordered chaos,有序的混乱 ,,
10.1038/nphys953,Signs of anharmonicity,不和谐的迹象 ,,
10.1038/nphys949,Thar she blows,塔尔，她吹 ,,
10.1038/nphys955,An insulator with a twist,扭曲绝缘子 ,,
10.1038/nphys950,The path to agreement,达成协议的途径 ,,
10.1038/nphys957,Ultrafast goes ultralong,超快超长 ,,
10.1038/nphys952,Clarity through a keyhole,钥匙孔清晰 ,,
10.1038/nphys956,A magnetar by another name,另一个名字的磁星 ,,
10.1038/nphys951,Three ages of man,男人的三个年龄 ,,
10.1038/nphys958,Electrons and lasers sing THz tune,电子和激光唱太赫兹音 ,,
10.1038/nphys971,The physics and applications of random lasers,随机激光器的物理及其应用 ,"<p>Recent developments in the field of micro and nanophotonics have shown that it is possible to make use of the intrinsic disorder in photonic materials to create useful optical structures. An example is that of a random laser, in which laser action is obtained in disordered structures such as powders and porous glasses. Although these materials are easy to fabricate, it is only recently that researchers have started to fully understand the rich and complex physical processes that take place in amplifying disordered systems. Here, I will give an overview of the various recent results and discuss the physical picture that has now emerged. I will also discuss possible applications of this new type of disorder-based laser light source.</p>",<p>微米和纳米光子学领域的最新发展表明，有可能利用光子材料中的内在无序来创建有用的光学结构。 一个例子是随机激光器，其中在粉末和多孔玻璃等无序结构中获得激光作用。 尽管这些材料易于制造，但直到最近，研究人员才开始完全理解放大无序系统中发生的丰富而复杂的物理过程。 在这里，我将概述最近的各种结果，并讨论现在已经出现的物理现象。 我还将讨论这种新型的基于无序的激光光源的可能应用。</ p> 
10.1038/nphys936,Probing vortex-core dynamics using current-induced resonant excitation of a trapped domain wall,使用被困畴壁的电流感应共振激发探测涡核动力学 ,,
10.1038/nphys931,Electric-field-controlled spin reversal in a quantum dot with ferromagnetic contacts,具有铁磁接触的量子点中电场控制的自旋反转 ,,
10.1038/nphys935,Charged-impurity scattering in graphene,石墨烯中的电荷杂质散射 ,,
10.1038/nphys940,Nonlinear spectroscopy of photons bound to one atom,与一个原子结合的光子的非线性光谱 ,,
10.1038/nphys914,Scaling strong-field interactions towards the classical limit,将强场相互作用扩展到经典极限 ,,
