doi,title,title_cn,abstract,abstract_cn
10.1038/s41567-019-0473-0,Recognition in review,评审中的认可 ,,
10.1038/s41567-019-0474-z,March of physics,物理三月 ,,
10.1038/s41567-019-0462-3,Space-based gravitational wave detection and how LISA Pathfinder successfully paved the way,天基重力波检测以及LISA Pathfinder如何成功铺平道路 ,,
10.1038/s41567-019-0458-z,Going into resonance,引起共鸣 ,,
10.1038/s41567-019-0453-4,Where no one has gone before,没有人去过的地方 ,,
10.1038/s41567-019-0465-0,It's how you wear it,这就是你穿的方式 ,,
10.1038/s41567-019-0466-z,Circus tricks with light,马戏团把戏与光 ,,
10.1038/s41567-019-0467-y,A world of rain,下雨的世界 ,,
10.1038/s41567-019-0468-x,Shake it,摇一摇 ,,
10.1038/s41567-019-0469-9,Long-awaited degeneracy,期待已久的退化 ,,
10.1038/s41567-018-0375-6,Quark–gluon droplets engineered,夸克胶滴设计 ,,
10.1038/s41567-018-0373-8,A living liquid crystal dissected,解剖活液晶 ,,
10.1038/s41567-019-0452-5,Zirconium isotope found to be a neutron poison,锆同位素被发现是中子毒物 ,,
10.1038/s41567-018-0367-6,Analogue black-hole horizons,类比黑洞视界 ,,
