doi,title,title_cn,abstract,abstract_cn
10.1038/nphys282,An eye on biophysics,着眼于生物物理学 ,,
10.1038/nphys231,Simplifying biological complexity,简化生物复杂性 ,,
10.1038/nphys271,More than the sum of their parts,超过其总和 ,,
10.1038/nphys275,Into the breach?,陷入违规？ ,,
10.1038/nphys279,Research Highlights,研究重点 ,,
10.1038/nphys280,A spin on cool complexity,酷酷的复杂性旋转 ,,
10.1038/nphys267,Rags-to-riches galaxies,破布致富星系 ,,
10.1038/nphys276,Droplet genealogy,液滴谱系 ,,
10.1038/nphys278,Anomalous physics pulled apart,异常物理学破裂 ,,
10.1038/nphys262,Reversible diodes for moving quanta,用于移动量子的可逆二极管 ,,
10.1038/nphys274,Interfaces on stage,舞台上的接口 ,,
10.1038/nphys260,A bottom-up approach to cell mechanics,自下而上的细胞力学方法 ,"<p>The mechanical stability and integrity of biological cells is provided by the cytoskeleton, a semidilute meshwork of biopolymers. Recent research has underscored its role as a dynamic, multifunctional muscle, whose passive and active mechanical performance is highly heterogeneous in space and time and intimately linked to many biological functions, such that it may serve as a sensitive indicator for the health or developmental state of the cell. In vitro reconstitution of &#8216;functional modules&#8217; of the cytoskeleton is now seen as a way of balancing the mutually conflicting demands for simplicity, which is required for systematic and quantitative studies, and for a sufficient degree of complexity that allows a faithful representation of biological functions. This bottom-up strategy, aimed at unravelling biological complexity from its physical basis, builds on the latest advances in technology, experimental design and theoretical modelling, which are reviewed in this progress report.</p>",<p>生物细胞的机械稳定性和完整性是由生物聚合物的半稀释网状细胞骨架提供的。最近的研究强调了其作为动态多功能肌肉的作用，其被动和主动机械性能在时空上高度异质，并与许多生物学功能密切相关，因此它可以作为健康或发育状态的敏感指标。细胞。功能模块的体外重建现在，细胞骨架的“融合”被视为一种平衡相互矛盾的对简单性的需求的方式，这是系统性和定量研究所必需的，并且具有足够程度的复杂性，可以忠实地代表生物学功能。这种自下而上的策略旨在从物理基础上揭示生物学的复杂性，该技术建立在技术，实验设计和理论建模的最新进展的基础上。</ p> 
10.1038/nphys273,Optical probing of composite fermions in a two-dimensional electron gas,二维电子气中复合费米的光学探测 ,"<p>In a high magnetic field, electrons confined to two dimensions form highly correlated states driven entirely by electron&#8211;electron interactions. Transport and cyclotron-resonance experiments on these fractional quantum Hall effect states, and the associated fractionally charged excitations, suggest the existence of composite fermions&#8212;electrons with two flux quanta attached. Using optical spectroscopy, we show that the two flux quanta in a composite fermion interacting with an exciton (a bound state of an electron and a hole) lead to filling-factor-dependent features in the optical emission spectrum, which are symmetric around filling factor &#957;=1/2, and fractionally charged excitations lead to fractionally charged excitons. In the vicinity of the incompressible &#957;=1/3 state we observe a doublet structure in the emission line, corresponding to excitations of the incompressible fluid. At filling factors &#957;&gt;1/3, corresponding to the transition to a compressible metallic state, a new emission line appears, which we attribute to the fractionally charged quasi-exciton.</p>",<p>在高磁场中，局限于二维的电子形成完全由电子与电子相互作用驱动的高度相关的状态。在这些分数量子霍尔效应状态以及相关的分数带电激发下的输运和回旋共振实验表明，存在附有两个通量量子的复合费米子电子。使用光谱学，我们表明复合费米子中的两个通量量子与激子相互作用（电子和空穴的束缚态）导致光发射光谱中填充因子相关的特征，这些特征在填充因子周围对称＆＃957; = 1/2，并且部分充电的激发导致部分充电的激子。在不可压缩的1/3状态附近，我们观察到发射线中的双重结构，对应于不可压缩流体的激发。在填充因子为1/3时，对应于向可压缩金属态的过渡，出现了一条新的发射线，这归因于部分带电的准激子。</ p> 
10.1038/nphys272,Magnetism at the interface between ferromagnetic and superconducting oxides,铁磁性氧化物与超导氧化物之间的界面处的磁性 ,"<p>Carefully controlled interfaces between two materials can give rise to novel physical phenomena and functionalities not exhibited by either of the constituent materials alone. Modern synthesis methods have yielded high-quality heterostructures of oxide materials with competing order parameters. Although magnetic correlations at the interface are expected to be important in determining the macroscopic properties of such systems, a quantitative determination of the interfacial magnetization profile has thus far not been reported. Here we examine superlattices composed of the half-metallic ferromagnet La<sub>2/3</sub>Ca<sub>1/3</sub>MnO<sub>3</sub> and the high-temperature superconductor YBa<sub>2</sub>Cu<sub>3</sub>O<sub>7</sub> by absorption spectroscopy with circularly polarized X-rays and by off-specular neutron reflectometry. The resulting data yield microscopic insight into the interplay of spin and orbital degrees of freedom at the interface. The experiments also reveal an extensive rearrangement of the magnetic domain structure at the superconducting transition temperature. This methodology establishes an incisive probe of the interplay between competing electronic order parameters in oxide heterostructures.</p>",仔细控制两种材料之间的界面会产生新颖的物理现象和功能，而这两种组成材料中的任何一种都不具备这种功能。现代合成方法已产生具有竞争顺序参数的氧化物材料的高质量异质结构。尽管预期界面处的磁相关性在确定此类系统的宏观性能方面很重要，但迄今为止尚未报道界面磁化曲线的定量确定。在这里，我们检查了由半金属铁磁体La <sub> 2/3 </ sub> Ca <sub> 1/3 </ sub> MnO <sub> 3 </ sub>和高温超导体YBa < sub> 2 </ sub> Cu <sub> 3 </ sub> O <sub> 7 </ sub>的吸收光谱采用圆偏振X射线和镜下中子反射仪进行。所得数据可微观地了解界面处自旋和轨道自由度的相互作用。实验还揭示了在超导转变温度下磁畴结构的广泛重排。该方法为氧化物异质结构中竞争电子顺序参数之间的相互作用建立了敏锐的研究。</ p> 
