doi,title,title_cn,abstract,abstract_cn
10.1038/s41567-018-0147-3,Science worth fighting for,值得为之奋斗的科学 ,,
10.1038/s41567-018-0136-6,Understanding complexity,了解复杂性 ,,
10.1038/s41567-018-0133-9,Ignorance as strength,无知作为力量 ,,
10.1038/s41567-018-0130-z,The seduction of a scientist,引诱科学家 ,,
10.1038/s41567-018-0142-8,A good egg,好鸡蛋 ,,
10.1038/s41567-018-0143-7,What's in the box?,盒子里装了什么？ ,,
10.1038/s41567-018-0144-6,Just wait,等一下 ,,
10.1038/s41567-018-0145-5,Sum it up,总结一下 ,,
10.1038/s41567-018-0146-4,Towards thermalization,走向热化 ,,
10.1038/s41567-018-0047-6,An optical clock to go,光钟要走 ,,
10.1038/s41567-018-0061-8,Enter the machine,进入机器 ,,
10.1038/s41567-018-0104-1,A new twist on phonons,声子的新变化 ,,
10.1038/s41567-018-0057-4,A new wrinkle on the brain,大脑出现新皱纹 ,,
10.1038/s41567-017-0042-3,Geodesy and metrology with a transportable optical clock,大地测量学和计量学，带有可移动的光学时钟 ,"<p>Optical atomic clocks, due to their unprecedented stability and uncertainty, are already being used to test physical theories and herald a revision of the International System of Units. However, to unlock their potential for cross-disciplinary applications such as relativistic geodesy, a major challenge remains: their transformation from highly specialized instruments restricted to national metrology laboratories into flexible devices deployable in different locations. Here, we report the first field measurement campaign with a transportable <sup>87</sup>Sr optical lattice clock. We use it to determine the gravity potential difference between the middle of a mountain and a location 90&#8201;km away, exploiting both local and remote clock comparisons to eliminate potential clock errors. A local comparison with a <sup>171</sup>Yb lattice clock also serves as an important check on the international consistency of independently developed optical clocks. This campaign demonstrates the exciting prospects for transportable optical clocks.</p>",<p>光学原子钟由于其空前的稳定性和不确定性而已被用于测试物理理论，并预示着对国际单位制的修订。然而，要释放它们在相对论大地测量学等跨学科应用中的潜力，仍然面临着主要挑战：它们从仅限于国家计量实验室的高度专业化的仪器转变为可在不同位置部署的灵活设备。在这里，我们报告了第一个带有可移动的<sup> 87 </ sup> Sr光学晶格时钟的现场测量活动。我们使用它来确定山脉中部与90公里以外位置之间的重力势差，同时利用本地和远程时钟比较来消除潜在的时钟误差。与<sup> 171 </ sup> Yb晶格时钟的本地比较也可以作为对独立开发的光学时钟的国际一致性的重要检查。该活动展示了便携式光钟的令人兴奋的前景。</ p> 
