doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1503,Ferroelectricity in a one-dimensional organic quantum magnet,一维有机量子磁体中的铁电 ,,
10.1038/nphys1517,Correlation-induced single-flux-quantum penetration in quantum rings,相关诱导的单环量子在量子环中的渗透 ,,
10.1038/nphys1483,Normal-state spin dynamics and temperature-dependent spin-resonance energy in optimally doped BaFe1.85Co0.15As2,最佳掺杂BaFe1.85Co0.15As2中的常态自旋动力学和温度相关的自旋共振能量 ,,
10.1038/nphys1512,Evolution of spin excitations into the superconducting state in FeTe1−xSex,FeTe1-xSex中自旋激发到超导状态的演化 ,,
10.1038/nphys1514,Strength and directionality of surface Ruderman–Kittel–Kasuya–Yosida interaction mapped on the atomic scale,在原子尺度上映射的表面Ruderman–Kittel–Kasuya–Yosida相互作用的强度和方向性 ,,
10.1038/nphys1515,Observation of parity–time symmetry in optics,光学中奇偶时间对称性的观察 ,,
10.1038/nphys1506,High-reflectivity high-resolution X-ray crystal optics with diamonds,带钻石的高反射率高分辨率X射线晶体光学器件 ,,
10.1038/nphys1511,Attosecond imaging of molecular electronic wavepackets,分子电子波包的阿秒成像 ,"<p>A strong laser field may tunnel ionize a molecule from several orbitals simultaneously, forming an attosecond electron&#8211;hole wavepacket. Both temporal and spatial information on this wavepacket can be obtained through the coherent soft X-ray emission resulting from the laser-driven recollision of the liberated electron with the core. By characterizing the emission from aligned N<sub>2</sub> molecules, we demonstrate the attosecond contributions of the two highest occupied molecular orbitals. We determine conditions where they are disentangled in the real and imaginary parts of the emission dipole moment. This allows us to carry out a tomographic reconstruction of both orbitals with angstrom spatial resolution. Their coherent superposition provides experimental images of the attosecond wavepacket created in the ionization process. Our results open the prospect of imaging ultrafast intramolecular dynamics combining attosecond and angstrom resolutions.</p>",强大的激光场可能会同时使几个轨道上的分子电离，从而形成阿秒电子空穴包。 关于该波包的时间和空间信息都可以通过相干的软X射线发射获得，该发射是由激光驱动的释放电子与核的碰撞产生的。 通过表征排列的N <sub> 2 </ sub>分子的发射，我们证明了两个最高占据分子轨道的阿秒贡献。 我们确定在发射偶极矩的实部和虚部中它们被解缠的条件。 这使我们能够以埃空间分辨率对两个轨道进行层析成像重建。 它们的相干叠加提供了在电离过程中产生的阿秒波包的实验图像。 我们的结果为结合阿秒和埃分辨率的超快分子内动力学成像开辟了前景。</ p> 
10.1038/nphys1510,Turbulent inward pinch of plasma confined by a levitated dipole magnet,悬浮的偶极磁铁限制了等离子体的湍流向内收缩 ,"<p>The rearrangement of plasma as a result of turbulence is among the most important processes that occur in planetary magnetospheres and in experiments used for fusion energy research. Remarkably, fluctuations that occur in active magnetospheres drive particles inward and create centrally peaked profiles. Until now, the strong peaking seen in space has been undetectable in the laboratory because the loss of particles along the magnetic field is faster than the net driven flow across the magnetic field. Here, we report the first laboratory measurements in which a strong superconducting magnet is levitated and used to confine high-temperature plasma in a configuration that resembles planetary magnetospheres. Levitation eliminates field-aligned particle loss, and the central plasma density increases markedly. The build-up of density characterizes a sustained turbulent pinch and is equal to the rate predicted from measured electric-field fluctuations. Our observations show that dynamic principles describing magnetospheric plasma are relevant to plasma confined by a levitated dipole.</p>",<p>由于湍流引起的等离子体重排是行星磁层和用于聚变能研究的实验中最重要的过程之一。值得注意的是，在活动磁层中发生的波动将粒子向内驱动并产生中心峰形。到目前为止，在实验室中尚无法检测到在太空中看到的强烈峰值，因为沿着磁场的粒子损失要快于通过磁场的净驱动流。在这里，我们报告了第一个实验室测量结果，在该测量结果中，悬浮了一个强超导磁体，并用于将高温等离子体限制在类似于行星磁层的构造中。悬浮消除了场对准的颗粒损失，并且中央等离子体密度显着增加。密度的增加表征了持续的湍流收缩，并且等于根据测得的电场波动预测的速率。我们的观察表明，描述磁层等离子体的动力学原理与悬浮偶极子约束的等离子体有关。</ p> 
10.1038/nphys1479,Back-action-evading measurements of nanomechanical motion,逃避纳米机械运动的测量 ,"<p>When carrying out ultrasensitive continuous measurements of position, one must ultimately confront the fundamental effects of detection back-action. Back-action forces set a lower bound on the uncertainty in the measured position, the &#8216;standard quantum limit&#8217; (SQL). Recent measurements of nano- and micromechanical resonators are rapidly approaching this limit. Making measurements with sensitivities surpassing the SQL will require a new kind of approach: back-action-evading (BAE), quantum non-demolition measurement techniques. Here we realize a BAE measurement based on the parametric coupling between a nanomechanical and a microwave resonator. We demonstrate for the first time BAE detection of a single quadrature of motion with sensitivity four times the quantum zero-point motion of the mechanical resonator. We identify a limiting parametric instability inherent in BAE measurement, and describe how to improve the technique to surpass the SQL and permit the formation of squeezed states of motion.</p>",<p>进行位置的超灵敏连续测量时，必须最终面对检测反作用的基本影响。反作用力为测量位置的不确定性（标准量子极限）设置了下限。 （SQL）。纳米机械谐振器和微机械谐振器的最新测量正在迅速接近该极限。进行灵敏度超过SQL的测量将需要一种新方法：逃避行为（BAE），量子不爆破测量技术。在这里，我们基于纳米机械和微波谐振器之间的参数耦合实现了BAE测量。我们首次展示了运动的单个正交的BAE检测，其灵敏度为机械谐振器的量子零点运动的四倍。我们确定了BAE测量中固有的极限参数不稳定性，并描述了如何改进技术以超越SQL并允许形成挤压运动状态。</ p> 
10.1038/nphys1513,Static control logic for microfluidic devices using pressure-gain valves,使用压力增益阀的微流体设备的静态控制逻辑 ,"<p>Microfluidic technology has developed greatly in recent years, enabling multiple analysis systems to be placed on a microfluidic chip. However, microfluidic large-scale integration of control elements analogous to those achieved in the microelectronics industry is still a challenge. We present an integrated microfluidic valve, compatible with standard soft-lithography processes, which has a pressure gain much greater than unity. We show that this enables integration of fully static digital control logic and state storage directly on-chip, ultimately enabling microfluidic-state machines to be designed. Outputs from this digital control logic can then be used to control traditional analyte flow valves. This strategy enables much of the bulky external hardware at present used to control pneumatically driven microfluidic chips in the laboratory to be transferred onto the microfluidic chip, which drastically reduces the required number of external chip connections.</p>",近年来，微流体技术得到了极大的发展，使多种分析系统可以放置在微流体芯片上。 然而，类似于微电子工业中实现的控制元件的微流体大规模集成控制仍是挑战。 我们提出了一种与标准软光刻工艺兼容的集成微流体阀，该阀的压力增益远大于1。 我们证明，这可以将完全静态的数字控制逻辑和状态存储直接集成在芯片上，最终可以设计出微流体状态机。 然后，该数字控制逻辑的输出可用于控制传统的分析物流量阀。 这种策略使当前用于控制实验室中气动微流体芯片的许多笨重的外部硬件可以转移到微流体芯片上，从而大大减少了所需的外部芯片连接数。</ p> 
10.1038/nphys1508,Self-organized adaptation of a simple neural circuit enables complex robot behaviour,自组织的简单神经回路自适应功能可实现复杂的机器人行为 ,"<p>Controlling sensori-motor systems in higher animals or complex robots is a challenging combinatorial problem, because many sensory signals need to be simultaneously coordinated into a broad behavioural spectrum. To rapidly interact with the environment, this control needs to be fast and adaptive. Present robotic solutions operate with limited autonomy and are mostly restricted to few behavioural patterns. Here we introduce chaos control as a new strategy to generate complex behaviour of an autonomous robot. In the presented system, 18 sensors drive 18 motors by means of a simple neural control circuit, thereby generating 11 basic behavioural patterns (for example, orienting, taxis, self-protection and various gaits) and their combinations. The control signal quickly and reversibly adapts to new situations and also enables learning and synaptic long-term storage of behaviourally useful motor responses. Thus, such neural control provides a powerful yet simple way to self-organize versatile behaviours in autonomous agents with many degrees of freedom.</p>",<p>在高等动物或复杂的机器人中控制感觉运动系统是一个具有挑战性的组合问题，因为许多感觉信号需要同时协调成广泛的行为谱。为了与环境快速交互，此控件需要快速且自适应。当前的机器人解决方案在有限的自主权下运行，并且大多限于少数行为模式。在这里，我们将混沌控制作为一种新策略来生成自主机器人的复杂行为。在提出的系统中，18个传感器通过简单的神经控制电路驱动18台电动机，从而生成11种基本行为模式（例如，定向，滑行，自我保护和各种步态）及其组合。控制信号可快速，可逆地适应新情况，还可以学习和突触长期存储行为有用的运动反应。因此，这种神经控制提供了一种强大而简单的方法来自组织具有多种自由度的自治代理中的多种行为。</ p> 
