doi,title,title_cn,abstract,abstract_cn
10.1038/nphys3312,Getting there,到达那里 ,,
10.1038/nphys3272,Read the fine print,阅读精美印刷品 ,,
10.1038/nphys3292,Quantum optics route to market,量子光学产品进入市场 ,,
10.1038/nphys3296,Wheat from the chaff,谷壳中的小麦 ,,
10.1038/nphys3305,To pinch a cloud,捏云 ,,
10.1038/nphys3306,Quantum biometrology,量子生物计量学 ,,
10.1038/nphys3307,On the interface of it,在界面上 ,,
10.1038/nphys3308,Balls and feathers,球和羽毛 ,,
10.1038/nphys3309,Head first,头先 ,,
10.1038/nphys3298,Even denominators in odd places,分母为偶数 ,,
10.1038/nphys3301,Mix mastery,精通混音 ,,
10.1038/nphys3290,The birth of an exciton,激子的诞生 ,,
10.1038/nphys3268,The quantum distillery,量子蒸馏厂 ,,
10.1038/nphys3293,Spacetime fuzziness in focus,时空模糊集中 ,,
10.1038/nphys3299,Two more or less,两个或更少 ,,
10.1038/nphys3297,Go with the flow,顺其自然 ,,
10.1038/nphys3242,Superconducting spintronics,超导自旋电子学 ,"<p>Traditional studies that combine spintronics and superconductivity have mainly focused on the injection of spin-polarized quasiparticles into superconducting materials. However, a complete synergy between superconducting and magnetic orders turns out to be possible through the creation of spin-triplet Cooper pairs, which are generated at carefully engineered superconductor interfaces with ferromagnetic materials. Currently, there is intense activity focused on identifying materials combinations that merge superconductivity and spintronics to enhance device functionality and performance. The results look promising: it has been shown, for example, that superconducting order can greatly enhance central effects in spintronics such as spin injection and magnetoresistance. Here, we review the experimental and theoretical advances in this field and provide an outlook for upcoming challenges in superconducting spintronics.</p>",<p>结合自旋电子学和超导性的传统研究主要集中于将自旋极化的准粒子注入超导材料中。 但是，通过创建自旋三重态Cooper对，可以实现超导和磁阶之间的完全协同作用，这是在精心设计的具有铁磁材料的超导体界面上产生的。 当前，有大量活动集中在确定将超导性和自旋电子学融合在一起的材料组合，以增强器件的功能和性能。 结果看起来很有希望：例如，已经证明，超导阶数可以大大增强自旋电子学的中心效应，例如自旋注入和磁阻。 在这里，我们回顾了该领域的实验和理论进展，并为超导自旋电子学中即将出现的挑战提供了展望。</ p> 
10.1038/nphys3244,Quantum distillation and confinement of vacancies in a doublon sea,杜邦海中的量子蒸馏和空位限制 ,,
10.1038/nphys3238,Modulated magnetism in PrPtAl,PrPtAl中的调制磁 ,,
10.1038/nphys3267,Orbital textures and charge density waves in transition metal dichalcogenides,过渡金属二卤化物中的轨道织构和电荷密度波 ,,
10.1038/nphys3240,Direct observation of Josephson vortex cores,直接观察约瑟夫森涡核 ,,
10.1038/nphys3264,Subnanometre-wide electron channels protected by topology,拓扑保护的亚纳米级电子通道 ,,
10.1038/nphys3270,A Planck-scale limit on spacetime fuzziness and stochastic Lorentz invariance violation,时空模糊性和随机洛伦兹不变性违反的普朗克标度限制 ,,
