doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1678,Interacting electrons in one dimension beyond the Luttinger-liquid limit,一维相互作用电子超出Luttinger液体极限 ,,
10.1038/nphys1669,Positive noise cross-correlation in hybrid superconducting and normal-metal three-terminal devices,混合超导和普通金属三端子器件中的正噪声互相关 ,,
10.1038/nphys1671,Coupling and proximity effects in the superfluid transition in 4He dots,4He点超流体跃迁中的耦合和邻近效应 ,,
10.1038/nphys1683,The Widom line as the crossover between liquid-like and gas-like behaviour in supercritical fluids,Widom线是超临界流体中类似液体和类似气体行为之间的交叉点 ,,
10.1038/nphys1685,Ultralong-range energy transfer by interatomic Coulombic decay in an extreme quantum system,极端量子系统中原子间库伦衰变引起的超长距离能量转移 ,,
10.1038/nphys1680,Thermalization of a two-dimensional photonic gas in a 'white wall' photon box,“白墙”光子盒中二维光子气体的热化 ,,
10.1038/nphys1686,Propulsion generated by diffusion-driven flow,扩散驱动流产生的推进力 ,,
10.1038/nphys1657,Detecting the orientation of magnetic fields in galaxy clusters,检测星系团中磁场的方向 ,"<p>Clusters of galaxies, filled with hot magnetized plasma, are the largest bound objects in existence and an important touchstone in understanding the formation of structures in our Universe. In such clusters, thermal conduction follows field lines, so magnetic fields strongly shape the cluster&#8217;s thermal history; that some have not since cooled and collapsed is a mystery. In a seemingly unrelated puzzle, recent observations of Virgo cluster spiral galaxies imply ridges of strong, coherent magnetic fields offset from their centre. Here we demonstrate, using three-dimensional magnetohydrodynamical simulations, that such ridges are easily explained by galaxies sweeping up field lines as they orbit inside the cluster. This magnetic drape is then lit up with cosmic rays from the galaxies&#8217; stars, generating coherent polarized emission at the galaxies&#8217; leading edges. This immediately presents a technique for probing local orientations and characteristic length scales of cluster magnetic fields. The first application of this technique, mapping the field of the Virgo cluster, gives a startling result: outside a central region, the magnetic field is preferentially oriented radially as predicted by the magnetothermal instability. Our results strongly suggest a mechanism for maintaining some clusters in a &#8216;non-cooling-core&#8217;&#160;state.</p>",<p>充满热磁化等离子体的星系团是存在的最大束缚物体，并且是理解我们宇宙结构形成的重要试金石。在这样的簇中，热传导遵循场线，因此磁场强烈地影响着簇的热历史。有些人从那以后还没有冷却和倒塌是一个谜。在一个看似无关的难题中，最近对处女座星团旋涡星系的观测表明，强，相干磁场的脊线偏离了它们的中心。在这里，我们使用三维磁流体动力学模拟证明，当星系在团簇内部绕行时，星系向上扫掠磁力线很容易解释这种脊。然后，用来自星系的宇宙射线照亮这种磁性悬垂物。恒星，在星系处产生相干的极化发射。前缘。这立即提出了一种探测团簇磁场的局部取向和特征长度尺度的技术。这项技术的首次应用，绘制了处女座星团的场，给出了一个令人吃惊的结果：在中心区域之外，磁场优先按照磁热不稳定性的预测径向地定向。我们的结果有力地提出了一种将某些簇维持在“非冷却核心”状态的机制。</ p> 
10.1038/nphys1668,Persistent currents and quantized vortices in a polariton superfluid,极化子超流体中的持续电流和量化涡旋 ,"<p>After the discovery of zero viscosity in liquid helium, other fundamental properties of the superfluidity phenomenon have been revealed. One of them, irrotational flow, gives rise to quantized vortices and persistent currents. Those are the landmarks of superfluidity in its modern understanding. Recently, a new variety of dissipationless fluid behaviour has been found in microcavities under the optical parametric regime. Here we report the observation of metastable persistent polariton superflows sustaining a quantized angular momentum, m, after applying a 2-ps laser pulse carrying a vortex state. We observe a transfer of angular momentum to the steady-state condensate, which sustains vorticity for as long as it can be tracked. Furthermore, we study the stability of quantized vortices with m=2. The experiments are analysed using a generalized two-component Gross&#8211;Pitaevskii equation. These results demonstrate the control of metastable persistent currents and show the peculiar superfluid character of non-equilibrium polariton condensates.</p>",<p>在发现液态氦中的粘度为零后，超流现象的其他基本特性也被揭示出来。其中之一，无旋流，产生了量化的涡旋和持续的电流。这些是超流动性对其现代理解的标志。最近，在光学参量状态下的微腔中发现了新的无耗散流体行为。在这里，我们报告了在施加带有涡旋状态的2 ps激光脉冲后，亚稳态持续极化子超流保持量化角动量m的观察结果。我们观察到了角动量向稳态凝结水的转移，这种凝结能一直保持涡旋，只要它能被追踪。此外，我们研究了m = 2时量化涡旋的稳定性。使用广义的两分量Gross＆＃8211; Pitaevskii方程分析实验。这些结果证明了亚稳态持续电流的控制，并显示了非平衡极化子冷凝物特有的超流体特性。</ p> 
10.1038/nphys1673,Many-body exciton states in self-assembled quantum dots coupled to a Fermi sea,自组装量子点中与费米海耦合的多体激子态 ,"<p>Many-body interactions give rise to fascinating physics such as the X-ray Fermi-edge singularity in metals, the Kondo effect in the resistance of metals with magnetic impurities and the fractional quantum Hall effect. Here we report the observation of striking many-body effects in the optical spectra of a semiconductor quantum dot interacting with a degenerate electron gas. A semiconductor quantum dot is an artificial atom, the properties of which can be controlled by means of a tunnel coupling between a metallic contact and the quantum dot. Previous studies concern mostly the regime of weak tunnel coupling, whereas here we investigate the regime of strong coupling, which markedly modifies the optical spectra. In particular we observe two many-body exciton states: Mahan and hybrid excitons. These experimental results open the route towards the observation of a tunable Kondo effect in excited states of semiconductors and are of importance for the technological implementation of quantum dots in devices for quantum information processing.</p>",<p>许多物体之间的相互作用引起了引人入胜的物理学，例如金属中的X射线费米边奇异性，对具有磁性杂质的金属的抵抗力的近藤效应以及分数量子霍尔效应。在这里，我们报告了与退化的电子气相互作用的半导体量子点的光谱中惊人的多体效应的观察结果。半导体量子点是人造原子，其性质可以通过金属触点和量子点之间的隧道耦合来控制。先前的研究主要涉及弱隧道耦合的机制，而在这里我们研究强耦合的机制，这会显着改变光谱。特别是，我们观察到两个多体激子态：马汉和混合激子。这些实验结果为在半导体的激发态下观察可调谐的近藤效应开辟了道路，对于量子信息处理设备中量子点的技术实现具有重要意义。</ p> 
