doi,title,title_cn,abstract,abstract_cn
10.1038/nphys1781,Experimental multiparticle entanglement dynamics induced by decoherence,退相干引起的实验多粒子纠缠动力学 ,,
10.1038/nphys1780,Electric-field-induced coherent coupling of the exciton states in a single quantum dot,单个量子点中激子态的电场诱导相干耦合 ,,
10.1038/nphys1778,Near-deterministic preparation of a single atom in an optical microtrap,光学微阱中单原子的近确定性制备 ,,
10.1038/nphys1782,Hysteretic magnetoresistance and thermal bistability in a magnetic two-dimensional hole system,磁性二维孔系统中的磁滞磁阻和热双稳态 ,,
10.1038/nphys1861,Two-dimensional surface state in the quantum limit of a topological insulator,拓扑绝缘子的量子极限中的二维表面态 ,,
10.1038/nphys1811,Andreev bound states in supercurrent-carrying carbon nanotubes revealed,载有超电流的碳纳米管中的安德列夫键态 ,,
10.1038/nphys1828,Atom–molecule coherence for ultralong-range Rydberg dimers,超远距离里德堡二聚体的原子-分子相干性 ,,
10.1038/nphys1802,Coherent electron–nuclear coupling in oligothiophene molecular wires,寡噻吩分子线中的电子-核相干耦合 ,,
10.1038/nphys1789,Bright spatially coherent synchrotron X-rays from a table-top source,来自台式光源的明亮的空间相干同步加速器X射线 ,,
10.1038/nphys1790,Modelling loop-top X-ray source and reconnection outflows in solar flares with intense lasers,使用强激光对环形顶X射线源和太阳耀斑中的重新连接流出进行建模 ,,
10.1038/nphys1821,Experimental demonstration of information-to-energy conversion and validation of the generalized Jarzynski equality,信息-能量转换的实验演示和广义Jarzynski等式的验证 ,,
10.1038/nphys1812,Accessing the dark exciton with light,用光进入黑暗的激子 ,"<p>The fundamental optical excitation in semiconductors is an electron&#8211;hole pair with antiparallel spins: the &#8216;bright&#8217; exciton. Bright excitons in optically active, direct-bandgap semiconductors and their nanostructures have been thoroughly studied. In quantum dots, bright excitons provide an essential interface between light and the spins of interacting confined charge carriers. Recently, complete control of the spin state of single electrons and holes in these nanostructures has been demonstrated, a necessary step towards quantum information processing with these two-level systems. In principle, the bright exciton&#8217;s spin could also be used directly as a two-level system. However, because of its short radiative lifetime, its usefulness is limited. An electron&#8211;hole pair with parallel spins forms a long-lived, optically inactive &#8216;dark exciton&#8217;, and has received less attention as it is mostly regarded as an inaccessible excitation. In this work we demonstrate that the dark exciton forms a coherent two-level system that can fairly easily be accessed by external light. We demonstrate: optical preparation of its spin state as a coherent superposition of two eigenstates, coherent precession of its spin state at a frequency defined by the energy difference between its eigenstates, and readout of the spin by charge addition and subsequent polarized photon detection.</p>",<p>半导体中的基本光激发是具有反平行自旋的电子空穴对：“亮”的。激子。光学活性，直接带隙半导体及其纳米结构中的明亮激子已得到深入研究。在量子点中，明亮的激子在光和相互作用的受限电荷载流子的自旋之间提供了必不可少的界面。最近，已经证明了对这些纳米结构中单电子和空穴的自旋状态的完全控制，这是利用这两种系统进行量子信息处理的必要步骤。原则上，明亮激子的自旋也可以直接用作两级系统。但是，由于其辐射寿命短，其用途受到限制。具有平行自旋的电子空穴对形成了一种长寿命的，光学上无活性的暗激子，并且受到了较少的关注，因为它通常被认为是一种难以接近的激发。在这项工作中，我们证明了暗激子形成了一个连贯的两级系统，可以很容易地被外部光访问。我们证明：光学准备将其自旋态作为两个本征态的相干叠加，以其本征态之间的能量差定义的频率对其自旋态进行相干进动，并通过电荷加法和随后的极化光子检测读出自旋。 / p> 
10.1038/nphys1799,Suppression of the critical temperature for superfluidity near the Mott transition,在Mott转变附近抑制超流动的临界温度 ,"<p>Ultracold atomic gases in optical lattices have proven to be a controllable, tunable and clean implementation of strongly interacting quantum many-body systems. An essential prospect for such quantum simulators is their ability to map out the phase diagram of fundamental many-body model Hamiltonians. However, the results need to be validated first for representative benchmark problems through state-of-the-art numerical methods of quantum many-body theory. Here we present the first ab initio comparison between experiments and quantum Monte Carlo simulations for strongly interacting Bose gases on a lattice for large systems (up to  particles). The comparison enables thermometry for the interacting quantum gas and to experimentally determine the finite-temperature phase diagram for bosonic superfluids in an optical lattice, revealing a suppression of the critical temperature as the transition to the Mott insulator is approached.</p>",事实证明，光学晶格中的超oldold原子气体是强相互作用的量子多体系统的可控，可调谐和清洁实现。 这种量子模拟器的基本前景是它们能够绘制出基本多体模型哈密顿量的相图的能力。 但是，首先需要通过量子多体理论的最新数值方法对代表性基准问题进行验证。 在这里，我们介绍了大型系统（直至粒子）在晶格上强烈相互作用的玻色气体在实验和量子蒙特卡洛模拟之间的第一次从头算比较。 通过比较，可以对相互作用的量子气体进行测温，并通过实验确定光学晶格中的硼超流体的有限温度相图，从而揭示了在接近过渡到Mott绝缘子时对临界温度的抑制作用。</ p> 
10.1038/nphys1776,Nonlinear optical effects in trapping nanoparticles with femtosecond pulses,飞秒脉冲俘获纳米粒子的非线性光学效应 ,"<p>The optical trapping technique has been widely used in various areas to manipulate particles, cells, and so forth. The principle of trapping is based on the interaction between optical electric fields and induced linear polarizations. Here we show a novel phenomenon of trapping arising from nonlinear polarization when we trap gold nanoparticles by ultrashort near-infrared laser pulses. That is, the stable trap site is split into two equivalent positions (we call this &#8216;trap split&#8217;). The trap positions are aligned along the direction of the incident laser polarization. The dependencies of trap split on the trapping-laser power and wavelength were investigated. The results were successfully interpreted in terms of the nonlinear polarization caused by the femtosecond pulses. This method may give novel applications to micromachining, nanofabrication, and biological samples as well as atomic and molecular trapping at low temperatures.</p>",<p>光捕获技术已广泛用于各种领域，以操纵粒子，细胞等。 俘获的原理是基于光电场与感应线性偏振之间的相互作用。 在这里，我们展示了当我们通过超短近红外激光脉冲捕获金纳米颗粒时，非线性极化引起的新型捕获现象。 也就是说，稳定的陷阱站点被划分为两个相等的位置（我们将此称为“陷阱拆分”）。 陷阱位置沿入射激光偏振方向对齐。 研究了阱分裂对阱激光功率和波长的依赖性。 根据飞秒脉冲引起的非线性极化，成功地解释了结果。 该方法可能为微机械加工，纳米加工和生物样品以及低温下的原子和分子捕获提供新的应用。</ p> 
10.1038/nphys1788,High-power laser delocalization in plasmas leading to long-range beam merging,等离子体中的高功率激光离域导致远距离光束合并 ,"<p>Attraction and fusion between co-propagating light beams, mutually coherent or not, can take place in nonlinear media as a result of the beam power modifying the refractive index of the medium. In the context of high-power light beams, induced modifications of the beam patterns could potentially impact many topics, including long-range laser propagation, the study of astrophysical colliding blast waves and inertial confinement fusion. Here, through experiments and simulations, we show that in a fully ionized plasma, which is a nonlinear medium, beam merging can take place for high-power and mutually incoherent beams that are initially separated by several beam diameters. This is in contrast to the usual assumption that this type of interaction is limited to beams separated by only one beam diameter. This effect, which is orders of magnitude more significant than Kerr-like nonlinearity in gases, demonstrates the importance of potential cross-talk amongst multiple beams in plasma.</p>",由于光束功率改变了介质的折射率，因此在非线性介质中，可能会发生相干或不相干的共传播光束之间的吸引和融合。 在大功率光束的情况下，光束图案的感应修改可能会影响许多主题，包括远程激光传播，天体碰撞爆炸波的研究和惯性约束聚变。 在这里，通过实验和模拟，我们表明在完全电离的等离子体（它是一种非线性介质）中，可以对最初被几个光束直径分开的高功率和互不相干光束进行光束合并。 这与通常的假设相反，该假设通常将这种类型的相互作用限制为仅由一个光束直径分隔的光束。 这种效应比气体中类似Kerr的非线性要大几个数量级，证明了等离子体中多束光之间潜在的串扰的重要性。</ p> 
