doi,title,title_cn,abstract,abstract_cn
10.1038/nphys2792,Universal quantum oscillations in the underdoped cuprate superconductors,掺杂不足的铜酸盐超导体中的通用量子振荡 ,,
10.1038/nphys2794,Protection of excited spin states by a superconducting energy gap,通过超导能隙保护激发的自旋态 ,,
10.1038/nphys2789,Direct observation of effective ferromagnetic domains of cold atoms in a shaken optical lattice,直接观察摇动的光学晶格中冷原子的有效铁磁畴 ,,
10.1038/nphys2806,The superfluid glass phase of 3He-A,3He-A的超流玻璃相 ,,
10.1038/nphys2777,Optical diametric drive acceleration through action–reaction symmetry breaking,通过作用-反应对称性破坏实现光学直径驱动器的加速 ,,
10.1038/nphys2770,Fast optical modulation of the fluorescence from a single nitrogen–vacancy centre,来自单个氮空位中心的荧光的快速光学调制 ,,
10.1038/nphys2788,Fourier-transform inelastic X-ray scattering from time- and momentum-dependent phonon–phonon correlations,依赖时间和动量的声子-声子相关性的傅里叶变换非弹性X射线散射 ,,
10.1038/nphys2790,Direct measurement of the Zak phase in topological Bloch bands,直接测量拓扑Bloch频带中的Zak相 ,"<p>Geometric phases that characterize the topological properties of Bloch bands play a fundamental role in the band theory of solids. Here we report on the measurement of the geometric phase acquired by cold atoms moving in one-dimensional optical lattices. Using a combination of Bloch oscillations and Ramsey interferometry, we extract the Zak phase&#8212;the Berry phase gained during the adiabatic motion of a particle across the Brillouin zone&#8212;which can be viewed as an invariant characterizing the topological properties of the band. For a dimerized lattice, which models polyacetylene, we measure a difference of the Zak phase &#948; &#966;<sub>Zak</sub>&#8201;=&#8201;0.97(2)&#960; for the two possible polyacetylene phases with different dimerization. The two dimerized phases therefore belong to different topological classes, such that for a filled band, domain walls have fractional quantum numbers. Our work establishes a new general approach for probing the topological structure of Bloch bands inoptical lattices.</p>",表征布洛赫能带拓扑性质的几何相在固体的能带理论中起着基本作用。在这里，我们报告由一维光学晶格中移动的冷原子获得的几何相的测量。结合使用Bloch振荡和Ramsey干涉测量法，我们提取了Zak相和Berry相在颗粒的绝热运动过程中获得的Berry相，这可以看作是表征该带的拓扑特性的不变量。对于模拟聚乙炔的二聚晶格，我们测量Zak相的差。 ＆＃966; <sub> Zak </ sub>＆＃8201; =＆＃8201; 0.97（2）＆＃960;对于具有不同二聚作用的两个可能的聚乙炔相。因此，两个二聚相属于不同的拓扑类别，从而对于填充带，畴壁具有分数量子数。我们的工作为探测Bloch带非光学晶格的拓扑结构建立了一种新的通用方法。</ p> 
10.1038/nphys2766,Spintronic magnetic anisotropy,自旋电子各向异性 ,"<p>Superparamagnetism of magnetic adatoms and molecules&#8212;preferential alignment of their spins along an easy axis&#8212;is a useful effect for nanoscale applications as it prevents undesired spin reversal. The underlying magnetic anisotropy barrier&#8212;a quadrupolar energy splitting&#8212;originates from spin&#8211;orbit interaction and can nowadays be probed by electronic transport measurements. Here we predict that in a much broader class of systems, quantum dots with spins larger than 1/2, superparamagnetism can arise without spin&#8211;orbit interaction: by attaching them to ferromagnets, a quadrupolar spintronic exchange field is generated locally. It is observable by means of conductance measurements and leads to enhanced spin filtering even in a state with zero average spin. Analogously to the spintronic dipolar exchange field, giving rise to a local spin torque, the effect is susceptible to electric control and increases with tunnel coupling as well as with spin polarization.</p>",<p>磁性原子和分子的超顺磁性沿着顺轴优先旋转它们的自旋，对于纳米级应用是有用的效果，因为它可以防止意外的自旋反转。潜在的磁各向异性势垒源自自旋轨道相互作用的四极能量分裂，如今可以通过电子传输测量来探测。在这里，我们预测，在更大范围的系统中，自旋大于1/2的量子点会在没有自旋轨道相互作用的情况下产生超顺磁性：通过将它们附着到铁磁体上，会在本地产生四极自旋电子交换场。它可以通过电导测量来观察，甚至在平均自旋为零的状态下也可以增强自旋滤波。类似于自旋电子偶极交换场，产生局部自旋扭矩，该效应易于电控，并随隧道耦合以及自旋极化而增加。</ p> 
10.1038/nphys2798,Thermal nonlinearities in a nanomechanical oscillator,纳米机械振荡器中的热非线性 ,"<p>Nano- and micromechanical oscillators with high quality (Q)-factors have gained much attention for their potential application as ultrasensitive detectors. In contrast to micro-fabricated devices, optically trapped nanoparticles in vacuum do not suffer from clamping losses, hence leading to much larger Q-factors. We find that for a levitated nanoparticle the thermal energy suffices to drive the motion of the nanoparticle into the nonlinear regime. First, we experimentally measure and fully characterize the frequency fluctuations originating from thermal motion and nonlinearities. Second, we demonstrate that feedback cooling can be used to mitigate these fluctuations. The high level of control allows us to fully exploit the force-sensing capabilities of the nanoresonator. Our approach offers a force sensitivity of 20&#8201;zN&#8201;Hz<sup>&#8722;1/2</sup>, which is the highest value reported so far at room temperature, sufficient to sense ultraweak interactions, such as non-Newtonian gravity-like forces.</p>",高质量（Q）因子的纳米和微机械振荡器因其作为超灵敏探测器的潜在应用而备受关注。与微制造设备相比，真空中被光学捕获的纳米颗粒不会遭受钳位损失，因此会导致更大的Q因子。我们发现，对于悬浮的纳米颗粒，热能足以驱动纳米颗粒的运动进入非线性状态。首先，我们通过实验测量并充分表征源自热运动和非线性的频率波动。其次，我们证明了反馈冷却可用于减轻这些波动。高度的控制使我们能够充分利用纳米谐振器的力感应功能。我们的方法提供的力敏感度为20＆＃8201; zN＆＃8201; Hz <sup>＆＃8722; 1/2 </ sup>，这是迄今为止在室温下报道的最高值，足以感应超弱相互作用，例如像非牛顿重力一样。</ p> 
