contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
original article,Super-resolution visible photoactivated atomic force microscopy,"<p>Imaging the intrinsic optical absorption properties of nanomaterials with optical microscopy (OM) is hindered by the optical diffraction limit and intrinsically poor sensitivity. Thus, expensive and destructive electron microscopy (EM) has been commonly used to examine the morphologies of nanostructures. Further, while nanoscale fluorescence OM has become crucial for investigating the morphologies and functions of intracellular specimens, this modality is not suitable for imaging optical absorption and requires the use of possibly undesirable exogenous fluorescent molecules for biological samples. Here we demonstrate super-resolution visible photoactivated atomic force microscopy (pAFM), which can sense intrinsic optical absorption with ~8&#8201;nm resolution. Thus, the resolution can be improved down to ~8&#8201;nm. This system can detect not only the first harmonic response, but also the higher harmonic response using the nonlinear effect. The thermoelastic effects induced by pulsed laser irradiation allow us to obtain visible pAFM images of single gold nanospheres, various nanowires, and biological cells, all with nanoscale resolution. Unlike expensive EM, the visible pAFM system can be simply implemented by adding an optical excitation sub-system to a commercial atomic force microscope.</p>",[],True,"[""Seunghyun Lee"", ""Owoong Kwon"", ""Mansik Jeon"", ""Jaejung Song"", ""Seungjun Shin"", ""HyeMi Kim"", ""Minguk Jo"", ""Taiuk Rim"", ""Junsang Doh"", ""Sungjee Kim"", ""Junwoo Son"", ""Yunseok Kim"", ""Chulhong Kim""]","Lee, S., Kwon, O., Jeon, M. et al. Super-resolution visible photoactivated atomic force microscopy. Light Sci Appl6, e17080 (2017).",1707,5,22,aplusplus,10.1038/lsa.2017.80,https://doi.org/10.1038/lsa.2017.80,,11,lsa,light: science & applications,1493856000,2017-05-04,imaging-and-sensing;super-resolution-microscopy,https://www.nature.com/articles/lsa201780,6
original article,Nonlinear optical endomicroscopy for label-free functional histology in vivo,"<p>This manuscript reports on the first two-photon, label-free, metabolic imaging of biological tissues in vivo at histological resolution on an extremely compact, fiber-optic endomicroscopy platform. This system provides new opportunities for performing non-invasive and functional histological imaging of internal organs in vivo, in situ and in real time. As a routine clinical procedure, traditional histology has made significant impacts on medicine. However, the procedure is invasive and time consuming, suffers random sampling errors, and cannot provide in vivo functional information. The technology reported here features an extremely compact and flexible fiber-optic probe ~2&#8201;mm in diameter, enabling direct access to internal organs. Unprecedented two-photon imaging quality comparable to a large bench-top laser scanning microscope was achieved through technological innovations in double-clad fiber optics and miniature objective lenses (among many others). In addition to real-time label-free visualization of biological tissues in situ with subcellular histological detail, we demonstrated for the first time in vivo two-photon endomicroscopic metabolic imaging on a functioning mouse kidney model. Such breakthroughs in nonlinear endoscopic imaging capability present numerous promising opportunities for paradigm-shifting applications in both clinical diagnosis and basic research.</p>",[],True,"[""Wenxuan Liang"", ""Gunnsteinn Hall"", ""Bernhard Messerschmidt"", ""Ming-Jun Li"", ""Xingde Li""]","Liang, W., Hall, G., Messerschmidt, B. et al. Nonlinear optical endomicroscopy for label-free functional histologyin vivo. Light Sci Appl6, e17082 (2017).",2523,15,46,aplusplus,10.1038/lsa.2017.82,https://doi.org/10.1038/lsa.2017.82,,11,lsa,light: science & applications,1494374400,2017-05-10,biophotonics;imaging-and-sensing;micro-optics;multiphoton-microscopy,https://www.nature.com/articles/lsa201782,6
original article,Spin-manipulated nanoscopy for single nitrogen-vacancy center localizations in nanodiamonds,"<p>Due to their exceptional optical and magnetic properties, negatively charged nitrogen-vacancy (NV<sup>&#8722;</sup>) centers in nanodiamonds (NDs) have been identified as an indispensable tool for imaging, sensing and quantum bit manipulation. The investigation of the emission behaviors of single NV<sup>&#8722;</sup> centers at the nanoscale is of paramount importance and underpins their use in applications ranging from quantum computation to super-resolution imaging. Here, we report on a spin-manipulated nanoscopy method for nanoscale resolutions of the collectively blinking NV<sup>&#8722;</sup> centers confined within the diffraction-limited region. Using wide-field localization microscopy combined with nanoscale spin manipulation and the assistance of a microwave source tuned to the optically detected magnetic resonance (ODMR) frequency, we discovered that two collectively blinking NV<sup>&#8722;</sup> centers can be resolved. Furthermore, when the collective emitters possess the same ground state spin transition frequency, the proposed method allows the resolving of each single NV<sup>&#8722;</sup> center via an external magnetic field used to split the resonant dips. In spin manipulation, the three-level blinking dynamics provide the means to resolve two NV<sup>&#8722;</sup> centers separated by distances of 23&#8201;nm. The method presented here offers a new platform for studying and imaging spin-related quantum interactions at the nanoscale with super-resolution techniques.</p>",[],True,"[""Martina Barbiero"", ""Stefania Castelletto"", ""Xiaosong Gan"", ""Min Gu""]","Barbiero, M., Castelletto, S., Gan, X. et al. Spin-manipulated nanoscopy for single nitrogen-vacancy center localizations in nanodiamonds. Light Sci Appl6, e17085 (2017).",1274,6,13,aplusplus,10.1038/lsa.2017.85,https://doi.org/10.1038/lsa.2017.85,,11,lsa,light: science & applications,1494374400,2017-05-10,imaging-and-sensing;nanoparticles,https://www.nature.com/articles/lsa201785,6
original article,Stable femtosecond X-rays with tunable polarization from a laser-driven accelerator,"<p>Technology based on high-peak-power lasers has the potential to provide compact and intense radiation sources for a wide range of innovative applications. In particular, electrons that are accelerated in the wakefield of an intense laser pulse oscillate around the propagation axis and emit X-rays. This betatron source, which essentially reproduces the principle of a synchrotron at the millimeter scale, provides bright radiation with femtosecond duration and high spatial coherence. However, despite its unique features, the usability of the betatron source has been constrained by its poor control and stability. In this article, we demonstrate the reliable production of X-ray beams with tunable polarization. Using ionization-induced injection in a gas mixture, the orbits of the relativistic electrons emitting the radiation are reproducible and controlled. We observe that both the signal and beam profile fluctuations are significantly reduced and that the beam pointing varies by less than a tenth of the beam divergence. The polarization ratio reaches 80%, and the polarization axis can easily be rotated. We anticipate a broad impact of the source, as its unprecedented performance opens the way for new applications.</p>",[],True,"[""Andreas D\u00f6pp"", ""Benoit Mahieu"", ""Agustin Lifschitz"", ""Cedric Thaury"", ""Antoine Doche"", ""Emilien Guillaume"", ""Gabriele Grittani"", ""Olle Lundh"", ""Martin Hansson"", ""Julien Gautier"", ""Michaela Kozlova"", ""Jean Philippe Goddet"", ""Pascal Rousseau"", ""Amar Tafzi"", ""Victor Malka"", ""Antoine Rousse"", ""Sebastien Corde"", ""Kim Ta Phuoc""]","Döpp, A., Mahieu, B., Lifschitz, A. et al. Stable femtosecond X-rays with tunable polarization from a laser-driven accelerator. Light Sci Appl6, e17086 (2017).",1031,1,30,aplusplus,10.1038/lsa.2017.86,https://doi.org/10.1038/lsa.2017.86,,11,lsa,light: science & applications,1494547200,2017-05-12,laser-produced-plasmas;plasma-based-accelerators;x-rays,https://www.nature.com/articles/lsa201786,6
original article,The fabrication of color-tunable organic light-emitting diode displays via solution processing,"<p>Electroluminescent devices based on organic semiconductors have attracted significant attention owing to their promising applications in flat-panel displays. The conventional display pixel consisting of side-by-side arrayed red, green and blue subpixels represents the mature technology but bears an intrinsic deficiency of a low pixel density. Constructing an individual color-tunable pixel that comprises vertically stacked subpixels is considered an advanced technology. Although color-tunable organic light-emitting diodes (OLEDs) have been fabricated using the vacuum deposition of small molecules, the solution processing of conjugated polymers would enable a much simpler and inexpensive manufacturing process. Here we present the all-solution processing of color-tunable OLEDs comprising two vertically stacked polymer emitters. A thin layer of highly conducting and transparent silver nanowires is introduced as the intermediate charge injection contact, which allows the emission spectrum and intensity of the tandem devices to be seamlessly manipulated. To demonstrate a viable application of this technology, a 4-by-4 pixelated matrix color-tunable display was fabricated.</p>",[],True,"[""Fei Guo"", ""Andre Karl"", ""Qi-Fan Xue"", ""Kai Cheong Tam"", ""Karen Forberich"", ""Christoph J Brabec""]","Guo, F., Karl, A., Xue, QF. et al. The fabrication of color-tunable organic light-emitting diode displays via solution processing. Light Sci Appl6, e17094 (2017).",4665,6,58,aplusplus,10.1038/lsa.2017.94,https://doi.org/10.1038/lsa.2017.94,,11,lsa,light: science & applications,1496275200,2017-06-01,nanowires;organic-leds,https://www.nature.com/articles/lsa201794,6
original article,Two-color multiphoton in vivo imaging with a femtosecond diamond Raman laser,"<p>Two-color multiphoton microscopy through wavelength mixing of synchronized lasers has been shown to increase the spectral window of excitable fluorophores without the need for wavelength tuning. However, most currently available dual output laser sources rely on the costly and complicated optical parametric generation approach. In this report, we detail a relatively simple and low cost diamond Raman laser pumped by a ytterbium fiber amplifier emitting at 1055&#8201;nm, which generates a first Stokes emission centered at 1240&#8201;nm with a pulse width of 100&#8201;fs. The two excitation wavelengths of 1055 and 1240&#8201;nm, along with the effective two-color excitation wavelength of 1140&#8201;nm, provide an almost complete coverage of fluorophores excitable within the range of 1000&#8211;1300&#8201;nm. When compared with 1055&#8201;nm excitation, two-color excitation at 1140&#8201;nm offers a 90% increase in signal for many far-red emitting fluorescent proteins (for example, tdKatushka2). We demonstrate multicolor imaging of tdKatushka2 and Hoechst 33342 via simultaneous two-color two-photon, and two-color three-photon microscopy in engineered 3D multicellular spheroids. We further discuss potential benefits and applications for two-color three-photon excitation. In addition, we show that this laser system is capable of in vivo imaging in mouse cortex to nearly 1&#8201;mm in depth with two-color excitation.</p>",[],True,"[""Evan P Perillo"", ""Jeremy W Jarrett"", ""Yen-Liang Liu"", ""Ahmed Hassan"", ""Daniel C Fern\u00e9e"", ""John R Goldak"", ""Andrei Bonteanu"", ""David J Spence"", ""Hsin-Chih Yeh"", ""Andrew K Dunn""]","Perillo, E., Jarrett, J., Liu, YL. et al. Two-color multiphotonin vivoimaging with a femtosecond diamond Raman laser. Light Sci Appl6, e17095 (2017).",2281,1,21,aplusplus,10.1038/lsa.2017.95,https://doi.org/10.1038/lsa.2017.95,,11,lsa,light: science & applications,1496275200,2017-06-01,multiphoton-microscopy;ultrafast-lasers,https://www.nature.com/articles/lsa201795,6
original article,Subnanometer-resolved chemical imaging via multivariate analysis of tip-enhanced Raman maps,"<p>Tip-enhanced Raman spectroscopy (TERS) is a powerful surface analysis technique that can provide subnanometer-resolved images of nanostructures with site-specific chemical fingerprints. However, due to the limitation of weak Raman signals and the resultant difficulty in achieving TERS imaging with good signal-to-noise ratios (SNRs), the conventional single-peak analysis is unsuitable for distinguishing complex molecular architectures at the subnanometer scale. Here we demonstrate that the combination of subnanometer-resolved TERS imaging and advanced multivariate analysis can provide an unbiased panoramic view of the chemical identity and spatial distribution of different molecules on surfaces, yielding high-quality chemical images despite limited SNRs in individual pixel-level spectra. This methodology allows us to exploit the full power of TERS imaging and unambiguously distinguish between adjacent molecules with a resolution of ~0.4&#8201;nm, as well as to resolve submolecular features and the differences in molecular adsorption configurations. Our results provide a promising methodology that promotes TERS imaging as a routine analytical technique for the analysis of complex nanostructures on surfaces.</p>",[],True,"[""Song Jiang"", ""Xianbiao Zhang"", ""Yao Zhang"", ""Chunrui Hu"", ""Rui Zhang"", ""Yang Zhang"", ""Yuan Liao"", ""Zachary J Smith"", ""Zhenchao Dong"", ""J G Hou""]","Jiang, S., Zhang, X., Zhang, Y. et al. Subnanometer-resolved chemical imaging via multivariate analysis of tip-enhanced Raman maps. Light Sci Appl6, e17098 (2017).",1832,1,24,aplusplus,10.1038/lsa.2017.98,https://doi.org/10.1038/lsa.2017.98,,11,lsa,light: science & applications,1496707200,2017-06-06,imaging-and-sensing;nanophotonics-and-plasmonics;raman-spectroscopy,https://www.nature.com/articles/lsa201798,6
review,Integrated sources of photon quantum states based on nonlinear optics,"<p>The ability to generate complex optical photon states involving entanglement between multiple optical modes is not only critical to advancing our understanding of quantum mechanics but will play a key role in generating many applications in quantum technologies. These include quantum communications, computation, imaging, microscopy and many other novel technologies that are constantly being proposed. However, approaches to generating parallel multiple, customisable bi- and multi-entangled quantum bits (qubits) on a chip are still in the early stages of development. Here, we review recent advances in the realisation of integrated sources of photonic quantum states, focusing on approaches based on nonlinear optics that are compatible with contemporary optical fibre telecommunications and quantum memory platforms as well as with chip-scale semiconductor technology. These new and exciting platforms hold the promise of compact, low-cost, scalable and practical implementations of sources for the generation and manipulation of complex quantum optical states on a chip, which will play a major role in bringing quantum technologies out of the laboratory and into the real world.</p>",[],True,"[""Lucia Caspani"", ""Chunle Xiong"", ""Benjamin J Eggleton"", ""Daniele Bajoni"", ""Marco Liscidini"", ""Matteo Galli"", ""Roberto Morandotti"", ""David J Moss""]","Caspani, L., Xiong, C., Eggleton, B. et al. Integrated sources of photon quantum states based on nonlinear optics. Light Sci Appl6, e17100 (2017).",7284,14,89,aplusplus,10.1038/lsa.2017.100,https://doi.org/10.1038/lsa.2017.100,,11,lsa,light: science & applications,1496707200,2017-06-06,optics-and-photonics;other-photonics,https://www.nature.com/articles/lsa2017100,6
letter,Cavity-assisted ultrafast long-range periodic energy transfer between plasmonic nanoantennas,,[],True,"[""Martin Aeschlimann"", ""Tobias Brixner"", ""Mirko Cinchetti"", ""Benjamin Frisch"", ""Bert Hecht"", ""Matthias Hensen"", ""Bernhard Huber"", ""Christian Kramer"", ""Enno Krauss"", ""Thomas H Loeber"", ""Walter Pfeiffer"", ""Martin Piecuch"", ""Philip Thielen""]","Aeschlimann, M., Brixner, T., Cinchetti, M. et al. Cavity-assisted ultrafast long-range periodic energy transfer between plasmonic nanoantennas. Light Sci Appl6, e17111 (2017).",1356,6,18,aplusplus,10.1038/lsa.2017.111,https://doi.org/10.1038/lsa.2017.111,,11,lsa,light: science & applications,1509667200,2017-11-03,nanocavities;nanophotonics-and-plasmonics;photonic-devices,https://www.nature.com/articles/lsa2017111,6
news & views,Toward unlimited temporal resolution: femtosecond videography for atomic and molecular dynamics,,[],True,"[""Hongwei Chen""]","Chen, H. Toward unlimited temporal resolution: femtosecond videography for atomic and molecular dynamics. Light Sci Appl6, e17123 (2017).",565,1,3,aplusplus,10.1038/lsa.2017.123,https://doi.org/10.1038/lsa.2017.123,,11,lsa,light: science & applications,1509667200,2017-11-03,imaging-and-sensing;ultrafast-lasers,https://www.nature.com/articles/lsa2017123,6
