contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
letter,Ultra-broadband on-chip twisted light emitter for optical communications,"<p>On-chip twisted light emitters are essential components of orbital angular momentum (OAM) communication devices. These devices address the growing demand for high-capacity communication systems by providing an additional degree of freedom for wavelength/frequency division multiplexing (WDM/FDM). Although whispering-gallery-mode-enabled OAM emitters have been shown to possess some advantages, such as compactness and phase accuracy, their inherent narrow bandwidths prevent them from being compatible with WDM/FDM techniques. Here, we demonstrate an ultra-broadband multiplexed OAM emitter that utilizes a novel joint path-resonance phase control concept. The emitter has a micron-sized radius and nanometer-sized features. Coaxial OAM beams are emitted across the entire telecommunication band from 1,450 to 1,650&#8201;nm. We applied the emitter to an OAM communication with a data rate of 1.2&#8201;Tbit/s assisted by 30-channel optical frequency combs (OFCs). The emitter provides a new solution to further increase capacity in the OFC communication scenario.</p>",[],True,"[""Zhenwei Xie"", ""Ting Lei"", ""Fan Li"", ""Haodong Qiu"", ""Zecen Zhang"", ""Hong Wang"", ""Changjun Min"", ""Luping Du"", ""Zhaohui Li"", ""Xiaocong Yuan""]","Xie, Z., Lei, T., Li, F. et al. Ultra-broadband on-chip twisted light emitter for optical communications. Light Sci Appl7, 18001 (2018).",3650,0,31,aplusplus,10.1038/lsa.2018.1,https://doi.org/10.1038/lsa.2018.1,,4,lsa,light: science & applications,1524182400,2018-04-20,integrated-optics;silicon-photonics,https://www.nature.com/articles/lsa20181,7
letter,Microscopic inspection and tracking of single upconversion nanoparticles in living cells,,[],True,"[""Fan Wang"", ""Shihui Wen"", ""Hao He"", ""Baoming Wang"", ""Zhiguang Zhou"", ""Olga Shimoni"", ""Dayong Jin""]","Wang, F., Wen, S., He, H. et al. Microscopic inspection and tracking of single upconversion nanoparticles in living cells. Light Sci Appl7, 18007 (2018).",4043,2,61,aplusplus,10.1038/lsa.2018.7,https://doi.org/10.1038/lsa.2018.7,,4,lsa,light: science & applications,1516924800,2018-01-26,imaging-and-sensing;nanoparticles,https://www.nature.com/articles/lsa20187,7
original article,Optically sizing single atmospheric particulates with a 10-nm resolution using a strong evanescent field,"<p>Although an accurate evaluation of the distribution of ultrafine particulate matter in air is of utmost significance to public health, the usually used PM<sub>2.5</sub> index fails to provide size distribution information. Here we demonstrate a low-profile and cavity-free size spectrometer for probing fine and ultrafine particulate matter by using the enhanced particle-perturbed scattering in strong optical evanescent fields of a nanofiber array. The unprecedented size resolution reaches 10&#8201;nm for detecting single 100-nm-diameter nanoparticles by employing uniform nanofibers and controlling the polarizations of the probe light. This size spectrometry was tested and used to retrieve the size distribution of particulate matter in the air of Beijing, yielding mass concentrations of nanoparticles, as a secondary exercise, consistent with the officially released data. This nanofiber-array probe shows potential for the full monitoring of air pollution and for studying early-stage haze evolution and can be further extended to explore nanoparticle interactions.</p>",[],True,"[""Xiao-Chong Yu"", ""Yanyan Zhi"", ""Shui-Jing Tang"", ""Bei-Bei Li"", ""Qihuang Gong"", ""Cheng-Wei Qiu"", ""Yun-Feng Xiao""]","Yu, XC., Zhi, Y., Tang, SJ. et al. Optically sizing single atmospheric particulates with a 10-nm resolution using a strong evanescent field. Light Sci Appl7, 18003 (2018).",2287,2,46,aplusplus,10.1038/lsa.2018.3,https://doi.org/10.1038/lsa.2018.3,,4,lsa,light: science & applications,1515369600,2018-01-08,nanowires;optical-sensors,https://www.nature.com/articles/lsa20183,7
original article,Localization optoacoustic tomography,"<p>Localization-based imaging has revolutionized fluorescence optical microscopy and has also enabled unprecedented ultrasound images of microvascular structures in deep tissues. Herein, we introduce a new concept of localization optoacoustic tomography (LOT) that employs rapid sequential acquisition of three-dimensional optoacoustic images from flowing absorbing particles. We show that the new method enables breaking through the spatial resolution barrier of acoustic diffraction while further enhancing the visibility of structures under limited-view tomographic conditions. Given the intrinsic sensitivity of optoacoustics to multiple hemodynamic and oxygenation parameters, LOT may enable a new level of performance in studying functional and anatomical alterations of microcirculation.</p>",[],True,"[""X Lu\u00eds Dean-Ben"", ""Daniel Razansky""]","Luís Dean-Ben, X., Razansky, D. Localization optoacoustic tomography. Light Sci Appl7, 18004 (2018).",1791,1,30,aplusplus,10.1038/lsa.2018.4,https://doi.org/10.1038/lsa.2018.4,,4,lsa,light: science & applications,1516060800,2018-01-16,imaging-and-sensing;photoacoustics,https://www.nature.com/articles/lsa20184,7
original article,Boron nitride nanoresonators for phonon-enhanced molecular vibrational spectroscopy at the strong coupling limit,"<p>Enhanced light-matter interactions are the basis of surface-enhanced infrared absorption (SEIRA) spectroscopy, and conventionally rely on plasmonic materials and their capability to focus light to nanoscale spot sizes. Phonon polariton nanoresonators made of polar crystals could represent an interesting alternative, since they exhibit large quality factors, which go far beyond those of their plasmonic counterparts. The recent emergence of van der Waals crystals enables the fabrication of high-quality nanophotonic resonators based on phonon polaritons, as reported for the prototypical infrared-phononic material hexagonal boron nitride (h-BN). In this work we use, for the first time, phonon-polariton-resonant h-BN ribbons for SEIRA spectroscopy of small amounts of organic molecules in Fourier transform infrared spectroscopy. Strikingly, the interaction between phonon polaritons and molecular vibrations reaches experimentally the onset of the strong coupling regime, while numerical simulations predict that vibrational strong coupling can be fully achieved. Phonon polariton nanoresonators thus could become a viable platform for sensing, local control of chemical reactivity and infrared quantum cavity optics experiments.</p>",[],True,"[""Marta Autore"", ""Peining Li"", ""Irene Dolado"", ""Francisco J Alfaro-Mozaz"", ""Ruben Esteban"", ""Ainhoa Atxabal"", ""F\u00e8lix Casanova"", ""Luis E Hueso"", ""Pablo Alonso-Gonz\u00e1lez"", ""Javier Aizpurua"", ""Alexey Y Nikitin"", ""Sa\u00fcl V\u00e9lez"", ""Rainer Hillenbrand""]","Autore, M., Li, P., Dolado, I. et al. Boron nitride nanoresonators for phonon-enhanced molecular vibrational spectroscopy at the strong coupling limit. Light Sci Appl7, 17172 (2018).",5364,48,100,aplusplus,10.1038/lsa.2017.172,https://doi.org/10.1038/lsa.2017.172,,4,lsa,light: science & applications,1512950400,2017-12-11,infrared-spectroscopy;metamaterials;microresonators;nanophotonics-and-plasmonics;optical-sensors,https://www.nature.com/articles/lsa2017172,7
original article,Multispectral light scattering endoscopic imaging of esophageal precancer,"<p>Esophageal adenocarcinoma is the most rapidly growing cancer in America. Although the prognosis after diagnosis is unfavorable, the chance of a successful outcome increases tremendously if detected early while the lesion is still dysplastic. Unfortunately, the present standard-of-care, endoscopic surveillance, has major limitations, since dysplasia is invisible, often focal, and systematic biopsies typically sample less than one percent of the esophageal lining and therefore easily miss malignancies. To solve this problem we developed a multispectral light scattering endoscopic imaging system. It surveys the entire esophageal lining and accurately detects subcellular dysplastic changes. The system combines light scattering spectroscopy, which detects and identifies invisible dysplastic sites by analyzing light scattered from epithelial cells, with rapid scanning of the entire esophageal lining using a collimated broadband light beam delivered by an endoscopically compatible fiber optic probe. Here we report the results of the first comprehensive multispectral imaging study, conducted as part of routine endoscopic procedures performed on patients with suspected dysplasia. In a double-blind study that characterized the system&#8217;s ability to serve as a screening tool, 55 out of 57 patients were diagnosed correctly. In addition, a smaller double-blind comparison of the multispectral data in 24 patients with subsequent pathology at locations where 411 biopsies were collected yielded an accuracy of 90% in detecting individual locations of dysplasia, demonstrating the capability of this method to serve as a guide for biopsy.</p>",[],True,"[""Le Qiu"", ""Ram Chuttani"", ""Douglas K Pleskow"", ""Vladimir Turzhitsky"", ""Umar Khan"", ""Yuri N Zakharov"", ""Lei Zhang"", ""Tyler M Berzin"", ""Eric U Yee"", ""Mandeep S Sawhney"", ""Yunping Li"", ""Edward Vitkin"", ""Jeffrey D Goldsmith"", ""Irving Itzkan"", ""Lev T Perelman""]","Qiu, L., Chuttani, R., Pleskow, D. et al. Multispectral light scattering endoscopic imaging of esophageal precancer. Light Sci Appl7, 17174 (2018).",2587,1,11,aplusplus,10.1038/lsa.2017.174,https://doi.org/10.1038/lsa.2017.174,,4,lsa,light: science & applications,1513814400,2017-12-21,biophotonics;imaging-and-sensing;micro-optics;near-infrared-spectroscopy,https://www.nature.com/articles/lsa2017174,7
original article,New design for highly durable infrared-reflective coatings,"<p>The fundamental challenge in designing durable infrared-reflective coatings is achieving the ideal combination of both high reflectivity and durability. Satisfying these competing demands is traditionally achieved by deposition of durable layers on highly reflective metals. We overturn the traditional logic of &#8216;first reflectivity and then durability&#8217; and propose an alternative of &#8216;first durability and then reflectivity&#8217;: First, a transition-metal compound is selected as a durable base; then its reflectivity is improved by incorporating silver/gold to form an alloy or by overcoating a multilayer stack. Two validation experiments prove that the new strategy works extremely well: the coatings thus obtained have infrared reflectivities close to that of aluminum, and their hardness and acid and salt corrosion resistances are 27&#8211;50, 400&#8211;1 500 and 7 500&#8211;25 000 times that of aluminum. The traditional mirror coating (e.g., Al/SiO<sub>2</sub> films) is more suitable for moderate environments, while our mirror coating that was obtained by the new strategy (e.g., an Ag-doped hafnium nitride film) is more suitable for harsh environments, such as ones with dust, windblown sand, moisture, acid rain or salt fog. This work opens up new opportunities for highly durable infrared-reflective coatings and rejuvenates the study of transition metal compounds in a completely new area of optics.</p>",[],True,"[""Chaoquan Hu"", ""Jian Liu"", ""Jianbo Wang"", ""Zhiqing Gu"", ""Chao Li"", ""Qian Li"", ""Yuankai Li"", ""Sam Zhang"", ""Chaobin Bi"", ""Xiaofeng Fan"", ""Weitao Zheng""]","Hu, C., Liu, J., Wang, J. et al. New design for highly durable infrared-reflective coatings. Light Sci Appl7, 17175 (2018).",10000,1,19,aplusplus,10.1038/lsa.2017.175,https://doi.org/10.1038/lsa.2017.175,,4,lsa,light: science & applications,1513900800,2017-12-22,optical-materials-and-structures;optical-physics,https://www.nature.com/articles/lsa2017175,7
original article,Ultraviolet laser photolysis of hydrocarbons for nondiamond carbon suppression in chemical vapor deposition of diamond films,"<p>In this work, we demonstrate that ultraviolet (UV) laser photolysis of hydrocarbon species alters the flame chemistry such that it promotes the diamond growth rate and film quality. Optical emission spectroscopy and laser-induced fluorescence demonstrate that direct UV laser irradiation of a diamond-forming combustion flame produces a large amount of reactive species that play critical roles in diamond growth, thereby leading to enhanced diamond growth. The diamond growth rate is more than doubled, and diamond quality is improved by 4.2%. Investigation of the diamond nucleation process suggests that the diamond nucleation time is significantly shortened and nondiamond carbon accumulation is greatly suppressed with UV laser irradiation of the combustion flame in a laser-parallel-to-substrate geometry. A narrow amorphous carbon transition zone, averaging 4&#8201;nm in thickness, is identified at the film&#8211;substrate interface area using transmission electron microscopy, confirming the suppression effect of UV laser irradiation on nondiamond carbon formation. The discovery of the advantages of UV photochemistry in diamond growth is of great significance for vastly improving the synthesis of a broad range of technically important materials.</p>",[],True,"[""Li-Sha Fan"", ""Loic Constantin"", ""Da-wei Li"", ""Lei Liu"", ""Kamran Keramatnejad"", ""Clio Azina"", ""Xi Huang"", ""Hossein Rabiee Golgir"", ""Yao Lu"", ""Zahra Ahmadi"", ""Fei Wang"", ""Jeffrey Shield"", ""Bai Cui"", ""Jean-Francois Silvain"", ""Yong-Feng Lu""]","Fan, LS., Constantin, L., Li, Dw. et al. Ultraviolet laser photolysis of hydrocarbons for nondiamond carbon suppression in chemical vapor deposition of diamond films. Light Sci Appl7, 17177 (2018).",1840,18,15,aplusplus,10.1038/lsa.2017.177,https://doi.org/10.1038/lsa.2017.177,,4,lsa,light: science & applications,1513900800,2017-12-22,laser-material-processing;spectroscopy,https://www.nature.com/articles/lsa2017177,7
original article,Bifunctional gap-plasmon metasurfaces for visible light: polarization-controlled unidirectional surface plasmon excitation and beam steering at normal incidence,"<p>Integration of multiple diversified functionalities into a single, planar and ultra-compact device has become an emerging research area with fascinating possibilities for realization of very dense integration and miniaturization in photonics that requires addressing formidable challenges, particularly for operation in the visible range. Here we design, fabricate and experimentally demonstrate bifunctional gap-plasmon metasurfaces for visible light, allowing for simultaneous polarization-controlled unidirectional surface plasmon polariton (SPP) excitation and beam steering at normal incidence. The designed bifunctional metasurfaces, consisting of anisotropic gap-plasmon resonator arrays, produce two different linear phase gradients along the same direction for respective linear polarizations of incident light, resulting in distinctly different functionalities realized by the same metasurface. The proof-of-concept fabricated metasurfaces exhibit efficient (&gt;25% on average) unidirectional (extinction ratio &gt;20&#8201;dB) SPP excitation within the wavelength range of 600&#8211;650&#8201;nm when illuminated with normally incident light polarized in the direction of the phase gradient. At the same time, broadband (580&#8211;700&#8201;nm) beam steering (30.6&#176;&#8211;37.9&#176;) is realized when normally incident light is polarized perpendicularly to the phase gradient direction. The bifunctional metasurfaces developed in this study can enable advanced research and applications related to other distinct functionalities for photonics integration.</p>",[],True,"[""Fei Ding"", ""Rucha Deshpande"", ""Sergey I Bozhevolnyi""]","Ding, F., Deshpande, R. & Bozhevolnyi, S. Bifunctional gap-plasmon metasurfaces for visible light: polarization-controlled unidirectional surface plasmon excitation and beam steering at normal incidence. Light Sci Appl7, 17178 (2018).",3430,1,83,aplusplus,10.1038/lsa.2017.178,https://doi.org/10.1038/lsa.2017.178,,4,lsa,light: science & applications,1514160000,2017-12-25,metamaterials;photonic-devices,https://www.nature.com/articles/lsa2017178,7
original article,Ultrafast z-scanning for high-efficiency laser micro-machining,"<p>High-throughput laser micro-machining demands precise control of the laser beam position to achieve optimal efficiency, but existing methods can be both time-consuming and cost-prohibitive. In this paper, we demonstrate a new high-throughput micro-machining technique based on rapidly scanning the laser focal point along the optical axis using an acoustically driven variable focal length lens. Our results show that this scanning method enables higher machining rates over a range of defocus distances and that the effect becomes more significant as the laser energy is increased. In a specific example of silicon, we achieve a nearly threefold increase in the machining rate, while maintaining sharp side walls and a small spot size. This method has great potential for improving the micro-machining efficiency of conventional systems and also opens the door to applying laser machining to workpieces with uneven topography that have been traditionally difficult to process.</p>",[],True,"[""Ting-Hsuan Chen"", ""Romain Fardel"", ""Craig B Arnold""]","Chen, TH., Fardel, R. & Arnold, C. Ultrafast z-scanning for high-efficiency laser micro-machining. Light Sci Appl7, 17181 (2018).",1697,0,21,aplusplus,10.1038/lsa.2017.181,https://doi.org/10.1038/lsa.2017.181,,4,lsa,light: science & applications,1514851200,2018-01-02,laser-material-processing;optofluidics,https://www.nature.com/articles/lsa2017181,7
