doi,title,title_cn,abstract,abstract_cn
10.1038/lsa.2017.63,Novel efficient THz undulator using a laser-driven wire,使用激光驱动线的新型高效太赫兹波荡器 ,,
10.1038/lsa.2016.217,"Plasmonic enhancement and polarization dependence of nonlinear upconversion emissions from single gold nanorod@SiO2@CaF2:Yb3+,Er3+ hybrid core–shell–satellite nanostructures",单金纳米棒@ SiO2 @ CaF2：Yb3 +，Er3 +混合核-壳-卫星纳米结构的非线性上转换发射的等离子体增强和极化依赖性 ,"<p>Lanthanide-doped upconversion nanocrystals (UCNCs) have recently become an attractive nonlinear fluorescence material for use in bioimaging because of their tunable spectral characteristics and exceptional photostability. Plasmonic materials are often introduced into the vicinity of UCNCs to increase their emission intensity by means of enlarging the absorption cross-section and accelerating the radiative decay rate. Moreover, plasmonic nanostructures (e.g., gold nanorods, GNRs) can also influence the polarization state of the UC fluorescence&#8212;an effect that is of fundamental importance for fluorescence polarization-based imaging methods yet has not been discussed previously. To study this effect, we synthesized GNR@SiO<sub>2</sub>@CaF<sub>2</sub>:Yb<sup>3+</sup>,Er<sup>3+</sup> hybrid core&#8211;shell&#8211;satellite nanostructures with precise control over the thickness of the SiO<sub>2</sub> shell. We evaluated the shell thickness-dependent plasmonic enhancement of the emission intensity in ensemble and studied the plasmonic modulation of the emission polarization at the single-particle level. The hybrid plasmonic UC nanostructures with an optimal shell thickness exhibit an improved bioimaging performance compared with bare UCNCs, and we observed a polarized nature of the light at both UC emission bands, which stems from the relationship between the excitation polarization and GNR orientation. We used electrodynamic simulations combined with F&#246;rster resonance energy transfer theory to fully explain the observed effect. Our results provide extensive insights into how the coherent interaction between the emission dipoles of UCNCs and the plasmonic dipoles of the GNR determines the emission polarization state in various situations and thus open the way to the accurate control of the UC emission anisotropy for a wide range of bioimaging and biosensing applications.</p>",<p>掺杂镧系元素的上转换纳米晶体（UCNC）最近因其可调的光谱特性和出色的光稳定性而成为一种用于生物成像的有吸引力的非线性荧光材料。等离子体材料通常被引入到UCNCs附近，以通过扩大吸收截面和加速辐射衰减率来增加其发射强度。此外，等离激元纳米结构（例如金纳米棒，GNRs）也可以影响UC荧光的偏振态。对于基于荧光偏振的成像方法来说，该效应至关重要，但迄今为止尚未讨论过。为了研究这种效果，我们合成了GNR @ SiO <sub> 2 </ sub> @CaF <sub> 2 </ sub>：Yb <sup> 3 + </ sup>，Er <sup> 3 + </ sup>杂化核＆＃8211;壳＆＃8211;卫星纳米结构，可精确控制SiO <sub> 2 </ sub>壳的厚度。我们评估了整体中发射强度的壳厚度依赖性等离子体增强，并研究了单粒子水平发射极化的等离子体调制。与裸UCNC相比，具有最佳壳厚度的杂化等离子体UC纳米结构表现出改善的生物成像性能，并且我们观察到在两个UC发射带处光的偏振性质，这归因于激发偏振和GNR取向之间的关系。我们将电动力学模拟与F＆r共振能量转移理论相结合，以充分解释所观察到的效果。我们的结果为UCNCs的发射偶极子与GNR的等离子体偶极子之间的相干相互作用如何确定各种情况下的发射极化状态提供了广泛的见识，从而为在广泛的范围内精确控制UC发射各向异性开辟了道路。生物成像和生物传感应用。</ p> 
10.1038/lsa.2016.229,Nanosphere lithography for optical fiber tip nanoprobes,光纤尖端纳米探针的纳米球光刻 ,"<p>This paper reports a simple and economical method for the fabrication of nanopatterned optical fiber nanotips. The proposed patterning approach relies on the use of the nanosphere lithography of the optical fiber end facet. Polystyrene (PS) nanospheres are initially self-assembled in a hexagonal array on the surface of water. The created pattern is then transferred onto an optical fiber tip (OFT). The PS monolayer colloidal crystal on the OFT is the basic building block that is used to obtain different periodic structures by applying further treatment to the fiber, such as metal coating, nanosphere size reduction and sphere removal. Ordered dielectric and metallo-dielectric sphere arrays, metallic nanoisland arrays and hole-patterned metallic films with feature sizes down to the submicron scale are achievable using this approach. Furthermore, the sizes and shapes of these periodic structures can be tailored by altering the fabrication conditions. The results indicate that the proposed self-assembly approach is a valuable route for the development of highly repeatable metallo-dielectric periodic patterns on OFTs with a high degree of order and low fabrication cost. The method can be easily extended to simultaneously produce multiple fibers, opening a new route to the development of fiber-optic nanoprobes. Finally, we demonstrate the effective application of the patterned OFTs as surface-enhanced Raman spectroscopy nanoprobes.</p>",<p>本文报道了一种简单而经济的方法，用于制造纳米图案的光纤纳米尖端。所提出的图案化方法依赖于光纤端面的纳米球光刻技术的使用。聚苯乙烯（PS）纳米球最初以六边形阵列自组装在水表面。然后将创建的图案转移到光纤尖端（OFT）上。 OFT上的PS单层胶体晶体是用于通过对纤维进行进一步处理（例如金属涂层，减小纳米球尺寸和去除球体）来获得不同周期性结构的基本构件。使用这种方法可以实现特征尺寸低至亚微米级的有序介电和金属介电球阵列，金属纳米岛阵列和带孔图案的金属膜。此外，可以通过改变制造条件来定制这些周期性结构的尺寸和形状。结果表明，所提出的自组装方法是开发具有高有序度和低制造成本的OFT上高度可重复的金属介电周期性图案的有价值的途径。该方法可以轻松扩展，以同时生产多根纤维，为开发光纤纳米探针开辟了一条新途径。最后，我们证明了图案化的OFTs作为表面增强拉曼光谱纳米探针的有效应用。</ p> 
10.1038/lsa.2016.231,Red light at intensities above 10 lx alters sleep–wake behavior in mice,强度高于10xlx的红光会改变小鼠的睡眠-觉醒行为 ,"<p>Sleep is regulated by two mechanisms: the homeostatic process and the circadian clock. Light affects sleep and alertness by entraining the circadian clock, and acutely inducing sleep/alertness, in a manner mediated by intrinsically photosensitive retinal ganglion cells. Because intrinsically photosensitive retinal ganglion cells are believed to be minimally sensitive to red light, which is widely used for illumination to reduce the photic disturbance to nocturnal animals during the dark phase. However, the appropriate intensity of the red light is unknown. In the present study, we recorded electroencephalograms and electromyograms of freely moving mice to investigate the effects of red light emitted by light-emitting diodes at different intensities and for different durations on the sleep&#8211;wake behavior of mice. White light was used as a control. Unexpectedly, red light exerted potent sleep-inducing effects and changed the sleep architecture in terms of the duration and number of sleep episodes, the stage transition, and the EEG power density when the intensity was &gt;20&#8201;lx. Subsequently, we lowered the light intensity and demonstrated that red light at or below 10&#8201;lx did not affect sleep&#8211;wake behavior. White light markedly induced sleep and disrupted sleep architecture even at an intensity as low as 10&#8201;lx. Our findings highlight the importance of limiting the intensity of red light (&#10877;10&#8201;lx) to avoid optical influence in nocturnal behavioral experiments, particularly in the field of sleep and circadian research.</p>",睡眠受两种机制调节：稳态过程和生物钟。光通过带动昼夜节律来影响睡眠和机敏，并以内在光敏性视网膜神经节细胞介导的方式急性诱导睡眠/机敏。因为固有的光敏性视网膜神经节细胞被认为对红光具有最小的敏感性，因此广泛用于照明以减少在黑暗阶段夜间动物的光干扰。但是，红光的适当强度是未知的。在本研究中，我们记录了自由移动的小鼠的脑电图和肌电图，以研究不同强度和持续时间的发光二极管发出的红光对小鼠睡眠行为的影响。白光用作对照。出乎意料的是，当强度大于20时，红光在睡眠发作的持续时间和次数，阶段过渡和EEG功率密度方面发挥了有效的诱导睡眠的作用，并改变了睡眠结构。随后，我们降低了光强度，并证明了10xx或低于10xx的红光不会影响睡眠的觉醒行为。白光即使以低至10x1x的强度也能显着诱导睡眠并破坏睡眠结构。我们的发现凸显了限制红光强度（＆＃10877; 10＆＃8201; lx）的重要性，以避免在夜间行为实验中产生光学影响，尤其是在睡眠和昼夜节律研究领域。</ p> 
10.1038/lsa.2016.233,"Scalable, ultra-resistant structural colors based on network metamaterials",基于网络超材料的可扩展，超耐性结构色 ,"<p>Structural colors have drawn wide attention for their potential as a future printing technology for various applications, ranging from biomimetic tissues to adaptive camouflage materials. However, an efficient approach to realize robust colors with a scalable fabrication technique is still lacking, hampering the realization of practical applications with this platform. Here, we develop a new approach based on large-scale network metamaterials that combine dealloyed subwavelength structures at the nanoscale with lossless, ultra-thin dielectric coatings. By using theory and experiments, we show how subwavelength dielectric coatings control a mechanism of resonant light coupling with epsilon-near-zero regions generated in the metallic network, generating the formation of saturated structural colors that cover a wide portion of the spectrum. Ellipsometry measurements support the efficient observation of these colors, even at angles of 70&#176;. The network-like architecture of these nanomaterials allows for high mechanical resistance, which is quantified in a series of nano-scratch tests. With such remarkable properties, these metastructures represent a robust design technology for real-world, large-scale commercial applications.</p>",<p>结构颜色作为一种未来印刷技术的潜力已引起广泛关注，该技术可用于从仿生组织到自适应伪装材料的各种应用。但是，仍然缺少使用可扩展的制造技术来实现稳健色彩的有效方法，这妨碍了使用该平台实现实际应用。在这里，我们开发了一种基于大规模网络超材料的新方法，该材料将纳米级的脱合金亚波长结构与无损，超薄介电涂层相结合。通过使用理论和实验，我们展示了亚波长介电涂层如何控制与金属网络中产生的ε-接近零区域的共振光耦合的机制，从而形成覆盖光谱很大一部分的饱和结构色。椭偏测量法即使在70°的角度下也能有效观察这些颜色。这些纳米材料的类网络结构允许较高的机械阻力，这在一系列纳米划痕试验中得到了量化。具有如此卓越的性能，这些元结构代表了针对现实世界，大规模商业应用的强大设计技术。</ p> 
10.1038/lsa.2016.243,Quantification of light-enhanced ionic transport in lead iodide perovskite thin films and its solar cell applications,碘化钙钛矿薄膜中光增强离子迁移的定量及其在太阳能电池中的应用 ,"<p>Ionic transport in organometal halide perovskites is of vital importance because it dominates anomalous phenomena in perovskite solar cells, from hysteresis to switchable photovoltaic effects. However, excited state ionic transport under illumination has remained elusive, although it is essential for understanding the unusual light-induced effects (light-induced self-poling, photo-induced halide segregation and slow photoconductivity response) in organometal halide perovskites for optoelectronic applications. Here, we quantitatively demonstrate light-enhanced ionic transport in CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> over a wide temperature range of 17&#8211;295&#8201;K, which reveals a reduction in ionic transport activation energy by approximately a factor of five (from 0.82 to 0.15&#8201;eV) under illumination. The pure ionic conductance is obtained by separating it from the electronic contribution in cryogenic galvanostatic and voltage-current measurements. On the basis of these findings, we design a novel light-assisted method of catalyzing ionic interdiffusion between CH<sub>3</sub>NH<sub>3</sub>I and PbI<sub>2</sub> stacking layers in sequential deposition perovskite synthesis. X-ray diffraction patterns indicate a significant reduction of PbI<sub>2</sub> residue in the optimized CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> thin film produced via light-assisted sequential deposition, and the resulting solar cell efficiency is increased by over 100% (7.5%&#8211;15.7%) with little PbI<sub>2</sub> residue. This new method enables fine control of the reaction depth in perovskite synthesis and, in turn, supports light-enhanced ionic transport.</p>",<p>有机金属卤化物钙钛矿中的离子传输至关重要，因为它支配了钙钛矿太阳能电池中的异常现象，从磁滞现象到可转换的光伏效应。然而，尽管对于理解用于光电应用的有机金属卤化物钙钛矿中异常的光诱导效应（光诱导的自极化，光诱导的卤化物偏析和缓慢的导电性响应）是必不可少的，但是在照明下的激发态离子迁移仍然难以捉摸。在这里，我们定量证明了在17 <＃8211; 295＆＃的宽温度范围内CH <sub> 3 </ sub> NH <sub> 3 </ sub> PbI <sub> 3 </ sub>中的光增强离子迁移8201; K，它揭示了在光照下离子迁移活化能降低了大约五分之一（从0.82到0.15eV）。通过将其与低温恒流和电压-电流测量中的电子贡献分开，可以获得纯离子电导。基于这些发现，我们设计了一种新型的光辅助催化CH <sub> 3 </ sub> NH <sub> 3 </ sub> I和PbI <sub> 2 </ sub>堆积之间的离子互扩散的方法。依次沉积钙钛矿合成层。 X射线衍射图谱表明，优化的CH <sub> 3 </ sub> NH <sub> 3 </ sub> PbI <sub> 3 </ sub>中的PbI <sub> 2 </ sub>残基显着减少。薄膜通过光辅助顺序沉积产生，并且所产生的太阳能电池效率提高了100％以上（7.5％，15.7％），而PbI <sub> 2 </ sub>残留很少。这种新方法可以精确控制钙钛矿合成中的反应深度，进而支持光增强的离子迁移。</ p> 
10.1038/lsa.2016.249,Parametric down-conversion photon-pair source on a nanophotonic chip,纳米光子芯片上的参数下转换光子对源 ,"<p>Quantum-photonic chips, which integrate quantum light sources alongside active and passive optical elements, as well as single-photon detectors, show great potential for photonic quantum information processing and quantum technology. Mature semiconductor nanofabrication processes allow for scaling such photonic integrated circuits to on-chip networks of increasing complexity. Second-order nonlinear materials are the method of choice for generating photonic quantum states in the overwhelming majority of linear optic experiments using bulk components, but integration with waveguide circuitry on a nanophotonic chip proved to be challenging. Here, we demonstrate such an on-chip parametric down-conversion source of photon pairs based on second-order nonlinearity in an aluminum-nitride microring resonator. We show the potential of our source for quantum information processing by measuring the high visibility anti-bunching of heralded single photons with nearly ideal state purity. Our down-conversion source yields measured coincidence rates of 80&#8201;Hz, which implies MHz generation rates of correlated photon pairs. Low noise performance is demonstrated by measuring high coincidence-to-accidental ratios. The generated photon pairs are spectrally far separated from the pump field, providing great potential for realizing sufficient on-chip filtering and monolithic integration of quantum light sources, waveguide circuits and single-photon detectors.</p>",<p>量子光子芯片将量子光源与有源和无源光学元件以及单光子探测器集成在一起，在光子量子信息处理和量子技术方面显示出巨大的潜力。成熟的半导体纳米制造工艺允许将此类光子集成电路缩放为越来越复杂的片上网络。在绝大多数使用块状元件的线性光学实验中，二阶非线性材料是产生光子量子态的一种选择方法，但是在纳米光子芯片上与波导电路集成是一项挑战。在这里，我们展示了一种基于氮化铝微环谐振器中二阶非线性的光子对片上参数下转换源。我们通过测量具有接近理想状态纯度的预告单光子的高能见度反聚束，展示了量子信息处理源的潜力。我们的降频转换源产生的测得重合率为80＆＃8201; Hz，这意味着相关光子对的MHz产生速率。通过测量高的巧合比率可以证明低噪声性能。产生的光子对在光谱上与泵浦场相距很远，为实现量子光源，波导电路和单光子检测器的足够的片上滤波和单片集成提供了巨大的潜力。</ p> 
10.1038/lsa.2016.255,Wide-field three-photon excitation in biological samples,生物样品中的宽场三光子激发 ,"<p>Three-photon wide-field depth-resolved excitation is used to overcome some of the limitations in conventional point-scanning two- and three-photon microscopy. Excitation of chromophores as diverse as channelrhodopsins and quantum dots is shown, and a penetration depth of more than 700&#8201;&#956;m into fixed scattering brain tissue is achieved, approximately twice as deep as that achieved using two-photon wide-field excitation. Compatibility with live animal experiments is confirmed by imaging the cerebral vasculature of an anesthetized mouse; a complete focal stack was obtained without any evidence of photodamage. As an additional validation of the utility of wide-field three-photon excitation, functional excitation is demonstrated by performing three-photon optogenetic stimulation of cultured mouse hippocampal neurons expressing a channelrhodopsin; action potentials could reliably be excited without causing photodamage.</p>",<p>三光子宽场深度分辨激发用于克服常规点扫描两光子和三光子显微镜的某些局限性。 显示了对发色团（如通道紫质蛋白和量子点）的激发，并且达到了在固定散射脑组织中的渗透深度超过700微米，约为使用双光子宽光谱仪获得的深度的两倍。 场激励。 通过对麻醉小鼠的脑血管成像，证实了与活体动物实验的相容性。 在没有任何光损坏迹象的情况下获得了完整的焦距堆栈。 作为对广域三光子激发效用的进一步验证，功能性激发通过对表达通道视紫红质的培养小鼠海马神经元进行三光子光遗传学刺激来证明。 动作电位可以可靠地激发而不会造成光损伤。</ p> 
10.1038/lsa.2016.258,Plasmon-assisted optical trapping and anti-trapping,等离子体辅助光阱和反阱 ,"<p>The ability to manipulate small objects with focused laser beams has opened a venue for investigating dynamical phenomena relevant to both fundamental and applied science. Nanophotonic and plasmonic structures enable superior performance in optical trapping via highly confined near-fields. In this case, the interplay between the excitation field, re-scattered fields and the eigenmodes of a structure can lead to remarkable effects; one such effect, as reported here, is particle trapping by laser light in a vicinity of metal surface. Surface plasmon excitation at the metal substrate plays a key role in tailoring the optical forces acting on a nearby particle. Depending on whether the illuminating Gaussian beam is focused above or below the metal-dielectric interface, an order-of-magnitude enhancement or reduction of the trap stiffness is achieved compared with that of standard glass substrates. Furthermore, a novel plasmon-assisted anti-trapping effect (particle repulsion from the beam axis) is predicted and studied. A highly accurate particle sorting scheme based on the new anti-trapping effect is analyzed. The ability to distinguish and configure various electromagnetic channels through the developed analytical theory provides guidelines for designing auxiliary nanostructures and achieving ultimate control over mechanical motion at the micro- and nano-scales.</p>",<p>利用聚焦的激光束操纵小物体的能力为研究与基础科学和应用科学有关的动力学现象提供了场所。纳米光子和等离激元结构可通过高度受限的近场在光阱中实现卓越的性能。在这种情况下，结构的激发场，再散射场和本征模之间的相互作用会产生显着的影响。如本文报道的，这种效果之一是金属表面附近被激光捕获的颗粒。金属基板上的表面等离激元激发在调整作用在附近粒子上的光学力方面起着关键作用。取决于照明高斯光束是聚焦在金属介电界面的上方还是下方，与标准玻璃基板相比，可以实现陷阱强度的数量级增强或降低。此外，预测和研究了新型的等离激元辅助的抗俘获效果（粒子从射束轴排斥）。分析了基于新的防陷效果的高精度粒子分选方案。通过发达的分析理论来区分和配置各种电磁通道的能力为设计辅助纳米结构以及实现对微米和纳米尺度的机械运动的最终控制提供了指导。</ p> 
10.1038/lsa.2016.259,Generation of wavelength-independent subwavelength Bessel beams using metasurfaces,使用超颖表面生成与波长无关的亚波长贝塞尔光束 ,"<p>Bessel beams are of great interest due to their unique non-diffractive properties. Using a conical prism or an objective paired with an annular aperture are two typical approaches for generating zeroth-order Bessel beams. However, the former approach has a limited numerical aperture (NA), and the latter suffers from low efficiency, as most of the incident light is blocked by the aperture. Furthermore, an additional phase-modulating element is needed to generate higher-order Bessel beams, which in turn adds complexity and bulkiness to the system. We overcome these problems using dielectric metasurfaces to realize meta-axicons with additional functionalities not achievable with conventional means. We demonstrate meta-axicons with high NA up to 0.9 capable of generating Bessel beams with full width at half maximum about as small as ~&#955;/3 (&#955;=405&#8201;nm). Importantly, these Bessel beams have transverse intensity profiles independent of wavelength across the visible spectrum. These meta-axicons can enable advanced research and applications related to Bessel beams, such as laser fabrication, imaging and optical manipulation.</p>",<p>贝塞尔光束由于其独特的非衍射特性而备受关注。使用锥形棱镜或与环形孔径成对的物镜是产生零阶贝塞尔光束的两种典型方法。但是，前一种方法的数值孔径（NA）有限，而后者的效率较低，因为大多数入射光都被该孔径所阻挡。此外，需要附加的相位调制元件来产生更高阶的贝塞尔光束，这反过来又增加了系统的复杂性和体积。我们使用介电超表面克服了这些问题，以实现具有常规功能无法实现的具有附加功能的元轴锥。我们演示了具有高达0.9的高NA的元轴锥，该轴锥轴能够生成半宽度最大约等于〜＆＃955; / 3（＆＃955; = 405＆＃8201; nm）的贝塞尔光束。重要的是，这些贝塞尔光束的横向强度分布与可见光谱中的波长无关。这些元轴可以实现与贝塞尔光束有关的高级研究和应用，例如激光制造，成像和光学操纵。</ p> 
