doi,title,title_cn,abstract,abstract_cn
10.1038/lsa.2017.117,Four-dimensional light shaping: manipulating ultrafast spatiotemporal foci in space and time,四维光整形：操纵时空超快时空焦点 ,"<p>The spectral dispersion of ultrashort pulses allows the simultaneous focusing of light in both space and time, which creates so-called spatiotemporal foci. Such space&#8211;time coupling may be combined with the existing holographic techniques to give a further dimension of control when generating focal light fields. In the present study, it is shown that a phase-only hologram placed in the pupil plane of an objective and illuminated by a spatially chirped ultrashort pulse can be used to generate three-dimensional arrays of spatio-temporally focused spots. By exploiting the pulse front tilt generated at focus when applying simultaneous spatial and temporal focusing (SSTF), it is possible to overlap neighboring foci in time to create a smooth intensity distribution. The resulting light field displays a high level of axial confinement, with experimental demonstrations given through two-photon microscopy and the non-linear laser fabrication of glass.</p>",<p>超短脉冲的光谱色散允许光在空间和时间上同时聚焦，从而形成了所谓的时空焦点。 这种时空耦合可以与现有的全息技术结合以在产生聚焦光场时给出进一步的控制尺寸。 在本研究中，表明可以将仅相位全息图放置在物镜的光瞳平面中，并通过空间ultra超短脉冲进行照明，从而可以生成时空聚焦点的三维阵列。 通过在应用同时空间和时间聚焦（SSTF）时利用聚焦时产生的脉冲前倾斜，可以及时重叠相邻的焦点以创建平滑的强度分布。 由此产生的光场显示出高水平的轴向限制，并通过双光子显微镜和玻璃的非线性激光制造进行了实验证明。</ p> 
10.1038/lsa.2017.119,Superluminal X-waves in a polariton quantum fluid,极化子量子流体中的超光速X波 ,"<p>In this work, we experimentally demonstrate for the first time the spontaneous generation of two-dimensional exciton-polariton X-waves. X-waves belong to the family of localized packets that can sustain their shape without spreading, even in the linear regime. This allows the wavepacket to maintain its shape and size for very low densities and very long times compared to soliton waves, which always necessitate a nonlinearity to compensate the diffusion. Here, we exploit the polariton nonlinearity and uniquely structured dispersion, comprising both positive- and negative-mass curvatures, to trigger an asymmetric four-wave mixing in momentum space. This ultimately enables the self-formation of a spatial X-wave front. Using ultrafast imaging experiments, we observe the early reshaping of the initial Gaussian packet into the X-pulse and its propagation, even for vanishingly small densities. This allows us to outline the crucial effects and parameters that drive the phenomena and to tune the degree of superluminal propagation, which we found to be in close agreement with numerical simulations.</p>",<p>在这项工作中，我们首次通过实验证明了二维激子-极化子X波的自发产生。 X波属于局部包家族，即使在线性状态下，它们也可以保持其形状而不会扩展。与孤波相比，这使得波包能够以非常低的密度和很长的时间保持其形状和大小，而孤子波始终需要非线性来补偿扩散。在这里，我们利用极化子非线性和独特的结构色散（包括正质量曲率和负质量曲率）来触发动量空间中的不对称四波混合。最终，这可以实现空间X波阵面的自我形成。使用超快速成像实验，我们观察到初始高斯数据包在X脉冲及其传播中的早期重塑，即使密度很小时也是如此。这使我们能够概述驱动现象的关键效应和参数，并调节超光速传播的程度，我们发现这与数值模拟非常吻合。</ p> 
10.1038/lsa.2017.121,"Label-free 3D computational imaging of spermatozoon locomotion, head spin and flagellum beating over a large volume",大体积精子运动，头部旋转和鞭毛跳动的无标签3D计算成像 ,"<p>We report a high-throughput and label-free computational imaging technique that simultaneously measures in three-dimensional (3D) space the locomotion and angular spin of the freely moving heads of microswimmers and the beating patterns of their flagella over a sample volume more than two orders-of-magnitude larger compared to existing optical modalities. Using this platform, we quantified the 3D locomotion of 2133 bovine sperms and determined the spin axis and the angular velocity of the sperm head, providing the perspective of an observer seated at the moving and spinning sperm head. In this constantly transforming perspective, flagellum-beating patterns are decoupled from both the 3D translation and spin of the head, which provides the opportunity to truly investigate the 3D spatio-temporal kinematics of the flagellum. In addition to providing unprecedented information on the 3D locomotion of microswimmers, this computational imaging technique could also be instrumental for micro-robotics and sensing research, enabling the high-throughput quantification of the impact of various stimuli and chemicals on the 3D swimming patterns of sperms, motile bacteria and other micro-organisms, generating new insights into taxis behaviors and the underlying biophysics.</p>",<p>我们报告了一种高通量且无标签的计算成像技术，该技术可同时在三维（3D）空间中测量微游泳者自由移动的头部的运动和角度旋转以及鞭毛在样本体积上的跳动模式与现有的光学模态相比，大两个数量级以上。使用该平台，我们对2133个牛精子的3D运动进行了量化，并确定了精子头的旋转轴和角速度，从而为坐在运动和旋转的精子头上的观察者提供了视角。在这种不断变化的视角中，鞭毛跳动模式与3D平移和头部旋转分离，这为真正研究鞭毛的3D时空运动学提供了机会。除了提供有关微游泳者3D运动的前所未有的信息外，这种计算成像技术还可以用于微机器人和传感研究，从而可以高通量量化各种刺激和化学物质对精子3D游泳模式的影响。 ，运动细菌和其他微生物，从而对滑行行为和潜在的生物物理学产生了新的认识。</ p> 
10.1038/lsa.2017.126,Microwatts continuous-wave pumped second harmonic generation in few- and mono-layer GaSe,多层和单层GaSe中的微瓦连续波泵浦二次谐波产生 ,"<p>We demonstrate the first achievement of continuous-wave (CW) pumped second harmonic generation (SHG) in few- and mono-layer gallium selenide (GaSe) flakes, which are coated on silicon photonic crystal (PC) cavities. Because of ultrahigh second order nonlinearity of the two-dimensional (2D) GaSe and localized resonant mode in the PC cavity, SHG&#8217;s pump power is greatly reduced to microwatts. In a nine-layer GaSe coated PC cavity, while the optical power inside the GaSe flake is only 1.5% of that in the silicon PC slab, the SHG in GaSe is more than 650 times stronger than the third harmonic generation in silicon slab, indicating 2D GaSe&#8217;s great potentials to strengthen nonlinear processes in silicon photonics. Our study opens up a new view to expand 2D materials&#8217; optoelectronic applications in nonlinear regime and chip-integrated active devices.</p>",<p>我们证明了连续波（CW）泵浦的二次谐波产生（SHG）在少层和单层硒化镓（GaSe）薄片中的首次实现，这些薄片涂在硅光子晶体（PC）腔上。 由于二维（2D）GaSe的超高二阶非线性和PC腔中的局部谐振模式，SHG的泵浦功率大大降低至微瓦。 在9层GaSe涂层PC腔中，GaSe薄片内部的光功率仅为硅PC平板的1.5％，而GaSe中的SHG强度比硅平板中的三次谐波产生的功率高650倍以上，这表明 2D GaSe具有增强硅光子学中非线性过程的巨大潜力。 我们的研究为扩展2D材料开辟了新视野。 光电技术在非线性状态和芯片集成有源器件中的应用。</ p> 
10.1038/lsa.2017.129,High-resolution grayscale image hidden in a laser beam,隐藏在激光束中的高分辨率灰度图像 ,"<p>Images perceived by human eyes or recorded by cameras are usually optical patterns with spatially varying intensity or color profiles. In addition to the intensity and color, the information of an image can be encoded in a spatially varying distribution of phase or polarization state. Interestingly, such images might not be able to be directly viewed by human eyes or cameras because they may exhibit highly uniform intensity profiles. Here, we propose and experimentally demonstrate an approach to hide a high-resolution grayscale image in a square laser beam with a size of less than half a millimeter. An image with a pixel size of 300 &#215; 300&#8201;nm is encoded into the spatially variant polarization states of the laser beam, which can be revealed after passing through a linear polarizer. This unique technology for hiding grayscale images and polarization manipulation provides new opportunities for various applications, including encryption, imaging, optical communications, quantum science and fundamental physics.</p>",<p>人眼可察觉或相机记录的图像通常是具有在空间上变化的强度或颜色轮廓的光学图案。除了强度和颜色之外，还可以以空间变化的相位或偏振态分布来编码图像信息。有趣的是，此类图像可能无法用人眼或照相机直接观看，因为它们可能显示出高度均匀的强度分布。在这里，我们提出并通过实验演示了一种在尺寸小于半毫米的方形激光束中隐藏高分辨率灰度图像的方法。像素大小为300＆＃215;的图像300nm被编码为激光束的空间变化偏振态，可以通过线性偏振器后显示出来。这项用于隐藏灰度图像和偏振处理的独特技术为各种应用提供了新的机会，包括加密，成像，光通信，量子科学和基础物理学。</ p> 
10.1038/lsa.2017.131,Octave-spanning coherent supercontinuum generation in silicon on insulator from 1.06 μm to beyond 2.4 μm,绝缘体上硅的倍频跨相干超连续谱产生范围从1.06μm到超过2.4μm ,"<p>Efficient complementary metal-oxide semiconductor-based nonlinear optical devices in the near-infrared are in strong demand. Due to two-photon absorption in silicon, however, much nonlinear research is shifting towards unconventional photonics platforms. In this work, we demonstrate the generation of an octave-spanning coherent supercontinuum in a silicon waveguide covering the spectral region from the near- to shortwave-infrared. With input pulses of 18&#8201;pJ in energy, the generated signal spans the wavelength range from the edge of the silicon transmission window, approximately 1.06 to beyond 2.4&#8201;&#956;m, with a &#8722;20&#8201;dB bandwidth covering 1.124&#8211;2.4&#8201;&#956;m. An octave-spanning supercontinuum was also observed at the energy levels as low as 4&#8201;pJ (&#8722;35&#8201;dB bandwidth). We also measured the coherence over an octave, obtaining , in good agreement with the simulations. In addition, we demonstrate optimization of the third-order dispersion of the waveguide to strengthen the dispersive wave and discuss the advantage of having a soliton at the long wavelength edge of an octave-spanning signal for nonlinear applications. This research paves the way for applications, such as chip-scale precision spectroscopy, optical coherence tomography, optical frequency metrology, frequency synthesis and wide-band wavelength division multiplexing in the telecom window.</p>",迫切需要高效的基于互补金属氧化物半导体的非线性光学器件。然而，由于硅中的双光子吸收，许多非线性研究正在转向非常规的光子学平台。在这项工作中，我们演示了在覆盖近红外到短波红外光谱区域的硅波导中产生了一个跨度八度的相干超连续谱。在能量输入脉冲为18pJ的情况下，生成的信号跨度从硅传输窗口的边缘（约1.06到超过2.4m的波长范围）内，具有2072p ＃8201; dB带宽，覆盖1.124＆＃8211; 2.4＆＃8201;＆＃956; m。在低至4 pJ（p8722 35 dB8201 dB带宽）的能级上也观察到了一个八度的超连续谱。我们还测量了一个八度音阶的相干性，获得与仿真非常吻合的结果。此外，我们演示了波导三阶色散的优化，以增强色散波，并讨论了在非线性应用中，在倍频程信号的长波长边缘处具有孤子的优点。该研究为芯片级精密光谱学，光学相干断层扫描，光学频率计量，频率合成以及电信窗口中的宽带波分复用等应用铺平了道路。</ p> 
10.1038/lsa.2017.133,Thermally stimulated exciton emission in Si nanocrystals,Si纳米晶体中的热激发激子发射 ,"<p>Increasing temperature is known to quench the excitonic emission of bulk silicon, which is due to thermally induced dissociation of excitons. Here, we demonstrate that the effect of temperature on the excitonic emission is reversed for quantum-confined silicon nanocrystals. Using laser-induced heating of silicon nanocrystals embedded in SiO<sub>2</sub>, we achieved a more than threefold (&gt;300%) increase in the radiative (photon) emission rate. We theoretically modeled the observed enhancement in terms of the thermally stimulated effect, taking into account the massive phonon production under intense illumination. These results elucidate one more important advantage of silicon nanostructures, illustrating that their optical properties can be influenced by temperature. They also provide an important insight into the mechanisms of energy conversion and dissipation in ensembles of silicon nanocrystals in solid matrices. In practice, the radiative rate enhancement under strong continuous wave optical pumping is relevant for the possible application of silicon nanocrystals for spectral conversion layers in concentrator photovoltaics.</p>",众所周知，由于温度引起的激子解离，升高温度可以抑制大体积硅的激子发射。在这里，我们证明了量子限制的硅纳米晶体的温度对激子发射的影响是相反的。通过对嵌入SiO <sub> 2 </ sub>的硅纳米晶体进行激光诱导加热，我们实现了辐射（光子）发射速率的三倍（＞ 300％）的增加。我们在理论上根据热刺激效果对观察到的增强进行了建模，同时考虑到在强光下大量声子的产生。这些结果阐明了硅纳米结构的另一个重要优点，说明了它们的光学性能会受到温度的影响。他们还提供了对固态矩阵中的硅纳米晶体集合体中能量转换和耗散机制的重要见解。在实践中，强连续波光泵浦下的辐射速率增强与聚光光伏中光谱转换层中硅纳米晶体的可能应用有关。</ p> 
10.1038/lsa.2017.128,We are thrilled to introduce our new column: News and Views,我们很高兴介绍我们的新专栏：新闻和观点 ,,
10.1038/lsa.2017.135,Enhancement of the 'tractor-beam' pulling force on an optically bound structure,增强光学束缚结构上“牵引梁”的拉力 ,"<p>Recently, increasing attention has been devoted to mastering a new technique of optical delivery of micro-objects tractor-beam&#8217;. Such beams have uniform intensity profiles along their propagation direction and can exert a negative force that, in contrast to the familiar pushing force associated with radiation pressure, pulls the scatterer toward the light source. It was experimentally observed that under certain circumstances, the pulling force can be significantly enhanced if a non-spherical scatterer, for example, a linear chain of optically bound objects, is optically transported. Here we demonstrate that motion of two optically bound objects in a tractor beam strongly depends on theirs mutual distance and spatial orientation. Such configuration-dependent optical forces add extra flexibility to our ability to control matter with light. Understanding these interactions opens the door to new applications involving the formation, sorting or delivery of colloidal self-organized structures.</p>",<p>近来，越来越多的注意力致力于掌握一种新的微型物体牵引光束的光学输送技术。这样的光束沿其传播方向具有均匀的强度分布，并且可以施加负力，该负力与与辐射压力相关的常见推动力相反，将散射器拉向光源。实验观察到，在某些情况下，如果光学传输非球形散射体（例如，光学绑定对象的线性链），则拉力会显着提高。在这里，我们证明牵引杆光束中两个光学绑定对象的运动很大程度上取决于它们的相互距离和空间方向。这种依赖于配置的光学力为我们控制光的能力增加了额外的灵活性。了解这些相互作用为涉及胶体自组织结构的形成，分类或传递的新应用打开了大门。</ p> 
10.1038/lsa.2017.143,Direct characterization of a nonlinear photonic circuit's wave function with laser light,用激光直接表征非线性光子电路的波函数 ,"<p>Integrated photonics is a leading platform for quantum technologies including nonclassical state generation, demonstration of quantum computational complexity and secure quantum communications. As photonic circuits grow in complexity, full quantum tomography becomes impractical, and therefore an efficient method for their characterization is essential. Here we propose and demonstrate a fast, reliable method for reconstructing the two-photon state produced by an arbitrary quadratically nonlinear optical circuit. By establishing a rigorous correspondence between the generated quantum state and classical sum-frequency generation measurements from laser light, we overcome the limitations of previous approaches for lossy multi-mode devices. We applied this protocol to a multi-channel nonlinear waveguide network and measured a 99.28&#177;0.31% fidelity between classical and quantum characterization. This technique enables fast and precise evaluation of nonlinear quantum photonic networks, a crucial step towards complex, large-scale, device production.</p>",<p>集成光子学是量子技术的领先平台，包括非经典状态生成，量子计算复杂性演示和安全量子通信演示。随着光子电路复杂性的增长，全量子层析成像变得不切实际，因此，有效的表征其方法必不可少。在这里，我们提出并演示了一种快速，可靠的方法，用于重建由任意二次非线性光学电路产生的双光子状态。通过在生成的量子态和激光的经典和频生成测量之间建立严格的对应关系，我们克服了有损多模设备先前方法的局限性。我们将此协议应用于多通道非线性波导网络，并测量了经典特征和量子特征之间的99.28＆＃177; 0.31％保真度。该技术可以快速，精确地评估非线性量子光子网络，这是朝着复杂，大规模设备生产的关键一步。</ p> 
