contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Venture and gain,,,[],True,[],"Venture and gain. Nature Phys10, 173 (2014).",31,1,0,aplusplus,10.1038/nphys2925,https://doi.org/10.1038/nphys2925,,3,nphys,nature physics,1393545600,2014-02-28,nuclear-physics,https://www.nature.com/articles/nphys2925,10
correspondence,Testing the reality of the quantum state,,,"[{'address': 'University of Illinois at Urbana-Champaign, 1110 W Green Street, Urbana, 61801, Illinois, USA', 'authors': ['Seyyed M. H. Halataei']}]",True,['Seyyed M. H. Halataei'],"Halataei, S. Testing the reality of the quantum state. Nature Phys10, 174 (2014).",64,1,2,aplusplus,10.1038/nphys2874,https://doi.org/10.1038/nphys2874,,3,nphys,nature physics,1393545600,2014-02-28,quantum-information;quantum-mechanics,https://www.nature.com/articles/nphys2874,10
correspondence,"Reply to ""Testing the reality of the quantum state""",,,"[{'address': 'Perimeter Institute for Theoretical Physics, 31 Caroline Street North, Waterloo, N2L 2Y5, Ontario, Canada', 'authors': ['Matthew F. Pusey']}, {'address': 'Department of Computer Science, University of Oxford, Wolfson Building, Parks Road, Oxford, OX1 3QD, UK', 'authors': ['Jonathan Barrett']}, {'address': 'Department of Physics, Imperial College London, Prince Consort Road, London, SW7 2AZ, UK', 'authors': ['Terry Rudolph']}]",False,"['Matthew F. Pusey', 'Jonathan Barrett', 'Terry Rudolph']","Pusey, M., Barrett, J. & Rudolph, T. Reply to ""Testing the reality of the quantum state"". Nature Phys10, 174–175 (2014).",60,1,0,aplusplus,10.1038/nphys2875,https://doi.org/10.1038/nphys2875,,3,nphys,nature physics,1393545600,2014-02-28,quantum-information;quantum-mechanics,https://www.nature.com/articles/nphys2875,10
thesis,The great example,,,[],True,['Mark Buchanan'],"Buchanan, M. The great example. Nature Phys10, 176 (2014).",49,0,0,aplusplus,10.1038/nphys2910,https://doi.org/10.1038/nphys2910,,3,nphys,nature physics,1393545600,2014-02-28,physics,https://www.nature.com/articles/nphys2910,10
research highlights,Picturing paints,,,[],True,['Bart Verberck'],"Verberck, B. Picturing paints. Nature Phys10, 177 (2014).",4,0,0,aplusplus,10.1038/nphys2918,https://doi.org/10.1038/nphys2918,,3,nphys,nature physics,1393545600,2014-02-28,imaging-techniques;microscopy;science-in-culture,https://www.nature.com/articles/nphys2918,10
research highlights,Living in the past,,,[],True,['Iulia Georgescu'],"Georgescu, I. Living in the past. Nature Phys10, 177 (2014).",5,0,0,aplusplus,10.1038/nphys2919,https://doi.org/10.1038/nphys2919,,3,nphys,nature physics,1393545600,2014-02-28,quantum-mechanics;single-photons-and-quantum-effects,https://www.nature.com/articles/nphys2919,10
research highlights,Tiny lights,,,[],True,['Abigail Klopper'],"Klopper, A. Tiny lights. Nature Phys10, 177 (2014).",9,0,1,aplusplus,10.1038/nphys2920,https://doi.org/10.1038/nphys2920,,3,nphys,nature physics,1393545600,2014-02-28,electronics-photonics-and-device-physics,https://www.nature.com/articles/nphys2920,10
research highlights,Cold flow,,,[],True,['May Chiao'],"Chiao, M. Cold flow. Nature Phys10, 177 (2014).",14,0,0,aplusplus,10.1038/nphys2921,https://doi.org/10.1038/nphys2921,,3,nphys,nature physics,1393545600,2014-02-28,galaxies-and-clusters,https://www.nature.com/articles/nphys2921,10
research highlights,Sound selection,,,[],True,['David Gevaux'],"Gevaux, D. Sound selection. Nature Phys10, 177 (2014).",15,0,0,aplusplus,10.1038/nphys2922,https://doi.org/10.1038/nphys2922,,3,nphys,nature physics,1393545600,2014-02-28,acoustics;electronics-photonics-and-device-physics,https://www.nature.com/articles/nphys2922,10
news & views,Model versus machine,,,"[{'address': 'Dan Browne is in the Department of Physics and Astronomy, University College London, London WC1E 6BT, UK', 'authors': ['Dan Browne']}]",False,['Dan Browne'],"Browne, D. Model versus machine. Nature Phys10, 179–180 (2014).",35,0,5,aplusplus,10.1038/nphys2914,https://doi.org/10.1038/nphys2914,,3,nphys,nature physics,1393545600,2014-02-28,quantum-information;superconducting-properties-and-materials,https://www.nature.com/articles/nphys2914,10
news & views,Giving directions,,,"[{'address': 'Chong Der Hu is at the Department of Physics, National Taiwan University, No. 1 Sec. 4 Roosevelt Road, Taipei 106, Taiwan', 'authors': ['Chong Der Hu']}]",False,['Chong Der Hu'],"Hu, C. Giving directions. Nature Phys10, 180–181 (2014).",50,0,1,aplusplus,10.1038/nphys2899,https://doi.org/10.1038/nphys2899,,3,nphys,nature physics,1391904000,2014-02-09,characterization-and-analytical-techniques;ferromagnetism;magnetic-properties-and-materials,https://www.nature.com/articles/nphys2899,10
