contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Light on dark,,,[],True,[],"Light on dark. Nature Phys6, 633 (2010).",33,0,0,aplusplus,10.1038/nphys1787,https://doi.org/10.1038/nphys1787,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1787,6
editorial,Nicola Cabibbo 1935–2010,,,[],True,[],"Nicola Cabibbo 1935–2010. Nature Phys6, 633 (2010).",228,0,0,aplusplus,10.1038/nphys1791,https://doi.org/10.1038/nphys1791,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1791,6
thesis,The benefit of being good,,,[],True,['Mark Buchanan'],"Buchanan, M. The benefit of being good. Nature Phys6, 635 (2010).",11,0,0,aplusplus,10.1038/nphys1772,https://doi.org/10.1038/nphys1772,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1772,6
research highlights,Research highlights,,,[],True,[],"Research highlights. Nature Phys6, 636 (2010).",22,0,0,aplusplus,10.1038/nphys1786,https://doi.org/10.1038/nphys1786,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1786,6
news & views,Solar flares add up,,,"[{'address': 'Hugh S. Hudson is in the Space Sciences Laboratory, University of California, Berkeley, California 94720-7450, USA. hhudson@ssl.berkeley.edu', 'authors': ['Hugh S. Hudson']}]",False,['Hugh S. Hudson'],"Hudson, H. Solar flares add up. Nature Phys6, 637–638 (2010).",19,0,12,aplusplus,10.1038/nphys1764,https://doi.org/10.1038/nphys1764,,9,nphys,nature physics,1281830400,2010-08-15,,https://www.nature.com/articles/nphys1764,6
news & views,Lasing at the limit,,,[],True,['Ed Gerstner'],"Gerstner, E. Lasing at the limit. Nature Phys6, 638 (2010).",84,0,1,aplusplus,10.1038/nphys1785,https://doi.org/10.1038/nphys1785,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1785,6
news & views,Dynamics of broken symmetry,,,"[{'address': 'Richard Averitt is in the Department of Physics, Boston University, 590 Commonwealth Avenue, Boston, Massachusetts 02215, USA. raveritt@physics.bu.edu', 'authors': ['Richard D. Averitt']}]",False,['Richard D. Averitt'],"Averitt, R. Dynamics of broken symmetry. Nature Phys6, 639–640 (2010).",90,0,6,aplusplus,10.1038/nphys1768,https://doi.org/10.1038/nphys1768,,9,nphys,nature physics,1282435200,2010-08-22,,https://www.nature.com/articles/nphys1768,6
news & views,Coping with uncertainty,,,"[{'address': 'Andreas Winter is in the Department of Mathematics, University of Bristol, Bristol BS8 1TW UK, and in the Centre for Quantum Technologies, National University of Singapore, Block S15, 3 Science Drive 2, Singapore 117543. a.j.winter@bris.ac.uk', 'authors': ['Andreas Winter']}]",False,['Andreas Winter'],"Winter, A. Coping with uncertainty. Nature Phys6, 640–641 (2010).",41,0,8,aplusplus,10.1038/nphys1771,https://doi.org/10.1038/nphys1771,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1771,6
news & views,Physicists get social,,,"[{'address': 'and in the Department of Physics, Luciano Pietronero is at the Institute of Complex Systems, Consiglio Nazionale delle Ricerche, 00185 Rome, Italy, University Sapienza, 00185 Rome, Italy. luciano.pietronero@roma1.infn.it', 'authors': ['Luciano Pietronero']}]",False,['Luciano Pietronero'],"Pietronero, L. Physicists get social. Nature Phys6, 641–642 (2010).",35,0,3,aplusplus,10.1038/nphys1769,https://doi.org/10.1038/nphys1769,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1769,6
news & views,The cold reality of exclusion,,,"[{'address': 'Zoran Hadzibabic is in the Cavendish Laboratory, University of Cambridge, JJ Thomson Avenue, Cambridge CB3 0HE, UK. zh10001@cam.ac.uk', 'authors': ['Zoran Hadzibabic']}]",False,['Zoran Hadzibabic'],"Hadzibabic, Z. The cold reality of exclusion. Nature Phys6, 643–644 (2010).",24,0,1,aplusplus,10.1038/nphys1770,https://doi.org/10.1038/nphys1770,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1770,6
news & views,Top of the class,,,[],True,['Alison Wright'],"Wright, A. Top of the class. Nature Phys6, 644 (2010).",9,0,0,aplusplus,10.1038/nphys1783,https://doi.org/10.1038/nphys1783,,9,nphys,nature physics,1283299200,2010-09-01,,https://www.nature.com/articles/nphys1783,6
