contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,The importance of being Ernest,,,[],True,[],"The importance of being Ernest. Nature Phys9, 259 (2013).",82,2,0,aplusplus,10.1038/nphys2634,https://doi.org/10.1038/nphys2634,,5,nphys,nature physics,1367452800,2013-05-02,policy,https://www.nature.com/articles/nphys2634,9
thesis,Let there be fluid light,,,[],True,['Mark Buchanan'],"Buchanan, M. Let there be fluid light. Nature Phys9, 260 (2013).",36,0,1,aplusplus,10.1038/nphys2620,https://doi.org/10.1038/nphys2620,,5,nphys,nature physics,1367452800,2013-05-02,quantum-optics,https://www.nature.com/articles/nphys2620,9
books & arts,"Wanted dead or alive, or both",,,[],True,['Iulia Georgescu'],"Georgescu, I. Wanted dead or alive, or both. Nature Phys9, 261 (2013).",29,3,0,aplusplus,10.1038/nphys2622,https://doi.org/10.1038/nphys2622,,5,nphys,nature physics,1335916800,2012-05-02,,https://www.nature.com/articles/nphys2622,9
research highlights,Anti-atom in free fall,,,[],True,['Iulia Georgescu'],"Georgescu, I. Anti-atom in free fall. Nature Phys9, 262 (2013).",23,2,0,aplusplus,10.1038/nphys2624,https://doi.org/10.1038/nphys2624,,5,nphys,nature physics,1367452800,2013-05-02,atomic-and-molecular-physics;experimental-particle-physics,https://www.nature.com/articles/nphys2624,9
research highlights,Spiralling under control,,,[],True,['David Gevaux'],"Gevaux, D. Spiralling under control. Nature Phys9, 262 (2013).",12,0,0,aplusplus,10.1038/nphys2625,https://doi.org/10.1038/nphys2625,,5,nphys,nature physics,1367452800,2013-05-02,metamaterials;optical-physics,https://www.nature.com/articles/nphys2625,9
research highlights,Droplet conveyor,,,[],True,['Bart Verberck'],"Verberck, B. Droplet conveyor. Nature Phys9, 262 (2013).",10,0,0,aplusplus,10.1038/nphys2626,https://doi.org/10.1038/nphys2626,,5,nphys,nature physics,1367452800,2013-05-02,graphene;nanofluidics;nanowires,https://www.nature.com/articles/nphys2626,9
research highlights,Gravitational spectacles,,,[],True,['May Chiao'],"Chiao, M. Gravitational spectacles. Nature Phys9, 262 (2013).",6,0,0,aplusplus,10.1038/nphys2627,https://doi.org/10.1038/nphys2627,,5,nphys,nature physics,1367452800,2013-05-02,astronomy-and-astrophysics,https://www.nature.com/articles/nphys2627,9
research highlights,Just plain loopy?,,,[],True,['Alison Wright'],"Wright, A. Just plain loopy?. Nature Phys9, 262 (2013).",12,0,0,aplusplus,10.1038/nphys2628,https://doi.org/10.1038/nphys2628,,5,nphys,nature physics,1367452800,2013-05-02,phenomenology;theoretical-particle-physics,https://www.nature.com/articles/nphys2628,9
news & views,The movable and the jammed,,,"[{'address': 'Troy Shinbrot is in the Department of Biomedical Engineering, Rutgers University, Piscataway, New Jersey 08854, USA', 'authors': ['Troy Shinbrot']}]",False,['Troy Shinbrot'],"Shinbrot, T. The movable and the jammed. Nature Phys9, 263–264 (2013).",52,0,6,aplusplus,10.1038/nphys2594,https://doi.org/10.1038/nphys2594,,5,nphys,nature physics,1364083200,2013-03-24,theoretical-particle-physics,https://www.nature.com/articles/nphys2594,9
news & views,Across the Universe,,,[],True,['Alison Wright'],"Wright, A. Across the Universe. Nature Phys9, 264 (2013).",24,0,4,aplusplus,10.1038/nphys2629,https://doi.org/10.1038/nphys2629,,5,nphys,nature physics,1367452800,2013-05-02,cosmology,https://www.nature.com/articles/nphys2629,9
