contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Talking the talk,,[],True,[],"Talking the talk. Nature Phys4, 429 (2008).",139,9,1,aplusplus,10.1038/nphys996,https://doi.org/10.1038/nphys996,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys996,4
thesis,The final frontier?,,[],True,"[""Mark Buchanan""]","Buchanan, M. The final frontier?. Nature Phys4, 431 (2008).",34,0,1,aplusplus,10.1038/nphys967,https://doi.org/10.1038/nphys967,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys967,4
books & arts,Beyond the hype,,[],False,"[""Lionel Mason""]","Mason, L. Beyond the hype. Nature Phys4, 433–434 (2008).",7,0,0,aplusplus,10.1038/nphys975,https://doi.org/10.1038/nphys975,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys975,4
books & arts,Entangled stage,,[],True,"[""Richard Webb""]","Webb, R. Entangled stage. Nature Phys4, 434 (2008).",21,0,0,aplusplus,10.1038/nphys984,https://doi.org/10.1038/nphys984,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys984,4
research highlights,High-speed science,,[],True,[],"High-speed science. Nature Phys4, 435 (2008).",153,0,1,aplusplus,10.1038/nphys995,https://doi.org/10.1038/nphys995,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys995,4
news & views,Quantum canaries learn to fly,,[],True,"[""James Anglin""]","Anglin, J. Quantum canaries learn to fly. Nature Phys4, 437–438 (2008).",55,0,14,aplusplus,10.1038/nphys980,https://doi.org/10.1038/nphys980,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys980,4
news & views,A win–win situation,,[],True,"[""Ian Shipsey""]","Shipsey, I. A win–win situation. Nature Phys4, 438–440 (2008).",18,0,0,aplusplus,10.1038/nphys981,https://doi.org/10.1038/nphys981,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys981,4
news & views,Squeezing up the sensitivity,,[],True,"[""Roman Schnabel""]","Schnabel, R. Squeezing up the sensitivity. Nature Phys4, 440–441 (2008).",48,0,16,aplusplus,10.1038/nphys990,https://doi.org/10.1038/nphys990,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys990,4
news & views,A flood or a trickle?,,[],True,"[""Arthur P. Ramirez""]","Ramirez, A. A flood or a trickle?. Nature Phys4, 442–443 (2008).",125,8,24,aplusplus,10.1038/nphys978,https://doi.org/10.1038/nphys978,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys978,4
news & views,Electron wrangling in quantum corrals,,[],True,"[""Eric J. Heller""]","Heller, E. Electron wrangling in quantum corrals. Nature Phys4, 443–444 (2008).",104,1,5,aplusplus,10.1038/nphys991,https://doi.org/10.1038/nphys991,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys991,4
news & views,Limited adiabaticity,,[],True,"[""Wilhelm Zwerger""]","Zwerger, W. Limited adiabaticity. Nature Phys4, 444–446 (2008).",40,0,3,aplusplus,10.1038/nphys979,https://doi.org/10.1038/nphys979,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys979,4
news & views,Has lightning struck twice?,,[],True,"[""May Chiao""]","Chiao, M. Has lightning struck twice?. Nature Phys4, 446 (2008).",15,0,7,aplusplus,10.1038/nphys976,https://doi.org/10.1038/nphys976,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys976,4
review article,Principles and applications of compact laser–plasma accelerators,"<p>Rapid progress in the development of high-intensity laser systems has extended our ability to study light&#8211;matter interactions far into the relativistic domain, in which electrons are driven to velocities close to the speed of light. As well as being of fundamental interest in their own right, these interactions enable the generation of high-energy particle beams that are short, bright and have good spatial quality. Along with steady improvements in the size, cost and repetition rate of high-intensity lasers, the unique characteristics of laser-driven particle beams are expected to be useful for a wide range of contexts, including proton therapy for the treatment of cancers, materials characterization, radiation-driven chemistry, border security through the detection of explosives, narcotics and other dangerous substances, and of course high-energy particle physics. Here, we review progress that has been made towards realizing such possibilities and the principles that underlie them.</p>",[],False,"[""Victor Malka"", ""J\u00e9r\u00f4me Faure"", ""Yann A. Gauduel"", ""Erik Lefebvre"", ""Antoine Rousse"", ""Kim Ta Phuoc""]","Malka, V., Faure, J., Gauduel, Y. et al. Principles and applications of compact laser–plasma accelerators. Nature Phys4, 447–453 (2008).",1059,13,344,aplusplus,10.1038/nphys966,https://doi.org/10.1038/nphys966,,6,nphys,nature physics,1212278400,2008-06-01,,https://www.nature.com/articles/nphys966,4
letter,Single-atom gating of quantum-state superpositions,,[],True,"[""Christopher R. Moon"", ""Christopher P. Lutz"", ""Hari C. Manoharan""]","Moon, C., Lutz, C. & Manoharan, H. Single-atom gating of quantum-state superpositions. Nature Phys4, 454–458 (2008).",327,0,28,aplusplus,10.1038/nphys930,https://doi.org/10.1038/nphys930,,6,nphys,nature physics,1207440000,2008-04-06,,https://www.nature.com/articles/nphys930,4
letter,Thermodynamic properties of a spin-1/2 spin-liquid state in a κ-type organic salt,,[],True,"[""Satoshi Yamashita"", ""Yasuhiro Nakazawa"", ""Masaharu Oguni"", ""Yugo Oshima"", ""Hiroyuki Nojiri"", ""Yasuhiro Shimizu"", ""Kazuya Miyagawa"", ""Kazushi Kanoda""]","Yamashita, S., Nakazawa, Y., Oguni, M. et al. Thermodynamic properties of a spin-1/2 spin-liquid state in aκ-type organic salt. Nature Phys4, 459–462 (2008).",1911,0,336,aplusplus,10.1038/nphys942,https://doi.org/10.1038/nphys942,,6,nphys,nature physics,1209254400,2008-04-27,,https://www.nature.com/articles/nphys942,4
