contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Weighty matters,,[],True,[],"Weighty matters. Nature Phys6, 925 (2010).",47,0,0,aplusplus,10.1038/nphys1889,https://doi.org/10.1038/nphys1889,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1889,6
correspondence,The super-quadratic growth of high-harmonic signal as a function of pressure,,[],True,"[""S. Kazamias"", ""S. Daboussi"", ""O. Guilbaud"", ""K. Cassou"", ""C. Montet"", ""O. Neveu"", ""B. Cros"", ""D. Ros"", ""G. Maynard""]","Kazamias, S., Daboussi, S., Guilbaud, O. et al. The super-quadratic growth of high-harmonic signal as a function of pressure. Nature Phys6, 927 (2010).",89,0,6,aplusplus,10.1038/nphys1826,https://doi.org/10.1038/nphys1826,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1826,6
correspondence,Reply to 'The super-quadratic growth of high-harmonic signal as a function of pressure',,[],True,"[""J. Seres"", ""E. Seres"", ""B. Ecker"", ""D. Hochhaus"", ""D. Zimmer"", ""V. Bagnoud"", ""B. Aurand"", ""B. Zielbauer"", ""T. K\u00fchl"", ""C. Spielmann""]","Seres, J., Seres, E., Ecker, B. et al. Reply to 'The super-quadratic growth of high-harmonic signal as a function of pressure'. Nature Phys6, 928–929 (2010).",33,0,4,aplusplus,10.1038/nphys1827,https://doi.org/10.1038/nphys1827,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1827,6
correspondence,Monkey and cell-phone-user mobilities scale similarly,,[],True,"[""Peter D. Walsh"", ""Denis Boyer"", ""Margaret C. Crofoot""]","Walsh, P., Boyer, D. & Crofoot, M. Monkey and cell-phone-user mobilities scale similarly. Nature Phys6, 929–930 (2010).",27,1,4,aplusplus,10.1038/nphys1875,https://doi.org/10.1038/nphys1875,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1875,6
perspective,Fractionalize this,,[],False,"[""Philip Phillips""]","Phillips, P. Fractionalize this. Nature Phys6, 931–933 (2010).",69,0,2,aplusplus,10.1038/nphys1881,https://doi.org/10.1038/nphys1881,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1881,6
thesis,Body of evidence,,[],True,"[""Mark Buchanan""]","Buchanan, M. Body of evidence. Nature Phys6, 934 (2010).",51,0,0,aplusplus,10.1038/nphys1878,https://doi.org/10.1038/nphys1878,Nobel Prize in Physics 2020,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1878,6
correction,Correction,,[],True,[],"Correction. Nature Phys6, 935 (2010).",41,0,0,aplusplus,10.1038/nphys1882,https://doi.org/10.1038/nphys1882,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1882,6
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Phys6, 935 (2010).",45,0,0,aplusplus,10.1038/nphys1888,https://doi.org/10.1038/nphys1888,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1888,6
news & views,Bits for less or more for bits?,,[],True,"[""Christian Van den Broeck""]","Van den Broeck, C. Bits for less or more for bits?. Nature Phys6, 937–938 (2010).",90,6,10,aplusplus,10.1038/nphys1834,https://doi.org/10.1038/nphys1834,,12,nphys,nature physics,1289692800,2010-11-14,,https://www.nature.com/articles/nphys1834,6
news & views,Watching correlations disappear,,[],True,"[""Jonathan Home""]","Home, J. Watching correlations disappear. Nature Phys6, 938–939 (2010).",49,0,1,aplusplus,10.1038/nphys1824,https://doi.org/10.1038/nphys1824,,12,nphys,nature physics,1291161600,2010-12-01,,https://www.nature.com/articles/nphys1824,6
