contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Science worth fighting for,,[],True,[],"Science worth fighting for. Nature Phys14, 425 (2018).",125,9,0,aplusplus,10.1038/s41567-018-0147-3,https://doi.org/10.1038/s41567-018-0147-3,,5,nphys,nature physics,1525219200,2018-05-02,scientific-community-and-society,https://www.nature.com/articles/s41567-018-0147-3,14
comment,Understanding complexity,,[],False,"[""Sophia Kivelson"", ""Steven Kivelson""]","Kivelson, S., Kivelson, S. Understanding complexity. Nature Phys14, 426–427 (2018).",1067,44,3,aplusplus,10.1038/s41567-018-0136-6,https://doi.org/10.1038/s41567-018-0136-6,,5,nphys,nature physics,1525219200,2018-05-02,condensed-matter-physics;scientific-community-and-society,https://www.nature.com/articles/s41567-018-0136-6,14
thesis,Ignorance as strength,,[],True,"[""Mark Buchanan""]","Buchanan, M. Ignorance as strength. Nature Phys14, 428 (2018).",143,8,2,aplusplus,10.1038/s41567-018-0133-9,https://doi.org/10.1038/s41567-018-0133-9,,5,nphys,nature physics,1525219200,2018-05-02,climate-sciences;statistical-physics-thermodynamics-and-nonlinear-dynamics,https://www.nature.com/articles/s41567-018-0133-9,14
books & arts,The seduction of a scientist,,[],True,"[""Leonie Mueck""]","Mueck, L. The seduction of a scientist. Nature Phys14, 429 (2018).",221,11,0,aplusplus,10.1038/s41567-018-0130-z,https://doi.org/10.1038/s41567-018-0130-z,,5,nphys,nature physics,1525219200,2018-05-02,careers;ethics;history;science-in-culture,https://www.nature.com/articles/s41567-018-0130-z,14
research highlight,A good egg,,[],True,"[""Andreas H. Trabesinger""]","Trabesinger, A.H. A good egg. Nature Phys14, 430 (2018).",177,3,0,aplusplus,10.1038/s41567-018-0142-8,https://doi.org/10.1038/s41567-018-0142-8,,5,nphys,nature physics,1525219200,2018-05-02,biomineralization;mechanical-properties,https://www.nature.com/articles/s41567-018-0142-8,14
research highlight,What's in the box?,,[],True,"[""David Abergel""]","Abergel, D. What’s in the box?. Nature Phys14, 430 (2018).",89,2,2,aplusplus,10.1038/s41567-018-0143-7,https://doi.org/10.1038/s41567-018-0143-7,,5,nphys,nature physics,1525219200,2018-05-02,characterization-and-analytical-techniques;nuclear-physics,https://www.nature.com/articles/s41567-018-0143-7,14
research highlight,Just wait,,[],True,"[""Federico Levi""]","Levi, F. Just wait. Nature Phys14, 430 (2018).",33,1,0,aplusplus,10.1038/s41567-018-0144-6,https://doi.org/10.1038/s41567-018-0144-6,,5,nphys,nature physics,1525219200,2018-05-02,complex-networks;epidemiology,https://www.nature.com/articles/s41567-018-0144-6,14
research highlight,Sum it up,,[],True,"[""Jan Philip Kraack""]","Kraack, J.P. Sum it up. Nature Phys14, 430 (2018).",48,1,0,aplusplus,10.1038/s41567-018-0145-5,https://doi.org/10.1038/s41567-018-0145-5,,5,nphys,nature physics,1525219200,2018-05-02,excited-states;kinetics-and-dynamics;molecular-dynamics;structure-determination;x-ray-diffraction,https://www.nature.com/articles/s41567-018-0145-5,14
research highlight,Towards thermalization,,[],True,"[""Yun Li""]","Li, Y. Towards thermalization. Nature Phys14, 430 (2018).",221,0,0,aplusplus,10.1038/s41567-018-0146-4,https://doi.org/10.1038/s41567-018-0146-4,,5,nphys,nature physics,1525219200,2018-05-02,statistical-physics-thermodynamics-and-nonlinear-dynamics;ultracold-gases,https://www.nature.com/articles/s41567-018-0146-4,14
news & views,An optical clock to go,,[],True,"[""Andrew D. Ludlow""]","Ludlow, A.D. An optical clock to go. Nature Phys14, 431–432 (2018).",546,51,3,aplusplus,10.1038/s41567-018-0047-6,https://doi.org/10.1038/s41567-018-0047-6,,5,nphys,nature physics,1518393600,2018-02-12,atom-optics;atomic-and-molecular-physics,https://www.nature.com/articles/s41567-018-0047-6,14
