contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Five minutes from disaster,,[],True,[],"Five minutes from disaster. Nature Phys8, 101 (2012).",89,0,0,aplusplus,10.1038/nphys2238,https://doi.org/10.1038/nphys2238,,2,nphys,nature physics,1328140800,2012-02-02,policy,https://www.nature.com/articles/nphys2238,8
editorial,Out of the darkness,,[],True,[],"Out of the darkness. Nature Phys8, 101 (2012).",47,0,0,aplusplus,10.1038/nphys2242,https://doi.org/10.1038/nphys2242,,2,nphys,nature physics,1328140800,2012-02-02,publishing,https://www.nature.com/articles/nphys2242,8
thesis,Can't get no diffraction?,,[],True,"[""Mark Buchanan""]","Buchanan, M. Can't get no diffraction?. Nature Phys8, 103 (2012).",192,1,1,aplusplus,10.1038/nphys2224,https://doi.org/10.1038/nphys2224,,2,nphys,nature physics,1328140800,2012-02-02,optical-physics;quantum-mechanics,https://www.nature.com/articles/nphys2224,8
books & arts,Just like that,,[],False,"[""Richard Wiseman""]","Wiseman, R. Just like that. Nature Phys8, 104–105 (2012).",9,4,0,aplusplus,10.1038/nphys2225,https://doi.org/10.1038/nphys2225,,2,nphys,nature physics,1328140800,2012-02-02,mathematics-and-computing;science-in-culture,https://www.nature.com/articles/nphys2225,8
books & arts,Behind the screen,,[],True,"[""Andreas Trabesinger""]","Trabesinger, A. Behind the screen. Nature Phys8, 105 (2012).",20,0,0,aplusplus,10.1038/nphys2229,https://doi.org/10.1038/nphys2229,,2,nphys,nature physics,1328140800,2012-02-02,mathematics-and-computing;science-in-culture,https://www.nature.com/articles/nphys2229,8
research highlights,Upholding the law,,[],True,"[""David Gevaux""]","Gevaux, D. Upholding the law. Nature Phys8, 106 (2012).",10,0,0,aplusplus,10.1038/nphys2233,https://doi.org/10.1038/nphys2233,,2,nphys,nature physics,1328140800,2012-02-02,atomistic-models;electronic-properties-and-materials;nanowires,https://www.nature.com/articles/nphys2233,8
research highlights,Millikan recharged,,[],True,"[""Abigail Klopper""]","Klopper, A. Millikan recharged. Nature Phys8, 106 (2012).",60,0,0,aplusplus,10.1038/nphys2234,https://doi.org/10.1038/nphys2234,,2,nphys,nature physics,1328140800,2012-02-02,chemical-physics,https://www.nature.com/articles/nphys2234,8
research highlights,Quantum chemistry cut short,,[],True,"[""Ed Gerstner""]","Gerstner, E. Quantum chemistry cut short. Nature Phys8, 106 (2012).",27,0,0,aplusplus,10.1038/nphys2235,https://doi.org/10.1038/nphys2235,,2,nphys,nature physics,1328140800,2012-02-02,electronic-structure-of-atoms-and-molecules,https://www.nature.com/articles/nphys2235,8
research highlights,Quantum speed limit,,[],True,"[""Andreas Trabesinger""]","Trabesinger, A. Quantum speed limit. Nature Phys8, 106 (2012).",179,0,0,aplusplus,10.1038/nphys2236,https://doi.org/10.1038/nphys2236,,2,nphys,nature physics,1328140800,2012-02-02,quantum-mechanics;ultracold-gases,https://www.nature.com/articles/nphys2236,8
research highlights,How the galaxy got its field,,[],True,"[""Alison Wright""]","Wright, A. How the galaxy got its field. Nature Phys8, 106 (2012).",38,0,0,aplusplus,10.1038/nphys2237,https://doi.org/10.1038/nphys2237,,2,nphys,nature physics,1328140800,2012-02-02,galaxies-and-clusters,https://www.nature.com/articles/nphys2237,8
