contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Heisenberg's uncertain legacy,,[],True,[],"Heisenberg's uncertain legacy. Nature Phys13, 1143 (2017).",655,62,0,aplusplus,10.1038/nphys4330,https://doi.org/10.1038/nphys4330,,12,nphys,nature physics,1512086400,2017-12-01,history;quantum-physics,https://www.nature.com/articles/nphys4330,13
thesis,Energy transitions,,[],True,"[""Mark Buchanan""]","Buchanan, M. Energy transitions. Nature Phys13, 1144 (2017).",240,7,0,aplusplus,10.1038/nphys4329,https://doi.org/10.1038/nphys4329,,12,nphys,nature physics,1512086400,2017-12-01,energy-and-society;physics,https://www.nature.com/articles/nphys4329,13
books & arts,Portraits of physicists,,[],False,"[""Marco Bentivenga"", ""Richard Brierley"", ""Nina Meinzer""]","Bentivenga, M., Brierley, R. & Meinzer, N. Portraits of physicists. Nature Phys13, 1145–1146 (2017).",199,10,0,aplusplus,10.1038/nphys4324,https://doi.org/10.1038/nphys4324,,12,nphys,nature physics,1512086400,2017-12-01,history;science-in-culture,https://www.nature.com/articles/nphys4324,13
research highlights,Cloud of bugs,,[],True,"[""Federico Levi""]","Levi, F. Cloud of bugs. Nature Phys13, 1147 (2017).",80,1,0,aplusplus,10.1038/nphys4332,https://doi.org/10.1038/nphys4332,,12,nphys,nature physics,1512086400,2017-12-01,electronic-properties-and-materials,https://www.nature.com/articles/nphys4332,13
research highlights,Weyl metamaterials,,[],True,"[""David Abergel""]","Abergel, D. Weyl metamaterials. Nature Phys13, 1147 (2017).",260,3,0,aplusplus,10.1038/nphys4333,https://doi.org/10.1038/nphys4333,,12,nphys,nature physics,1512086400,2017-12-01,atmospheric-chemistry;thermodynamics,https://www.nature.com/articles/nphys4333,13
research highlights,Rain before six,,[],True,"[""Andreas H. Trabesinger""]","Trabesinger, A. Rain before six. Nature Phys13, 1147 (2017).",53,0,0,aplusplus,10.1038/nphys4334,https://doi.org/10.1038/nphys4334,,12,nphys,nature physics,1512086400,2017-12-01,condensed-matter-physics;theoretical-physics,https://www.nature.com/articles/nphys4334,13
research highlights,To be or not to be,,[],True,"[""Yun Li""]","Li, Y. To be or not to be. Nature Phys13, 1147 (2017).",260,1,0,aplusplus,10.1038/nphys4335,https://doi.org/10.1038/nphys4335,,12,nphys,nature physics,1512086400,2017-12-01,biomaterials;biomimetics,https://www.nature.com/articles/nphys4335,13
research highlights,Spidey sense,,[],True,"[""Abigail Klopper""]","Klopper, A. Spidey sense. Nature Phys13, 1147 (2017).",127,2,0,aplusplus,10.1038/nphys4336,https://doi.org/10.1038/nphys4336,,12,nphys,nature physics,1512086400,2017-12-01,bioinspired-materials;biomaterials,https://www.nature.com/articles/nphys4336,13
news & views,Quantum advantage deferred,,[],True,"[""Andrew M. Childs""]","Childs, A. Quantum advantage deferred. Nature Phys13, 1148 (2017).",279,19,0,aplusplus,10.1038/nphys4272,https://doi.org/10.1038/nphys4272,,12,nphys,nature physics,1506902400,2017-10-02,computational-science;quantum-information,https://www.nature.com/articles/nphys4272,13
news & views,Misfits unite,,[],True,"[""Gregory M. Grason""]","Grason, G. Misfits unite. Nature Phys13, 1149–1150 (2017).",286,7,3,aplusplus,10.1038/nphys4201,https://doi.org/10.1038/nphys4201,,12,nphys,nature physics,1499040000,2017-07-03,electronic-properties-and-materials;topological-matter,https://www.nature.com/articles/nphys4201,13
