contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Commitment issues,,,[],True,[],"Commitment issues. Nature Phys7,1 (2011).",52,0,5,aplusplus,10.1038/nphys1906,https://doi.org/10.1038/nphys1906,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1906,7
commentary,Eyes on a prize particle,,,"[{'address': 'Luis Álvarez-Gaumé and John Ellis are in the Theory Division, CERN, CH-1211 Geneva 23, Switzerland;', 'authors': ['Luis Álvarez-Gaumé', '\xa0&\xa0John Ellis']}, {'address': ""Department of Physics, John Ellis is also in the Theoretical Physics and Cosmology Group, King's College London, London WC2R 2LS, UK."", 'authors': ['John Ellis']}]",False,"['Luis Álvarez-Gaumé', 'John Ellis']","Álvarez-Gaumé, L., Ellis, J. Eyes on a prize particle. Nature Phys7,2–3 (2011).",88,15,7,aplusplus,10.1038/nphys1874,https://doi.org/10.1038/nphys1874,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1874,7
thesis,Nothing's impossible,,,[],True,['Mark Buchanan'],"Buchanan, M. Nothing's impossible. Nature Phys7,5 (2011).",32,0,1,aplusplus,10.1038/nphys1899,https://doi.org/10.1038/nphys1899,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1899,7
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Phys7,6 (2011).",8,0,1,aplusplus,10.1038/nphys1902,https://doi.org/10.1038/nphys1902,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1902,7
news & views,Artificial ice goes thermal,,,"[{'address': 'John Cumings is in the Department of Materials Science and Engineering, University of Maryland, College Park, Maryland 20742-2115, USA. cumings@umd.edu', 'authors': ['John Cumings']}]",False,['John Cumings'],"Cumings, J. Artificial ice goes thermal. Nature Phys7,7–8 (2011).",38,0,6,aplusplus,10.1038/nphys1898,https://doi.org/10.1038/nphys1898,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1898,7
news & views,The dirt on topology,,,"[{'address': 'Eli Rotenberg is a senior staff scientist at the Advanced Light Source at the Lawrence Berkeley National Laboratory, Mail Stop 6R2100, Berkeley, California 94720, USA. erotenberg@lbl.gov', 'authors': ['Eli Rotenberg']}]",False,['Eli Rotenberg'],"Rotenberg, E. The dirt on topology. Nature Phys7,8–10 (2011).",203,3,6,aplusplus,10.1038/nphys1869,https://doi.org/10.1038/nphys1869,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1869,7
news & views,Beware of the pseudogap,,,"[{'address': 'Dirk van der Marel is in the Département de Physique de la Matière Condensée, Université de Genève, 24 quai Ernest-Ansermet, CH-1211 Genève 4, Switzerland.', 'authors': ['Dirk van der Marel']}]",False,['Dirk van der Marel'],"van der Marel, D. Beware of the pseudogap. Nature Phys7, 10–11 (2011).",43,18,7,aplusplus,10.1038/nphys1890,https://doi.org/10.1038/nphys1890,,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1890,7
news & views,Beyond a petawatt,,,"[{'address': 'Szymon Suckewer is in the Department of Mechanical and Aerospace Engineering, Princeton University, Princeton, New Jersey 08544, USA. suckewer@princeton.edu', 'authors': ['Szymon Suckewer']}]",False,['Szymon Suckewer'],"Suckewer, S. Beyond a petawatt. Nature Phys7, 11–12 (2011).",165,1,10,aplusplus,10.1038/nphys1897,https://doi.org/10.1038/nphys1897,Nobel Prize in Physics 2018,1,nphys,nature physics,1292889600,2010-12-21,,https://www.nature.com/articles/nphys1897,7
letter,Quantum memory for entangled continuous-variable states,,,"[{'address': 'Niels Bohr Institute, Danish Quantum Optics Center QUANTOP, Copenhagen University, Blegdamsvej 17, 2100 Copenhagen, Denmark', 'authors': ['K. Jensen', ',\xa0W. Wasilewski', ',\xa0H. Krauter', ',\xa0T. Fernholz', ',\xa0B. M. Nielsen', ',\xa0M. M. Wolf', '\xa0&\xa0E. S. Polzik']}, {'address': 'Institut für Theoretische Physik, Universität Ulm, Albert-Einstein Allee 11, D-89069 Ulm, Germany', 'authors': ['M. Owari', '\xa0&\xa0M. B. Plenio']}, {'address': 'Department of Physics and Astronomy, University College London, Gower Street, London WC1E 6BT, UK', 'authors': ['A. Serafini']}]",True,"['K. Jensen', 'W. Wasilewski', 'H. Krauter', 'T. Fernholz', 'B. M. Nielsen', 'M. Owari', 'M. B. Plenio', 'A. Serafini', 'M. M. Wolf', 'E. S. Polzik']","Jensen, K., Wasilewski, W., Krauter, H. et al. Quantum memory for entangled continuous-variable states. Nature Phys7, 13–16 (2011).",625,7,89,aplusplus,10.1038/nphys1819,https://doi.org/10.1038/nphys1819,,1,nphys,nature physics,1289088000,2010-11-07,,https://www.nature.com/articles/nphys1819,7
letter,Heralded single-photon absorption by a single atom,,,"[{'address': 'ICFO—Institut de Ciències Fotòniques, Mediterranean Technology Park, 08860 Castelldefels, Spain', 'authors': ['N. Piro', ',\xa0F. Rohde', ',\xa0C. Schuck', ',\xa0M. Almendros', ',\xa0J. Huwer', ',\xa0J. Ghosh', ',\xa0A. Haase', ',\xa0M. Hennrich', ',\xa0F. Dubin', '\xa0&\xa0J. Eschner']}, {'address': 'Experimentalphysik, Universität des Saarlandes Campus E2 6, 66123 Saarbrücken, Germany', 'authors': ['J. Eschner']}]",True,"['N. Piro', 'F. Rohde', 'C. Schuck', 'M. Almendros', 'J. Huwer', 'J. Ghosh', 'A. Haase', 'M. Hennrich', 'F. Dubin', 'J. Eschner']","Piro, N., Rohde, F., Schuck, C. et al. Heralded single-photon absorption by a single atom. Nature Phys7, 17–20 (2011).",378,7,77,aplusplus,10.1038/nphys1805,https://doi.org/10.1038/nphys1805,,1,nphys,nature physics,1287878400,2010-10-24,,https://www.nature.com/articles/nphys1805,7
