contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,A century of correct predictions,,,[],True,[],"A century of correct predictions. Nat. Phys. 15, 415 (2019).",8290,20,0,aplusplus,10.1038/s41567-019-0524-6,https://doi.org/10.1038/s41567-019-0524-6,,5,nphys,nature physics,1556755200,2019-05-02,general-relativity-and-gravity;techniques-and-instrumentation,https://www.nature.com/articles/s41567-019-0524-6,15
comment,A hundred years of the first experimental test of general relativity,,,"[{'address': 'Faculdade de Física, Universidade Federal do Pará, Belém, PA, Brazil', 'authors': ['Luís C. B. Crispino']}, {'address': 'Department of Physics, University of Arkansas, Fayetteville, AR, USA', 'authors': ['Daniel J. Kennefick']}]",False,"['Luís C. B. Crispino', 'Daniel J. Kennefick']","Crispino, L.C.B., Kennefick, D.J. A hundred years of the first experimental test of general relativity. Nat. Phys. 15, 416–419 (2019).",1751,29,6,aplusplus,10.1038/s41567-019-0519-3,https://doi.org/10.1038/s41567-019-0519-3,,5,nphys,nature physics,1556755200,2019-05-02,cosmology;history,https://www.nature.com/articles/s41567-019-0519-3,15
thesis,In search of lost memories,,,"[{'address': 'Nature Physics', 'authors': ['Mark Buchanan']}]",True,['Mark Buchanan'],"Buchanan, M. In search of lost memories. Nat. Phys. 15, 420 (2019).",495,3,0,aplusplus,10.1038/s41567-019-0521-9,https://doi.org/10.1038/s41567-019-0521-9,,5,nphys,nature physics,1556755200,2019-05-02,materials-science;physics,https://www.nature.com/articles/s41567-019-0521-9,15
books & arts,Creative ambiguity,,,"[{'address': 'Associate Editor, Nature Physics.', 'authors': ['David Abergel']}]",True,['David Abergel'],"Abergel, D. Creative ambiguity. Nat. Phys. 15, 421 (2019).",370,5,0,aplusplus,10.1038/s41567-019-0518-4,https://doi.org/10.1038/s41567-019-0518-4,,5,nphys,nature physics,1556755200,2019-05-02,arts;lab-life,https://www.nature.com/articles/s41567-019-0518-4,15
research highlight,An early template,,,"[{'address': 'Nature Physics', 'authors': ['Abigail Klopper']}]",True,['Abigail Klopper'],"Klopper, A. An early template. Nat. Phys. 15, 422 (2019).",414,0,0,aplusplus,10.1038/s41567-019-0525-5,https://doi.org/10.1038/s41567-019-0525-5,,5,nphys,nature physics,1556755200,2019-05-02,biological-physics;origin-of-life,https://www.nature.com/articles/s41567-019-0525-5,15
research highlight,Disordered Majoranas,,,"[{'address': 'Nature Physics', 'authors': ['David Abergel']}]",True,['David Abergel'],"Abergel, D. Disordered Majoranas. Nat. Phys. 15, 422 (2019).",776,2,0,aplusplus,10.1038/s41567-019-0526-4,https://doi.org/10.1038/s41567-019-0526-4,,5,nphys,nature physics,1556755200,2019-05-02,semiconductors;superconducting-devices;superconducting-properties-and-materials,https://www.nature.com/articles/s41567-019-0526-4,15
research highlight,Universe in a bottle,,,"[{'address': 'Nature Physics', 'authors': ['Federico Levi']}]",True,['Federico Levi'],"Levi, F. Universe in a bottle. Nat. Phys. 15, 422 (2019).",396,2,0,aplusplus,10.1038/s41567-019-0527-3,https://doi.org/10.1038/s41567-019-0527-3,,5,nphys,nature physics,1556755200,2019-05-02,cosmology;fluid-dynamics;laboratory-astrophysics,https://www.nature.com/articles/s41567-019-0527-3,15
research highlight,Moonstone,,,"[{'address': 'Nature Physics', 'authors': ['Stefanie Reichert']}]",True,['Stefanie Reichert'],"Reichert, S. Moonstone. Nat. Phys. 15, 422 (2019).",245,3,0,aplusplus,10.1038/s41567-019-0528-2,https://doi.org/10.1038/s41567-019-0528-2,,5,nphys,nature physics,1556755200,2019-05-02,computational-astrophysics;rings-and-moons,https://www.nature.com/articles/s41567-019-0528-2,15
research highlight,A heat wave,,,"[{'address': 'Nature Physics', 'authors': ['Yun Li']}]",True,['Yun Li'],"Li, Y. A heat wave. Nat. Phys. 15, 422 (2019).",406,2,0,aplusplus,10.1038/s41567-019-0529-1,https://doi.org/10.1038/s41567-019-0529-1,,5,nphys,nature physics,1556755200,2019-05-02,quantum-fluids-and-solids;thermodynamics,https://www.nature.com/articles/s41567-019-0529-1,15
news & views,An ultrasonic shake-up,,,"[{'address': 'Department of Mechanical Engineering, University of Bristol, Bristol, UK', 'authors': ['Bruce Drinkwater']}]",True,['Bruce Drinkwater'],"Drinkwater, B. An ultrasonic shake-up. Nat. Phys. 15, 423 (2019).",863,4,0,aplusplus,10.1038/s41567-019-0463-2,https://doi.org/10.1038/s41567-019-0463-2,,5,nphys,nature physics,1551657600,2019-03-04,soft-materials,https://www.nature.com/articles/s41567-019-0463-2,15
