contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,So long...,,[],True,[],"So long.... Nature Phys4, 665 (2008).",54,0,1,aplusplus,10.1038/nphys1058,https://doi.org/10.1038/nphys1058,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1058,4
thesis,A little more conversation,,[],True,"[""Mark Buchanan""]","Buchanan, M. A little more conversation. Nature Phys4, 667 (2008).",51,0,1,aplusplus,10.1038/nphys1059,https://doi.org/10.1038/nphys1059,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1059,4
books & arts,The art of sangaku,,[],True,"[""Murray T. Batchelor""]","Batchelor, M. The art ofsangaku. Nature Phys4, 669 (2008).",92,3,0,aplusplus,10.1038/nphys1069,https://doi.org/10.1038/nphys1069,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1069,4
research highlights,"Long, short, entangled, cut off...",,[],True,[],"Long, short, entangled, cut off.... Nature Phys4, 671 (2008).",40,0,0,aplusplus,10.1038/nphys1060,https://doi.org/10.1038/nphys1060,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1060,4
news & views,Diverging views on glass transition,,[],True,"[""Gregory B. McKenna""]","McKenna, G. Diverging views on glass transition. Nature Phys4, 673 (2008).",377,0,80,aplusplus,10.1038/nphys1063,https://doi.org/10.1038/nphys1063,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1063,4
news & views,A feature rather than a bug,,[],True,"[""David Snoke""]","Snoke, D. A feature rather than a bug. Nature Phys4, 673 (2008).",84,0,14,aplusplus,10.1038/nphys1064,https://doi.org/10.1038/nphys1064,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1064,4
news & views,Going to the zoo,,[],True,[],"Going to the zoo. Nature Phys4, 675 (2008).",68,0,0,aplusplus,10.1038/nphys1061,https://doi.org/10.1038/nphys1061,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1061,4
news & views,Electronics lightens up,,[],True,"[""Richard J. Warburton""]","Warburton, R. Electronics lightens up. Nature Phys4, 676–677 (2008).",23,0,8,aplusplus,10.1038/nphys1066,https://doi.org/10.1038/nphys1066,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1066,4
news & views,Those names to remember,,[],True,"[""Andreas Trabesinger""]","Trabesinger, A. Those names to remember. Nature Phys4, 677 (2008).",34,6,0,aplusplus,10.1038/nphys1062,https://doi.org/10.1038/nphys1062,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1062,4
news & views,Quantum optics with dots,,[],True,"[""Manfred Bayer""]","Bayer, M. Quantum optics with dots. Nature Phys4, 678–679 (2008).",41,0,4,aplusplus,10.1038/nphys1065,https://doi.org/10.1038/nphys1065,,9,nphys,nature physics,1220227200,2008-09-01,,https://www.nature.com/articles/nphys1065,4
letter,Testing quantum correlations versus single-particle properties within Leggett's model and beyond,,[],True,"[""Cyril Branciard"", ""Nicolas Brunner"", ""Nicolas Gisin"", ""Christian Kurtsiefer"", ""Antia Lamas-Linares"", ""Alexander Ling"", ""Valerio Scarani""]","Branciard, C., Brunner, N., Gisin, N. et al. Testing quantum correlations versus single-particle properties within Leggett’s model and beyond. Nature Phys4, 681–685 (2008).",263,0,76,aplusplus,10.1038/nphys1020,https://doi.org/10.1038/nphys1020,,9,nphys,nature physics,1215302400,2008-07-06,,https://www.nature.com/articles/nphys1020,4
letter,Two-photon probe of the Jaynes–Cummings model and controlled symmetry breaking in circuit QED,,[],True,"[""Frank Deppe"", ""Matteo Mariantoni"", ""E. P. Menzel"", ""A. Marx"", ""S. Saito"", ""K. Kakuyanagi"", ""H. Tanaka"", ""T. Meno"", ""K. Semba"", ""H. Takayanagi"", ""E. Solano"", ""R. Gross""]","Deppe, F., Mariantoni, M., Menzel, E. et al. Two-photon probe of the Jaynes–Cummings model and controlled symmetry breaking in circuit QED. Nature Phys4, 686–691 (2008).",940,0,135,aplusplus,10.1038/nphys1016,https://doi.org/10.1038/nphys1016,,9,nphys,nature physics,1214697600,2008-06-29,,https://www.nature.com/articles/nphys1016,4
letter,Coherent population trapping of an electron spin in a single negatively charged quantum dot,,[],True,"[""Xiaodong Xu"", ""Bo Sun"", ""Paul R. Berman"", ""Duncan G. Steel"", ""Allan S. Bracker"", ""Dan Gammon"", ""L. J. Sham""]","Xu, X., Sun, B., Berman, P. et al. Coherent population trapping of an electron spin in a single negatively charged quantum dot. Nature Phys4, 692–695 (2008).",830,3,161,aplusplus,10.1038/nphys1054,https://doi.org/10.1038/nphys1054,,9,nphys,nature physics,1218931200,2008-08-17,,https://www.nature.com/articles/nphys1054,4
letter,Charge-density-wave origin of cuprate checkerboard visualized by scanning tunnelling microscopy,,[],True,"[""W. D. Wise"", ""M. C. Boyer"", ""Kamalesh Chatterjee"", ""Takeshi Kondo"", ""T. Takeuchi"", ""H. Ikuta"", ""Yayu Wang"", ""E. W. Hudson""]","Wise, W., Boyer, M., Chatterjee, K. et al. Charge-density-wave origin of cuprate checkerboard visualized by scanning tunnelling microscopy. Nature Phys4, 696–699 (2008).",1526,3,274,aplusplus,10.1038/nphys1021,https://doi.org/10.1038/nphys1021,,9,nphys,nature physics,1215302400,2008-07-06,,https://www.nature.com/articles/nphys1021,4
letter,Observation of Bogoliubov excitations in exciton-polariton condensates,,[],True,"[""S. Utsunomiya"", ""L. Tian"", ""G. Roumpos"", ""C. W. Lai"", ""N. Kumada"", ""T. Fujisawa"", ""M. Kuwata-Gonokami"", ""A. L\u00f6ffler"", ""S. H\u00f6fling"", ""A. Forchel"", ""Y. Yamamoto""]","Utsunomiya, S., Tian, L., Roumpos, G. et al. Observation of Bogoliubov excitations in exciton-polariton condensates. Nature Phys4, 700–705 (2008).",1227,4,205,aplusplus,10.1038/nphys1034,https://doi.org/10.1038/nphys1034,,9,nphys,nature physics,1217548800,2008-08-01,,https://www.nature.com/articles/nphys1034,4
letter,Quantized vortices in an exciton–polariton condensate,,[],True,"[""K. G. Lagoudakis"", ""M. Wouters"", ""M. Richard"", ""A. Baas"", ""I. Carusotto"", ""R. Andr\u00e9"", ""Le Si Dang"", ""B. Deveaud-Pl\u00e9dran""]","Lagoudakis, K., Wouters, M., Richard, M. et al. Quantized vortices in an exciton–polariton condensate. Nature Phys4, 706–710 (2008).",1677,0,463,aplusplus,10.1038/nphys1051,https://doi.org/10.1038/nphys1051,,9,nphys,nature physics,1218326400,2008-08-10,,https://www.nature.com/articles/nphys1051,4
letter,Irreversible reorganization in a supercooled liquid originates from localized soft modes,,[],True,"[""Asaph Widmer-Cooper"", ""Heidi Perry"", ""Peter Harrowell"", ""David R. Reichman""]","Widmer-Cooper, A., Perry, H., Harrowell, P. et al. Irreversible reorganization in a supercooled liquid originates from localized soft modes. Nature Phys4, 711–715 (2008).",1335,0,269,aplusplus,10.1038/nphys1025,https://doi.org/10.1038/nphys1025,,9,nphys,nature physics,1216512000,2008-07-20,,https://www.nature.com/articles/nphys1025,4
letter,Linked and knotted beams of light,,[],True,"[""William T. M. Irvine"", ""Dirk Bouwmeester""]","Irvine, W., Bouwmeester, D. Linked and knotted beams of light. Nature Phys4, 716–720 (2008).",1344,19,120,aplusplus,10.1038/nphys1056,https://doi.org/10.1038/nphys1056,,9,nphys,nature physics,1220140800,2008-08-31,,https://www.nature.com/articles/nphys1056,4
letter,Anatomy of plasma turbulence,,[],True,"[""Takuma Yamada"", ""Sanae-I. Itoh"", ""Takashi Maruta"", ""Naohiro Kasuya"", ""Yoshihiko Nagashima"", ""Shunjiro Shinohara"", ""Kenichiro Terasaka"", ""Masatoshi Yagi"", ""Shigeru Inagaki"", ""Yoshinobu Kawai"", ""Akihide Fujisawa"", ""Kimitaka Itoh""]","Yamada, T., Itoh, SI., Maruta, T. et al. Anatomy of plasma turbulence. Nature Phys4, 721–725 (2008).",649,0,106,aplusplus,10.1038/nphys1029,https://doi.org/10.1038/nphys1029,,9,nphys,nature physics,1217116800,2008-07-27,,https://www.nature.com/articles/nphys1029,4
