contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Future returns,,,[],True,[],"Future returns. Nature Phys3, 745 (2007).",11,0,1,aplusplus,10.1038/nphys760,https://doi.org/10.1038/nphys760,,11,nphys,nature physics,1192924800,2007-10-21,,https://www.nature.com/articles/nphys760,3
correspondence,Conference registration: how people react to a deadline,,,"[{'address': 'Dipartimento di Fisica, Università di Roma Sapienza, Roma, Italy', 'authors': ['Valentina Alfi', ',\xa0Giorgio Parisi', '\xa0&\xa0Luciano Pietronero']}, {'address': 'Centro Studi e Ricerche E. Fermi, Roma, Italy', 'authors': ['Valentina Alfi']}, {'address': 'Istituto dei Sistemi Complessi, CNR, Roma, Italy', 'authors': ['Luciano Pietronero']}]",True,"['Valentina Alfi', 'Giorgio Parisi', 'Luciano Pietronero']","Alfi, V., Parisi, G. & Pietronero, L. Conference registration: how people react to a deadline. Nature Phys3, 746 (2007).",144,41,14,aplusplus,10.1038/nphys761,https://doi.org/10.1038/nphys761,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys761,3
commentary,Physics for development,,,"[{'address': 'School of Physics, University of KwaZulu-Natal, Pietermaritzburg, Scottsville 3209, South Africa, and president of the South African Institute of Physics.', 'authors': ['Nithaya Chetty']}, {'address': 'School of Physics, University of the Witwatersrand, Johannesburg, PO WITS 2050, South Africa, and president-elect of the South African Institute of Physics.', 'authors': ['Simon Connell']}, {'address': 'Department of Physics and Astronomy, Hunter College, City University of New York, 695 Park Avenue, New York, 10021, New York, USA', 'authors': ['Ahmed C. Bawa']}]",False,"['Nithaya Chetty', 'Simon Connell', 'Ahmed C. Bawa']","Chetty, N., Connell, S. & Bawa, A. Physics for development. Nature Phys3, 747–749 (2007).",10,0,2,aplusplus,10.1038/nphys773,https://doi.org/10.1038/nphys773,,11,nphys,nature physics,1192924800,2007-10-21,,https://www.nature.com/articles/nphys773,3
thesis,Expect the unexpected,,,[],True,['Mark Buchanan'],"Buchanan, M. Expect the unexpected. Nature Phys3, 750 (2007).",24,0,0,aplusplus,10.1038/nphys762,https://doi.org/10.1038/nphys762,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys762,3
thesis,OPEC accepts no substitute,,,[],True,['David Goodstein'],"Goodstein, D. OPEC accepts no substitute. Nature Phys3, 750 (2007).",10,0,0,aplusplus,10.1038/nphys763,https://doi.org/10.1038/nphys763,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys763,3
books & arts,Tinkering with time,,,"[{'address': ""J. R. Gott is in the Department of Astrophysical Sciences, Princeton University, Princeton, New Jersey 08544, USA, and is the author of Time Travel in Einstein's Universe (Mariner Books, 2002)."", 'authors': ['J. Richard Gott']}]",True,['J. Richard Gott'],"Gott, J. Tinkering with time. Nature Phys3, 751 (2007).",25,0,0,aplusplus,10.1038/nphys764,https://doi.org/10.1038/nphys764,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys764,3
research highlights,"Spinning, rotating, losing",,,[],True,[],"Spinning, rotating, losing. Nature Phys3, 753 (2007).",24,0,0,aplusplus,10.1038/nphys765,https://doi.org/10.1038/nphys765,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys765,3
research highlights,Nobel Prize 2007: Fert and Grünberg,,,[],True,['Ed Gerstner'],"Gerstner, E. Nobel Prize 2007: Fert and Grünberg. Nature Phys3, 754 (2007).",85,0,4,aplusplus,10.1038/nphys779,https://doi.org/10.1038/nphys779,Nobel Prizes in Physics,11,nphys,nature physics,1191888000,2007-10-09,,https://www.nature.com/articles/nphys779,3
news & views,Quantum light switch,,,"[{'address': 'Michel Orrit is a member of MoNOS at the Leiden Institute of Physics, Postbus 9504, Leiden University, 2300 RA Leiden, Netherlands. orrit@molphys.leidenuniv.nl', 'authors': ['Michel Orrit']}]",False,['Michel Orrit'],"Orrit, M. Quantum light switch. Nature Phys3, 755–756 (2007).",42,0,13,aplusplus,10.1038/nphys766,https://doi.org/10.1038/nphys766,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys766,3
news & views,2D or not 2D?,,,"[{'address': 'Ross H. McKenzie is in the School of Physical Sciences, University of Queensland, Brisbane, Queensland 4072, Australia. mckenzie@physics.uq.edu.au', 'authors': ['Ross H. McKenzie']}]",False,['Ross H. McKenzie'],"McKenzie, R. 2D or not 2D?. Nature Phys3, 756–758 (2007).",118,10,5,aplusplus,10.1038/nphys768,https://doi.org/10.1038/nphys768,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys768,3
news & views,Emergence of language,,,"[{'address': ""Department of Physics, 'Sapienza' Università di Roma and SMC, INFM-CNR, Piazzale A. Moro 2, Roma, 00185, Italy"", 'authors': ['Vittorio Loreto']}, {'address': 'Complex Networks Lagrange Laboratory, ISI Foundation, Viale S. Severo 65, Torino, 10133, Italy', 'authors': ['Vittorio Loreto']}, {'address': 'Artificial Intelligence Laboratory, Vrije Universiteit Brussel, Pleinlaan 2, Brussels, B-1050, Belgium', 'authors': ['Luc Steels']}, {'address': 'Sony Computer Science Laboratory, 6 rue Amyot, Paris, 75005, France', 'authors': ['Luc Steels']}]",False,"['Vittorio Loreto', 'Luc Steels']","Loreto, V., Steels, L. Emergence of language. Nature Phys3, 758–760 (2007).",117,1,71,aplusplus,10.1038/nphys770,https://doi.org/10.1038/nphys770,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys770,3
news & views,Man and machine,,,"[{'address': 'Richard Webb is a News & Views editor for Nature', 'authors': ['Richard Webb']}]",True,['Richard Webb'],"Webb, R. Man and machine. Nature Phys3, 760 (2007).",6,0,2,aplusplus,10.1038/nphys771,https://doi.org/10.1038/nphys771,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys771,3
news & views,An optical point of view,,,"[{'address': 'Dan Gammon is at the Naval Research Laboratory, Washington, DC 20375, USA. gammon@nrl.navy.mil', 'authors': ['Dan Gammon']}]",False,['Dan Gammon'],"Gammon, D. An optical point of view. Nature Phys3, 761–762 (2007).",22,0,3,aplusplus,10.1038/nphys769,https://doi.org/10.1038/nphys769,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys769,3
news & views,Four wings good,,,[],True,['May Chiao'],"Chiao, M. Four wings good. Nature Phys3, 762 (2007).",21,0,0,aplusplus,10.1038/nphys782,https://doi.org/10.1038/nphys782,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys782,3
news & views,A home for anyon?,,,"[{'address': 'Kirill Shtengel is in the Department of Physics, University of California, Riverside, California 92521, USA. kirill.shtengel@ucr.edu', 'authors': ['Kirill Shtengel']}]",True,['Kirill Shtengel'],"Shtengel, K. A home for anyon?. Nature Phys3, 763 (2007).",96,0,1,aplusplus,10.1038/nphys767,https://doi.org/10.1038/nphys767,,11,nphys,nature physics,1193875200,2007-11-01,,https://www.nature.com/articles/nphys767,3
letter,Single-photon bus connecting spin-wave quantum memories,"<p>Generation of non-classical correlations (or entanglement) between atoms, photons or combinations thereof&#8201; is at the heart of quantum information science. Of particular interest are material systems serving as quantum memories that can be interconnected optically&#8201;. An ensemble of atoms can store a quantum state in the form of a magnon&#8212;which is a quantized collective spin excitation&#8212;that can be mapped onto a photon with high efficiency. Here, we report the phase-coherent transfer of a single magnon from one atomic ensemble to another via an optical resonator serving as a quantum bus that in the ideal case is only virtually populated. Partial transfer deterministically creates an entangled state with one excitation jointly stored in the two ensembles. The entanglement is verified by mapping the magnons onto photons, whose correlations can be directly measured. These results should enable deterministic multipartite entanglement between atomic ensembles.</p>",,"[{'address': 'Department of Physics, Harvard University, Cambridge, Massachusetts 02138, USA', 'authors': ['Jonathan Simon', '\xa0&\xa0Haruka Tanji']}, {'address': 'Department of Physics, MIT-Harvard Center for Ultracold Atoms, and Research Laboratory of Electronics, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA', 'authors': ['Jonathan Simon', ',\xa0Haruka Tanji', ',\xa0Saikat Ghosh', '\xa0&\xa0Vladan Vuletić']}]",True,"['Jonathan Simon', 'Haruka Tanji', 'Saikat Ghosh', 'Vladan Vuletić']","Simon, J., Tanji, H., Ghosh, S. et al. Single-photon bus connecting spin-wave quantum memories. Nature Phys3, 765–769 (2007).",345,3,58,aplusplus,10.1038/nphys726,https://doi.org/10.1038/nphys726,,11,nphys,nature physics,1190505600,2007-09-23,,https://www.nature.com/articles/nphys726,3
letter,Optically detected coherent spin dynamics of a single electron in a quantum dot,"<p>The ability to sequentially initialize, manipulate and read out the state of a qubit, such as an electron spin in a quantum dot (QD), is a requirement in virtually any scheme for quantum information processing. However, previous optical measurements of a single electron spin have focused on time-averaged detection, with the spin being initialized and read out continuously. Here, we monitor the coherent evolution of an electron spin in a single QD. We use time-resolved Kerr rotation (KR) spectroscopy, an all-optical, non-destructive technique that enables us to monitor the precession of the spin in a superposition of Zeeman-split sublevels with nanosecond time resolution. The data show an exponential decay of the spin polarization with time, and directly reveal the g-factor and spin lifetime of the electron in the QD. Furthermore, the observed spin dynamics provide a sensitive probe of the local nuclear spin environment.</p>",,"[{'address': 'Center for Spintronics and Quantum Computation, University of California, Santa Barbara, California 93106, USA', 'authors': ['M. H. Mikkelsen', ',\xa0J. Berezovsky', ',\xa0N. G. Stoltz', ',\xa0L. A. Coldren', '\xa0&\xa0D. D. Awschalom']}]",True,"['M. H. Mikkelsen', 'J. Berezovsky', 'N. G. Stoltz', 'L. A. Coldren', 'D. D. Awschalom']","Mikkelsen, M., Berezovsky, J., Stoltz, N. et al. Optically detected coherent spin dynamics of a single electron in a quantum dot. Nature Phys3, 770–773 (2007).",155,0,110,aplusplus,10.1038/nphys736,https://doi.org/10.1038/nphys736,,11,nphys,nature physics,1191715200,2007-10-07,,https://www.nature.com/articles/nphys736,3
letter,Peculiar many-body effects revealed in the spectroscopy of highly charged quantum dots,"<p>Coulomb interactions between electrons lead to the observed multiplet structure and breakdown of the Aufbau principle for atomic d and f shells. Nevertheless, these effects can disappear in extended systems. For instance, the multiplet structure of atomic carbon is not a feature of graphite or diamond. A quantum dot is an extended system containing &#8764;10<sup>6</sup> atoms for which electron&#8211;electron interactions do survive and the interplay between the Coulomb energy, J, and the quantization energy, &#916;E, is crucial to Coulomb blockade. We have discovered consequences of Coulomb interactions in self-assembled quantum dots by interpreting experimental spectra with an atomistic calculation. The Coulomb effects, evident in the photon emission process, are tunable in situ by controlling the quantum dot charge from +6e to &#8722;6e. The same dot shows two regimes: J&#8804;&#916;E for electron charging yet J&#8771;&#916;E for hole charging. We find a breakdown of the Aufbau principle for holes; clear proof of non-perturbative hole&#8211;hole interactions; promotion&#8211;demotion processes in the final state of the emission process, effects first predicted a decade ago; and pronounced configuration hybridizations in the initial state. The level of charge control and the energy scales result in Coulomb effects with no obvious analogues in atomic physics.</p>",,"[{'address': 'School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh EH14 4AS, UK', 'authors': ['M. Ediger', '\xa0&\xa0R. J. Warburton']}, {'address': 'National Renewable Energy Laboratory, Golden, Colorado 80401, USA', 'authors': ['G. Bester', '\xa0&\xa0A. Zunger']}, {'address': 'Materials Department, University of California, Santa Barbara, California 93106, USA', 'authors': ['A. Badolato', '\xa0&\xa0P. M. Petroff']}, {'address': 'Center for NanoScience and Department für Physik, Ludwig-Maximilians-Universität, 80539 München, Germany', 'authors': ['K. Karrai']}]",True,"['M. Ediger', 'G. Bester', 'A. Badolato', 'P. M. Petroff', 'K. Karrai', 'A. Zunger', 'R. J. Warburton']","Ediger, M., Bester, G., Badolato, A. et al. Peculiar many-body effects revealed in the spectroscopy of highly charged quantum dots. Nature Phys3, 774–779 (2007).",213,0,88,aplusplus,10.1038/nphys748,https://doi.org/10.1038/nphys748,,11,nphys,nature physics,1192320000,2007-10-14,,https://www.nature.com/articles/nphys748,3
letter,Spin dynamics in the pseudogap state of a high-temperature superconductor,"<p>The pseudogap is one of the most pervasive phenomena of high-temperature superconductors. It is attributed either to incoherent Cooper pairing setting in above the superconducting transition temperature, T<sub>c</sub>, or to a hidden order parameter competing with superconductivity. Here, we use inelastic neutron scattering from underdoped YBa<sub>2</sub>Cu<sub>3</sub>O<sub>6.6</sub>&#160;to show that the dispersion relations of spin excitations in the superconducting and pseudogap states are qualitatively different. Specifically, the extensively studied &#8216;hour glass&#8217; shape of the magnetic dispersions in the superconducting state is no longer discernible in the pseudogap state and we observe an unusual &#8216;vertical&#8217; dispersion with pronounced in-plane anisotropy. The differences between superconducting and pseudogap states are thus more profound than generally believed, suggesting a competition between these two states. Whereas the high-energy excitations are common to both states and obey the symmetry of the copper oxide square lattice, the low-energy excitations in the pseudogap state may be indicative of collective fluctuations towards a state with broken orientational symmetry predicted in theoretical work.</p>",,"[{'address': 'Max Planck Institute for Solid State Research, D-70569 Stuttgart, Germany', 'authors': ['V. Hinkov', ',\xa0C. T. Lin', ',\xa0D. P. Chen', '\xa0&\xa0B. Keimer']}, {'address': 'Laboratoire Léon Brillouin, CEA-CNRS, CE-Saclay, 91191 Gif-sur-Yvette, France', 'authors': ['P. Bourges', ',\xa0S. Pailhès', '\xa0&\xa0Y. Sidis']}, {'address': 'Institut Laue-Langevin, 156X, 38042 Grenoble cedex 9, France', 'authors': ['A. Ivanov']}, {'address': 'ISIS Facility, Rutherford Appleton Laboratory, Chilton, Didcot OX11 0QX, UK', 'authors': ['C. D. Frost', '\xa0&\xa0T. G. Perring']}]",True,"['V. Hinkov', 'P. Bourges', 'S. Pailhès', 'Y. Sidis', 'A. Ivanov', 'C. D. Frost', 'T. G. Perring', 'C. T. Lin', 'D. P. Chen', 'B. Keimer']","Hinkov, V., Bourges, P., Pailhès, S. et al. Spin dynamics in the pseudogap state of a high-temperature superconductor. Nature Phys3, 780–785 (2007).",288,0,182,aplusplus,10.1038/nphys720,https://doi.org/10.1038/nphys720,,11,nphys,nature physics,1189900800,2007-09-16,,https://www.nature.com/articles/nphys720,3
letter,Impurity-stabilized solid 4He below the solidification pressure of pure helium,"<p>The modification of melting temperatures and pressures by dissolved impurities is well known in classical fluids. However, to our knowledge such effects have never been studied in quantum solids because of the difficulties in introducing impurities into such crystals that exist only at cryogenic temperatures, and, in the case of <sup>4</sup>He, at pressures exceeding 25&#8201;bar. Here, we present an effect that occurs during the melting of solid <sup>4</sup>He doped with nanoscopic impurities (alkali atoms, clusters, ions and electrons): the doped part of the crystal remains solid under conditions at which pure helium is liquid. Using interferometry, we found that the density of the solid structure lies between the densities of pure liquid and pure solid helium. We tentatively interpret the solid structure as being an aggregation of positively charged particles and electron bubbles.</p>",,"[{'address': 'Département de Physique, Université de Fribourg, Chemin du Musée 3, 1700 Fribourg, Switzerland', 'authors': ['P. Moroshkin', ',\xa0A. Hofer', ',\xa0S. Ulzega', '\xa0&\xa0A. Weis']}]",True,"['P. Moroshkin', 'A. Hofer', 'S. Ulzega', 'A. Weis']","Moroshkin, P., Hofer, A., Ulzega, S. et al. Impurity-stabilized solid4He below the solidification pressure of pure helium. Nature Phys3, 786–789 (2007).",43,3,20,aplusplus,10.1038/nphys727,https://doi.org/10.1038/nphys727,,11,nphys,nature physics,1190505600,2007-09-23,,https://www.nature.com/articles/nphys727,3
article,Spinons and triplons in spatially anisotropic frustrated antiferromagnets,"<p>The search for elementary excitations with fractional quantum numbers is a central challenge in modern condensed-matter physics. It has long been speculated that two-dimensional frustrated magnets might support quantum disordered states with neutral spin-1/2 excitations known as spinons. Despite decades of search, however, no clear experimental examples have been found. We explore the possibility for several materials using a realistic model, the spin-1/2 spatially anisotropic frustrated Heisenberg antiferromagnet in two dimensions. Here, we derive an effective Schr&#246;dinger equation valid in the weak interchain coupling regime. The dynamical spin correlations from this approach agree quantitatively without fitting parameters with inelastic neutron measurements of the triangular antiferromagnet Cs<sub>2</sub>CuCl<sub>4</sub>. In such antiferromagnets, the spectrum is composed of an incoherent continuum arising from the effects of one-dimensional spinons of individual chains, and a sharp dispersing peak, due to coherently propagating &#8216;triplon&#8217; bound states of two spinons. We argue that triplons are generic features of spatially anisotropic frustrated antiferromagnets, which arise because the bound spinon pair lowers its kinetic energy by propagating between chains.</p>",,"[{'address': 'Department of Physics, University of California, Santa Barbara, California 93106, USA', 'authors': ['Masanori Kohno', '\xa0&\xa0Leon Balents']}, {'address': 'Computational Materials Science Center, National Institute for Materials Science, Tsukuba 305-0047, Japan', 'authors': ['Masanori Kohno']}, {'address': 'Department of Physics, University of Utah, Salt Lake City, Utah 84112, USA', 'authors': ['Oleg A. Starykh']}]",False,"['Masanori Kohno', 'Oleg A. Starykh', 'Leon Balents']","Kohno, M., Starykh, O. & Balents, L. Spinons and triplons in spatially anisotropic frustrated antiferromagnets. Nature Phys3, 790–795 (2007).",767,4,93,aplusplus,10.1038/nphys749,https://doi.org/10.1038/nphys749,,11,nphys,nature physics,1192320000,2007-10-14,,https://www.nature.com/articles/nphys749,3
